,word,frequency
0,Freund,1505
1,gut,432
2,Freundschaft,381
3,sollen,156
4,lieb,138
5,lassen,131
6,Freundin,128
7,ja,104
8,sehen,101
9,lieber,92
10,wissen,91
11,müssen,86
12,freundlich,85
13,O,80
14,mehr,79
15,wohl,76
16,all,73
17,geben,70
18,kommen,70
19,ganz,67
20,finden,61
21,gehen,60
22,bleiben,57
23,schon,56
24,seyn,56
25,hören,54
26,treu,54
27,nehmen,51
28,gern,51
29,wer,51
30,kennen,50
31,recht,50
32,Hand,49
33,Bey,46
34,halten,45
35,gleich,44
36,wahr,42
37,Feind,41
38,lieben,41
39,immer,39
40,gar,39
41,mögen,39
42,freundschaftlich,36
43,Glück,36
44,vertrauen,35
45,glauben,35
46,denken,35
47,nie,34
48,sprechen,33
49,Haus,32
50,groß,32
51,tun,31
52,lang,31
53,stehen,31
54,versöhnen,30
55,Sey,30
56,vergessen,29
57,dürfen,28
58,verbinden,28
59,Wort,28
60,ehrlich,28
61,Freundschafft,27
62,schön,27
63,suchen,26
64,solch,26
65,verlassen,26
66,gewiß,25
67,Tag,25
68,nennen,24
69,herzlich,23
70,möchten,23
71,Brust,23
72,letzt,23
73,wünschen,23
74,oft,22
75,hoffen,22
76,bringen,22
77,vertraut,22
78,willkommen,21
79,grüßen,21
80,fest,21
81,bald,21
82,Unsre,21
83,glücklich,21
84,eben,21
85,reden,21
86,Tochter,21
87,danken,21
88,einzig,20
89,setzen,20
90,genug,20
91,Augenblick,20
92,Dienst,20
93,liebenswürdig,20
94,edel,20
95,schenken,19
96,bitten,19
97,Schwester,19
98,jung,19
99,je,18
100,Blut,18
101,stets,18
102,vielleicht,18
103,Auge,18
104,freunden,18
105,heißen,18
106,neu,18
107,lernen,17
108,Gute,17
109,sterben,17
110,zeigen,17
111,jed,17
112,drücken,17
113,ewig,17
114,thu,17
115,erkennen,16
116,unsrer,16
117,schuldig,16
118,verlieren,16
119,nein,16
120,helfen,16
121,verzeihen,15
122,weniger,15
123,führen,15
124,weit,15
125,hoch,15
