,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
1452,1452,1452,Kasperl/Hensler_Das_Glück_ist_kugelrund.csv,"
      (Ein fürchterlicher Donnerknall, das Baad stürzt ein, und die ganze Bühne verwandelt sich in einen prächtigen Rosenhain.",0,127,stage_direction,4,12,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
1453,1453,1453,Kasperl/Hensler_Das_Glück_ist_kugelrund.csv,Die 2 Seitenflügeln des Baads verwandeln sich in Pira-,128,182,stage_direction,4,12,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
1454,1454,1454,Kasperl/Hensler_Das_Glück_ist_kugelrund.csv,"
      miden, hinter denselben stehen Rosa und Kasper in ihrer ersten Kleidung.",0,79,stage_direction,4,12,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
1455,1455,1455,Kasperl/Hensler_Das_Glück_ist_kugelrund.csv,"Im Hintergrunde steht die Fee auf einem erleuchteten Wolkenberg, neben ihr 2 Genien, die die Umschrift halten: Dieser Ort ist der Freude geweiht.",80,225,stage_direction,4,12,pre_speech,,,,,joy,positive,emotions of pleasure,comedy,KK
1456,1456,1456,Kasperl/Hensler_Das_Glück_ist_kugelrund.csv,"Zugleicher Zeit ein Chor von Schäfer, und Schäferinnen: feierlich.)",226,293,stage_direction,4,12,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
1457,1457,1457,Kasperl/Hensler_Das_Glück_ist_kugelrund.csv,"
       
        Hier wohnet Freude der Jugend,
       
       
        Hier wohnet Unschuld und Tugend,
       
       
        Laßt Opfer der Liebe uns weihn!",0,160,character_speech,4,12,,"
       WECHSEL CHOR.
      ",#wechsel chor,516.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
1458,1458,1458,Kasperl/Hensler_Das_Glück_ist_kugelrund.csv,Auf!,185,189,character_speech,4,12,,"
       WECHSEL CHOR.
      ",#wechsel chor,516.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1459,1459,1459,Kasperl/Hensler_Das_Glück_ist_kugelrund.csv,"singt in melodischen Tönen,
       
       
        Ihr Freude Gespielen!",190,263,character_speech,4,12,,"
       WECHSEL CHOR.
      ",#wechsel chor,516.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
1460,1460,1460,Kasperl/Hensler_Das_Glück_ist_kugelrund.csv,"im schönen,
       
       
        Im heiligen festlichen Hain.",264,328,character_speech,4,12,,"
       WECHSEL CHOR.
      ",#wechsel chor,516.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1461,1461,1461,Kasperl/Hensler_Das_Glück_ist_kugelrund.csv,"
       
        Wir singen in fröhlichen Chören,
       
       
        Die Göttin der Liebe zu ehren,
       
       
        Der Tag ist zur Freude gemacht.",0,160,character_speech,4,12,,"
       ALLE.
      ",#alle,517.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
1462,1462,1462,Kasperl/Hensler_Das_Glück_ist_kugelrund.csv,"
      (Sie machen einen Kreiß um die Beiden, unter dem letzten Chor theilen sie sich, Kasper und Rosa halten die Hände zusammen.)",0,130,stage_direction,4,12,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
1463,1463,1463,Kasperl/Hensler_Das_Glück_ist_kugelrund.csv,"
      (Der Vorhang fällt.)",0,27,stage_direction,4,12,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
