,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
1568,1568,1568,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Vorige.,0,7,stage_direction,2,27,pre_speech,,,,,no_annotation,K,,1823.0,no_annotation,no_annotation
1569,1569,1569,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Quecksilber als Arzt mit einem goldenen Kästchen.,8,57,stage_direction,2,27,pre_speech,,,,,no_annotation,K,,1823.0,no_annotation,no_annotation
1570,1570,1570,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,spricht schnell.,0,16,stage_direction,2,27,speech_part,,#quecksilber,511.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
1571,1571,1571,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Servus humilissimus.,0,20,character_speech,2,27,,QUECKSILBER,#quecksilber,511.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
1572,1572,1572,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Sie sehen in mir den berühmten Arzt
                Barometrianus, der sich in allen Teilen der Welt berühmt gemacht hat.",21,142,character_speech,2,27,,QUECKSILBER,#quecksilber,511.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
1573,1573,1573,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Von allen diesen Weltteilen werde ich hernach schon die Ehre haben, Ihnen verschiedene
              Geschichten zu erzählen.",157,282,character_speech,2,27,,QUECKSILBER,#quecksilber,511.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
1574,1574,1574,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Jetzt sagen Sie mir nur, bin ich so glücklich, den mächtigen
              Tutu vor mir zu sehen?",283,380,character_speech,2,27,,QUECKSILBER,#quecksilber,511.0,MALE,joy,K,,1823.0,positive,emotions of pleasure
1575,1575,1575,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Bei mir können S' jetzt nicht mehr fehlen, Sie dürfen nur der Nasen nachgehn.",0,77,character_speech,2,27,,TUTU.,#tutu,512.0,MALE,"admiration, reverence",K,,1823.0,positive,emotions of affection
1576,1576,1576,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Weil Sie gerade von der Nase sprechen, so lassen Sie mich nicht vergessen, daß ich
              Ihnen hernach eine Geschichte davon erzähle.",0,141,character_speech,2,27,,QUECKSILBER.,#quecksilber,513.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
1577,1577,1577,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Habe ich die hohe Ehre, meine Angebetete,
              in Ihnen die schöne Zoraide zu bewundern?",142,239,character_speech,2,27,,QUECKSILBER.,#quecksilber,513.0,MALE,"admiration, reverence",K,,1823.0,positive,emotions of affection
1578,1578,1578,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,schluchzend.,0,12,stage_direction,2,27,speech_part,,#zoraide,514.0,FEMALE,suffering,K,,1823.0,negative,emotions of suffering and empathy
1579,1579,1579,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Ja, ich – bin – die schöne – Zoraide!",0,37,character_speech,2,27,,ZORAIDE,#zoraide,514.0,FEMALE,joy,K,,1823.0,positive,emotions of pleasure
1580,1580,1580,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Hm!,0,3,character_speech,2,27,,QUECKSILBER.,#quecksilber,515.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
1581,1581,1581,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Sie scheinen mir eine Gemütskrankheit zu haben.,4,51,character_speech,2,27,,QUECKSILBER.,#quecksilber,515.0,MALE,being moved,K,,1823.0,being moved,being moved
1582,1582,1582,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Das ist eine üble Krankheit; da
              könnt ich Ihnen eine Geschichte erzählen, welche sich in Nordamerika zugetragen hat.",52,182,character_speech,2,27,,QUECKSILBER.,#quecksilber,515.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
1583,1583,1583,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Da war einmal ein Mann, der hat siebenundzwanzig Töchter gehabt; jetzt will ich Ihnen
              nur in der Geschwindigkeit die Geschichten aller dieser siebenundzwanzig Töchter
              erzählen!",197,401,character_speech,2,27,,QUECKSILBER.,#quecksilber,515.0,MALE,being moved,K,,1823.0,being moved,being moved
1584,1584,1584,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Verzeihen Sie, wir werden ein andersmal darum bitten.",0,53,character_speech,2,27,,TUTU.,#tutu,516.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
1585,1585,1585,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Wir wünschen zuerst Ihren Rat
              zu hören.",54,107,character_speech,2,27,,TUTU.,#tutu,516.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
1586,1586,1586,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Hören Sie, weil Sie gerade vom Rat sprechen, erlauben Sie, da fällt mir auch eine
              prächtige Geschichte ein, an deren Erzählung mich aber die Bemerkung hindert, daß Ihre
              Nasen sich in einer etwas massiven Form produzieren.",0,249,character_speech,2,27,,QUECKSILBER.,#quecksilber,517.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
1587,1587,1587,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Darum entsteht die große Frage,
              ob Sie schon damit auf die Welt gekommen, oder ob sich das erst kürzlich ereignet
              hat.",250,396,character_speech,2,27,,QUECKSILBER.,#quecksilber,517.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
1588,1588,1588,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Das ist ein langweiliger Mensch!,0,32,character_speech,2,27,,ZORAIDE.,#zoraide,518.0,FEMALE,anger,K,,1823.0,negative,emotions of rejection
1589,1589,1589,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Ja ja, erst vor kurzem –",33,57,character_speech,2,27,,ZORAIDE.,#zoraide,518.0,FEMALE,no_annotation,K,,1823.0,no_annotation,no_annotation
1590,1590,1590,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Wir haben s' so unter der Hand kriegt – helfen Sie uns nur.,0,59,character_speech,2,27,,TUTU.,#tutu,519.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
1591,1591,1591,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Gut also!,0,9,character_speech,2,27,,QUECKSILBER.,#quecksilber,520.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
1592,1592,1592,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Da kann ich Ihnen zum Troste sagen, daß Sie nicht die einzigen Menschen auf
              der Welt sind, welche große Nasen haben; es gibt Leute, welche sich auf der Nase
              herumtanzen lassen.",10,214,character_speech,2,27,,QUECKSILBER.,#quecksilber,520.0,MALE,"admiration, reverence",K,,1823.0,positive,emotions of affection
1593,1593,1593,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Warten Sie, da werde ich Ihnen eine Geschichte erzählen –",215,272,character_speech,2,27,,QUECKSILBER.,#quecksilber,520.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
1594,1594,1594,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Können Sie uns kurieren, oder nicht?",0,36,character_speech,2,27,,TUTU.,#tutu,521.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
1595,1595,1595,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Nur das wollen wir wissen.,37,63,character_speech,2,27,,TUTU.,#tutu,521.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
1596,1596,1596,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,Erlauben Sie!,0,13,character_speech,2,27,,QUECKSILBER.,#quecksilber,522.0,MALE,being moved,K,,1823.0,being moved,being moved
1597,1597,1597,GerDracor/raimund-der-barometermacher-auf-der-zauberinsel.xml,"Wie können Sie sich unterstehen, daran zu zweifeln?",14,65,character_speech,2,27,,QUECKSILBER.,#quecksilber,522.0,MALE,no_annotation,K,,1823.0,no_annotation,no_annotation
