,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
438,438,438,Kasperl/Marinelli_Spaziergang_korr.csv,"
       Erfreut, die Gesellschaft in so guter Hormonie|anzutreffen.",0,67,character_speech,3,13,,"
       Herr v Siemande.
      ",#herr_v_siemande,163.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
439,439,439,Kasperl/Marinelli_Spaziergang_korr.csv,"
      [Alle] Freulein, Liebhaber, junger Hh: und Hofmeister|erschröken.",0,72,stage_direction,3,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
440,440,440,Kasperl/Marinelli_Spaziergang_korr.csv,"
       wollen mit Schmeicheley den alten Herrn|dahin bringen, daß er die Sache nicht übel aufnehmen solle.|",0,108,character_speech,3,13,,"
       Liebhaber.
      ",#liebhaber,164.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
441,441,441,Kasperl/Marinelli_Spaziergang_korr.csv,"
       Im höchsten Grad erzörnt.",0,33,character_speech,3,13,,"
       Hh. v. Siemande.
      ",#herr_v_siemande,165.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
442,442,442,Kasperl/Marinelli_Spaziergang_korr.csv,die beyden Hhrn.,34,50,character_speech,3,13,,"
       Hh. v. Siemande.
      ",#herr_v_siemande,165.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
443,443,443,Kasperl/Marinelli_Spaziergang_korr.csv,"Lumpen|sollen ihm nicht toll machen, oder er laße sie mit der Wache|wegführen.",51,129,character_speech,3,13,,"
       Hh. v. Siemande.
      ",#herr_v_siemande,165.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
444,444,444,Kasperl/Marinelli_Spaziergang_korr.csv,"seine Madln *Töchter*gehörten nicht in diese Gesellschaft,|Junge Mädln wären bald verführt.",130,221,character_speech,3,13,,"
       Hh. v. Siemande.
      ",#herr_v_siemande,165.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
445,445,445,Kasperl/Marinelli_Spaziergang_korr.csv,Er wolle sich mit ihnen nicht|abgeben.,222,260,character_speech,3,13,,"
       Hh. v. Siemande.
      ",#herr_v_siemande,165.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
446,446,446,Kasperl/Marinelli_Spaziergang_korr.csv,"Seine Kinder wolle er ins Kloster sperren laßen,|und an gehörigen Orthe wolle er sich beklagen, daß man|solche dem Staate höchst schädliche Müßigänger, und Leuth-|Ansezer auf einer Festung versorgen solle.",261,466,character_speech,3,13,,"
       Hh. v. Siemande.
      ",#herr_v_siemande,165.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
447,447,447,Kasperl/Marinelli_Spaziergang_korr.csv,"Von der Bürde|des Jungen Herrns, und Hofmeisters wolle er sich heute noch|entledigen.",467,552,character_speech,3,13,,"
       Hh. v. Siemande.
      ",#herr_v_siemande,165.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
448,448,448,Kasperl/Marinelli_Spaziergang_korr.csv,"Es wäre ihm lieb, wann sie heute Nacht sein Hauß|nicht mehr betretten, und in einen Wirthshause übernachte¬|möchten.",553,669,character_speech,3,13,,"
       Hh. v. Siemande.
      ",#herr_v_siemande,165.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
449,449,449,Kasperl/Marinelli_Spaziergang_korr.csv,"dem Vater des Casp: wolle er nach Lintz schreiben,|was für einer guten Obsorge er seinen Sohn anver-|traut.",670,777,character_speech,3,13,,"
       Hh. v. Siemande.
      ",#herr_v_siemande,165.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
450,450,450,Kasperl/Marinelli_Spaziergang_korr.csv,"
       Geht mit seinen Töchtern ab: Andere lachen|über diese Bedrohung.",0,72,stage_direction,3,13,speech_part,,#herr_v_siemande,165.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
451,451,451,Kasperl/Marinelli_Spaziergang_korr.csv,"
       sein Vater sehe die Menscher selbst|gern, und würde es seinem Sohn nicht übel nehmen.|",0,94,character_speech,3,13,,"
       Caspar.
      ",#caspar,166.0,UNKNOWN,friendship,positive,emotions of affection,comedy,KK
452,452,452,Kasperl/Marinelli_Spaziergang_korr.csv,"
       sie würden deßweg¬ doch nicht zu Grund gehen.",0,53,character_speech,3,13,,"
       Hanswurst.
      ",#hanswurst,167.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
453,453,453,Kasperl/Marinelli_Spaziergang_korr.csv,"die Jungfer|Baberl soll bey ihnen bleiben,",54,96,character_speech,3,13,,"
       Hanswurst.
      ",#hanswurst,167.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
454,454,454,Kasperl/Marinelli_Spaziergang_korr.csv,"
       wollen im Brader ein|Angedenken unterlasßen, und nachdem sie einander|Freundschaft zugeschworen, befehlen sie den Mädl|auf der Leyer einen steyrischen zu spielen, und unter|dem Tanz erfolgt das|",0,202,character_speech,3,13,,"
       Alle.
      ",#caspar #hanswurst #herr_v_siemande #liebhaber,168.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
455,455,455,Kasperl/Marinelli_Spaziergang_korr.csv,"
      Ende",0,11,stage_direction,3,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
