,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
1192,1192,1192,GerDracor/sessa-unser-verkehr.xml,Jakob allein.,0,13,stage_direction,1,23,pre_speech,,,,,no_annotation,no_annotation,no_annotation
1193,1193,1193,GerDracor/sessa-unser-verkehr.xml,(steht eine Weile ganz traurig und sieht dem Vater nach.),0,57,stage_direction,1,23,pre_speech,,,,,suffering,negative,emotions of suffering and empathy
1194,1194,1194,GerDracor/sessa-unser-verkehr.xml,"Ich seh's, ich merk's in de Welt!",0,33,character_speech,1,23,,Abraham.,#jakob,463.0,MALE,no_annotation,no_annotation,no_annotation
1195,1195,1195,GerDracor/sessa-unser-verkehr.xml,"– Erst kommen de Lumpen, dann kommt der Reichthum, un
            bringt mit den Geschmack un de Bildung und's Ansehen!",34,153,character_speech,1,23,,Abraham.,#jakob,463.0,MALE,no_annotation,no_annotation,no_annotation
1196,1196,1196,GerDracor/sessa-unser-verkehr.xml,"– Mit der Demuth fangt mer an, mit
            der List kummt mer weiter, mit der Dreistigkeit setzt man's durch, mit dem Stolz un des
            Vergnügen un de Sucht su glänzen, kenn mer enden!",154,350,character_speech,1,23,,Abraham.,#jakob,463.0,MALE,no_annotation,no_annotation,no_annotation
1197,1197,1197,GerDracor/sessa-unser-verkehr.xml,"(er sucht die Sachen zusammen,
              die er weggeworfen)",0,64,stage_direction,1,23,inner_speech,,#jakob,463.0,MALE,no_annotation,no_annotation,no_annotation
1198,1198,1198,GerDracor/sessa-unser-verkehr.xml," Jetzt gaih ich erst zum Postillion, er soll mer wieder
            geben de falschen Groschen, er hot nix mehr zu fordern ä Trinkgeld von mir!",0,143,character_speech,1,23,,Abraham.,#jakob,463.0,MALE,anger,negative,emotions of rejection
1199,1199,1199,GerDracor/sessa-unser-verkehr.xml,"– Dornoch
            will ich handeln gaihn, bis ich bin geworden raich – und sollt' ich handeln durch mein
            ganzes Leben!",144,278,character_speech,1,23,,Abraham.,#jakob,463.0,MALE,no_annotation,no_annotation,no_annotation
1200,1200,1200,GerDracor/sessa-unser-verkehr.xml,–,279,280,character_speech,1,23,,Abraham.,#jakob,463.0,MALE,no_annotation,no_annotation,no_annotation
1201,1201,1201,GerDracor/sessa-unser-verkehr.xml,(in der Mitte der Bühne zu den Zuschauern),0,42,stage_direction,1,23,inner_speech,,#jakob,463.0,MALE,no_annotation,no_annotation,no_annotation
1202,1202,1202,GerDracor/sessa-unser-verkehr.xml, Meine Herren!,0,14,character_speech,1,23,,Abraham.,#jakob,463.0,MALE,no_annotation,no_annotation,no_annotation
1203,1203,1203,GerDracor/sessa-unser-verkehr.xml,hoben Se nix zu schachern?,27,53,character_speech,1,23,,Abraham.,#jakob,463.0,MALE,no_annotation,no_annotation,no_annotation
