,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
1383,1383,1383,Kasperl/Anonym_Philibert.csv,"
      Vorige.",0,14,stage_direction,3,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
1384,1384,1384,Kasperl/Anonym_Philibert.csv,Kasperl.,15,23,stage_direction,3,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
1385,1385,1385,Kasperl/Anonym_Philibert.csv,Fee Chlorinde.,24,38,stage_direction,3,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
1386,1386,1386,Kasperl/Anonym_Philibert.csv,"
        (wie er Philibert auf den Knieen sieht, macht einen komischen Luftsprung)",0,82,stage_direction,3,13,inner_speech,,#kasperl,533.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1387,1387,1387,Kasperl/Anonym_Philibert.csv,"
       Was – alle Wetter!",0,26,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,533.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
1388,1388,1388,Kasperl/Anonym_Philibert.csv,"ich glaub’ gar, mein Herr will ’n neue Amour anfangen – das wär’ nicht übel, wenn er jetzt seine Braut sitzen ließ.",27,142,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,533.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
1389,1389,1389,Kasperl/Anonym_Philibert.csv,"
       Was seh’ ich, Ritter!",0,29,character_speech,3,13,,"
       FEE.
      ",#fee,534.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
1390,1390,1390,Kasperl/Anonym_Philibert.csv,ihr zu Füssen dieses Frauenzimmers?,30,65,character_speech,3,13,,"
       FEE.
      ",#fee,534.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
1391,1391,1391,Kasperl/Anonym_Philibert.csv,"
        (steht auf)",0,20,stage_direction,3,13,inner_speech,,#philibert,535.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1392,1392,1392,Kasperl/Anonym_Philibert.csv,"
       Ja – mächtige Fee!",0,26,character_speech,3,13,,"
       PHILIBERT.
      ",#philibert,535.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1393,1393,1393,Kasperl/Anonym_Philibert.csv,ihre Reize haben mich bezaubert – Ich habe den Riesen getödtet – und nun –,27,101,character_speech,3,13,,"
       PHILIBERT.
      ",#philibert,535.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
1394,1394,1394,Kasperl/Anonym_Philibert.csv,"
       Ist der Ries’ todt?",0,27,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,536.0,UNKNOWN,despair,negative,emotions of anxiety,comedy,KK
1395,1395,1395,Kasperl/Anonym_Philibert.csv,"
        (geht beherzt herum)",0,29,stage_direction,3,13,inner_speech,,#kasperl,536.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
1396,1396,1396,Kasperl/Anonym_Philibert.csv,"
       Nicht wahr – Herr Ritter!",0,33,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,536.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1397,1397,1397,Kasperl/Anonym_Philibert.csv,"ich hab’ ihm schnell den Garaus gemacht – ja mit einem solchen Helden, wie ich bin – müssen die Riesen nicht spassen.",34,151,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,536.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
1398,1398,1398,Kasperl/Anonym_Philibert.csv,"
       Wirst du still seyn?",0,28,character_speech,3,13,,"
       PHILIBERT.
      ",#philibert,537.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1399,1399,1399,Kasperl/Anonym_Philibert.csv,"
       Nun – und ihr, meine schöne Fremdlingin!",0,48,character_speech,3,13,,"
       FEE.
      ",#fee,538.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
