,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
1359,1359,1359,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Mägera als Graf Gansbiegel, Leander als Kammerdiener, Hanswurst als Heyduck, Angela
            und Colombina kommen von der Mauer des mittern Thurms hervor.",0,157,stage_direction,3,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation
1360,1360,1360,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"
              Nun hab ich dich, mein Schatz!",0,45,character_speech,3,11,,MÄGERA.,#maegera,573.0,FEMALE,joy,positive,emotions of pleasure
1361,1361,1361,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"an jenen Ort gebracht,
              Den ich mir Lebenslang zur Residenz gemacht;
              Hier siehest du mein Schloß im ganzen Umfang liegen,
              Wo ich dich, schönstes Kind!",46,237,character_speech,3,11,,MÄGERA.,#maegera,573.0,FEMALE,love,positive,emotions of affection
1362,1362,1362,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"mit zärtlichstem Vergnügen
              Als Braut umarmen werd, hier ist der theure Ort!",238,327,character_speech,3,11,,MÄGERA.,#maegera,573.0,FEMALE,love,positive,emotions of affection
1363,1363,1363,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Dein künftger Aufenthalt, allwo du mir das Wort,
              Das du mir erst zuvor hast ohne Zwang gegeben,
              Nunmehr erfüllen wirst, als Frau mit mir zu leben.",342,516,character_speech,3,11,,MÄGERA.,#maegera,573.0,FEMALE,no_annotation,no_annotation,no_annotation
1364,1364,1364,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,zu Mägera.,0,10,stage_direction,3,11,speech_part,,#angela,574.0,FEMALE,no_annotation,no_annotation,no_annotation
1365,1365,1365,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"
              Wie?",0,19,character_speech,3,11,,ANGELA,#angela,574.0,FEMALE,no_annotation,no_annotation,no_annotation
1366,1366,1366,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,– scherzen sie Herr Graf?,20,45,character_speech,3,11,,ANGELA,#angela,574.0,FEMALE,no_annotation,no_annotation,no_annotation
1367,1367,1367,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"in gegenwärt'gem Wald,
              Ist, wie mein Vater spricht, der Hexen Aufenthalt;
              Mein Aug betrügt mich nicht, hier sind die alten Steine
              Von dem zerstöhrten Schloß, wo nichts als Todtenbeine
              Verlebter Krieger sind, die wilder Feinde Macht
              Vor hundert Jahren schon erbärmlich umgebracht.",46,395,character_speech,3,11,,ANGELA,#angela,574.0,FEMALE,no_annotation,no_annotation,no_annotation
1368,1368,1368,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Ich kenne ja den Rest von dem zerfallnen Schlosse
              Das nichts als Schlangenbrut in dem gestürzten Schooße
              Zu unserm Grauen hegt, was sollen doch wohl wir
              An diesem wüsten Ort?",410,626,character_speech,3,11,,ANGELA,#angela,574.0,FEMALE,despair,negative,emotions of anxiety
1369,1369,1369,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"
              Ich wohne ja allhier!",0,36,character_speech,3,11,,MÄGERA.,#maegera,575.0,FEMALE,no_annotation,no_annotation,no_annotation
1370,1370,1370,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Entsetze dich, mein Schatz!",51,78,character_speech,3,11,,MÄGERA.,#maegera,575.0,FEMALE,fear,negative,emotions of anxiety
1371,1371,1371,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"nicht über diese Sachen,
              Gefällt der Ort dir nicht?",79,144,character_speech,3,11,,MÄGERA.,#maegera,575.0,FEMALE,no_annotation,no_annotation,no_annotation
1372,1372,1372,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,ich kann ihn schöner machen.,145,173,character_speech,3,11,,MÄGERA.,#maegera,575.0,FEMALE,no_annotation,no_annotation,no_annotation
1373,1373,1373,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,zu Hanswurst.,0,13,stage_direction,3,11,speech_part,,#colombina,576.0,FEMALE,no_annotation,no_annotation,no_annotation
1374,1374,1374,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"
              Was Plunder, Herr Heyduck!",0,41,character_speech,3,11,,COLOMBINA,#colombina,576.0,FEMALE,anger,negative,emotions of rejection
1375,1375,1375,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"was führen sie mich denn
              In dieses Zauberschloß?",42,104,character_speech,3,11,,COLOMBINA,#colombina,576.0,FEMALE,being moved,being moved,being moved
1376,1376,1376,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"das kann ich nicht verstehn;
              Wir werden doch nicht hier vielleicht die Hochzeit machen?",105,206,character_speech,3,11,,COLOMBINA,#colombina,576.0,FEMALE,being moved,being moved,being moved
1377,1377,1377,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Dieß wären wohl für mich ganz ungewohnte Sachen,
              Wo ist das Landgut denn?",221,308,character_speech,3,11,,COLOMBINA,#colombina,576.0,FEMALE,no_annotation,no_annotation,no_annotation
1378,1378,1378,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,wo ist denn wohl die Pracht?,309,337,character_speech,3,11,,COLOMBINA,#colombina,576.0,FEMALE,no_annotation,no_annotation,no_annotation
1379,1379,1379,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Von ihrem grossen Herrn, wie sie mir vorgemacht?",352,400,character_speech,3,11,,COLOMBINA,#colombina,576.0,FEMALE,no_annotation,no_annotation,no_annotation
1380,1380,1380,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Ich seh es ganz gewiß, sie haben mich betrogen",415,461,character_speech,3,11,,COLOMBINA,#colombina,576.0,FEMALE,suffering,negative,emotions of suffering and empathy
1381,1381,1381,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,zu Colombine.,0,13,stage_direction,3,11,speech_part,,#hanswurst,577.0,MALE,no_annotation,no_annotation,no_annotation
