,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
2644,2644,2644,GerDracor/kotzebue-menschenhass-und-reue.xml,Der Unbekannte – Eulalia – Die Gräfin – Der Major.,0,50,stage_direction,6,9,pre_speech,,,,,no_annotation,no_annotation,no_annotation
2645,2645,2645,GerDracor/kotzebue-menschenhass-und-reue.xml,"welche langsam und bebend herbeischwankt, zu der Gräfin, welche sie unterstützen
              will.",0,100,stage_direction,6,9,speech_part,,#eulalia,1080.0,FEMALE,being moved,being moved,being moved
2646,2646,2646,GerDracor/kotzebue-menschenhass-und-reue.xml,"Lassen Sie mich, gnädige Frau!",0,30,character_speech,6,9,,EULALIA,#eulalia,1080.0,FEMALE,no_annotation,no_annotation,no_annotation
2647,2647,2647,GerDracor/kotzebue-menschenhass-und-reue.xml,Ich hatte einst Stärke genug zu sündigen; Gott wird,31,82,character_speech,6,9,,EULALIA,#eulalia,1080.0,FEMALE,no_annotation,no_annotation,no_annotation
2648,2648,2648,GerDracor/kotzebue-menschenhass-und-reue.xml, mir heute Kraft verleihen zu büßen.,0,36,character_speech,6,9,,EULALIA,#eulalia,1080.0,FEMALE,compassion,negative,emotions of suffering and empathy
2649,2649,2649,GerDracor/kotzebue-menschenhass-und-reue.xml,"Sie naht sich dem
                Unbekannten, welcher mit weggewandtem Gesicht in großer Bewegung ihre Anrede
                erwartet.",0,136,stage_direction,6,9,inner_speech,,#eulalia,1080.0,FEMALE,no_annotation,no_annotation,no_annotation
2650,2650,2650,GerDracor/kotzebue-menschenhass-und-reue.xml, Herr Oberster –,0,16,character_speech,6,9,,EULALIA,#eulalia,1080.0,FEMALE,no_annotation,no_annotation,no_annotation
2651,2651,2651,GerDracor/kotzebue-menschenhass-und-reue.xml,mit sanfter zitternder Stimme und stets abgewandtem Gesicht.,0,60,stage_direction,6,9,speech_part,,#unbekannter,1081.0,MALE,being moved,being moved,being moved
2652,2652,2652,GerDracor/kotzebue-menschenhass-und-reue.xml,"Was willst du von mir, Eulalia?",0,31,character_speech,6,9,,UNBEKANNTER,#unbekannter,1081.0,MALE,being moved,being moved,being moved
2653,2653,2653,GerDracor/kotzebue-menschenhass-und-reue.xml,sehr erschüttert.,0,17,stage_direction,6,9,speech_part,,#eulalia,1082.0,FEMALE,being moved,being moved,being moved
2654,2654,2654,GerDracor/kotzebue-menschenhass-und-reue.xml,Nein – um Gottes willen!,0,24,character_speech,6,9,,EULALIA,#eulalia,1082.0,FEMALE,being moved,being moved,being moved
2655,2655,2655,GerDracor/kotzebue-menschenhass-und-reue.xml,– darauf war ich nicht vorbereitet.,25,60,character_speech,6,9,,EULALIA,#eulalia,1082.0,FEMALE,no_annotation,no_annotation,no_annotation
2656,2656,2656,GerDracor/kotzebue-menschenhass-und-reue.xml,"– O, dieser Ton
              schneidet mir durchs Herz!",61,117,character_speech,6,9,,EULALIA,#eulalia,1082.0,FEMALE,suffering,negative,emotions of suffering and empathy
