,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
628,628,628,GerDracor/koerner-die-braut.xml,"Der Sohn, der Vater (mit einem Briefe in der Hand).",0,51,stage_direction,1,9,pre_speech,,,,,no_annotation,K,,1811.0,no_annotation,no_annotation
629,629,629,GerDracor/koerner-die-braut.xml,Da ist er ja!,0,13,character_speech,1,9,,Vater.,#vater,76.0,MALE,no_annotation,K,,1811.0,no_annotation,no_annotation
630,630,630,GerDracor/koerner-die-braut.xml,"– Mein Herr, ich hab' es erst vernommen,",14,54,character_speech,1,9,,Vater.,#vater,76.0,MALE,no_annotation,K,,1811.0,no_annotation,no_annotation
631,631,631,GerDracor/koerner-die-braut.xml,Mein Sohn ist unverhofft schon heute angekommen;,0,48,character_speech,1,9,,Vater.,#vater,76.0,MALE,joy,K,,1811.0,positive,emotions of pleasure
632,632,632,GerDracor/koerner-die-braut.xml,Er soll im Garten sein; ich selbst sah ihn noch nicht;,0,54,character_speech,1,9,,Vater.,#vater,76.0,MALE,no_annotation,K,,1811.0,no_annotation,no_annotation
633,633,633,GerDracor/koerner-die-braut.xml,"Doch schick' ich Leute aus, und er kennt seine Pflicht.",0,55,character_speech,1,9,,Vater.,#vater,76.0,MALE,no_annotation,K,,1811.0,no_annotation,no_annotation
634,634,634,GerDracor/koerner-die-braut.xml,"Mir ist es angenehm, die Sache zu beenden,",0,42,character_speech,1,9,,Sohn.,#sohn,77.0,MALE,joy,K,,1811.0,positive,emotions of pleasure
635,635,635,GerDracor/koerner-die-braut.xml,Eh' noch mein Vater kommt.,0,26,character_speech,1,9,,Sohn.,#sohn,77.0,MALE,no_annotation,K,,1811.0,no_annotation,no_annotation
636,636,636,GerDracor/koerner-die-braut.xml,Ich muß nach Hause senden.,27,53,character_speech,1,9,,Sohn.,#sohn,77.0,MALE,no_annotation,K,,1811.0,no_annotation,no_annotation
637,637,637,GerDracor/koerner-die-braut.xml,"Sie sehen, Herr, es fehlt noch jede Waffe mir;",0,46,character_speech,1,9,,Sohn.,#sohn,77.0,MALE,no_annotation,K,,1811.0,no_annotation,no_annotation
638,638,638,GerDracor/koerner-die-braut.xml,Doch braucht das kurze Zeit.,0,28,character_speech,1,9,,Sohn.,#sohn,77.0,MALE,no_annotation,K,,1811.0,no_annotation,no_annotation
639,639,639,GerDracor/koerner-die-braut.xml,Gleich bin ich wieder hier.,29,56,character_speech,1,9,,Sohn.,#sohn,77.0,MALE,no_annotation,K,,1811.0,no_annotation,no_annotation
640,640,640,GerDracor/koerner-die-braut.xml,"(Will
            gehen.)",57,82,character_speech,1,9,,Sohn.,#sohn,77.0,MALE,no_annotation,K,,1811.0,no_annotation,no_annotation
641,641,641,GerDracor/koerner-die-braut.xml,"Noch eins, mein Herr!",0,21,character_speech,1,9,,Vater.,#vater,78.0,MALE,no_annotation,K,,1811.0,no_annotation,no_annotation
