,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
1466,1466,1466,GerDracor/grabbe-scherz-satire-ironie-und-tiefere-bedeutung.xml,Ärmliche Stube im Waldhäuschen zu Lopsbrunn.,0,44,stage_direction,3,6,pre_speech,,,,,suffering,negative,emotions of suffering and empathy
1467,1467,1467,GerDracor/grabbe-scherz-satire-ironie-und-tiefere-bedeutung.xml,"Liddy, der Baron und Rattengift treten auf.",0,43,stage_direction,3,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation
1468,1468,1468,GerDracor/grabbe-scherz-satire-ironie-und-tiefere-bedeutung.xml,"Rattengift, Sie haben uns schrecklich getäuscht!",0,48,character_speech,3,6,,LIDDY.,#liddy,496.0,FEMALE,being moved,being moved,being moved
1469,1469,1469,GerDracor/grabbe-scherz-satire-ironie-und-tiefere-bedeutung.xml,"– Wenn es hier romantisch ist, so –
              Hu, lieber Onkel, mich schaudert!",49,132,character_speech,3,6,,LIDDY.,#liddy,496.0,FEMALE,fear,negative,emotions of anxiety
1470,1470,1470,GerDracor/grabbe-scherz-satire-ironie-und-tiefere-bedeutung.xml,"Lassen Sie anspannen, daß wir aus dieser
              Banditenhöhle  fortkommen!",133,214,character_speech,3,6,,LIDDY.,#liddy,496.0,FEMALE,no_annotation,no_annotation,no_annotation
1471,1471,1471,GerDracor/grabbe-scherz-satire-ironie-und-tiefere-bedeutung.xml,"Mädchen, du zitterst!",0,21,character_speech,3,6,,BARON.,#baron,497.0,MALE,fear,negative,emotions of anxiety
1472,1472,1472,GerDracor/grabbe-scherz-satire-ironie-und-tiefere-bedeutung.xml,Das ist ja sonst deine Art nicht!,22,55,character_speech,3,6,,BARON.,#baron,497.0,MALE,anger,negative,emotions of rejection
1473,1473,1473,GerDracor/grabbe-scherz-satire-ironie-und-tiefere-bedeutung.xml,"Ich flehe, lassen Sie anspannen, lassen Sie anspannen!",0,54,character_speech,3,6,,LIDDY.,#liddy,498.0,FEMALE,being moved,being moved,being moved
1474,1474,1474,GerDracor/grabbe-scherz-satire-ironie-und-tiefere-bedeutung.xml,"Heda, Hauswirt!",0,15,character_speech,3,6,,BARON.,#baron,499.0,MALE,no_annotation,no_annotation,no_annotation
1475,1475,1475,GerDracor/grabbe-scherz-satire-ironie-und-tiefere-bedeutung.xml,Der Hauswirt tritt herein.,0,26,stage_direction,3,6,speech_part,,#baron,499.0,MALE,no_annotation,no_annotation,no_annotation
1476,1476,1476,GerDracor/grabbe-scherz-satire-ironie-und-tiefere-bedeutung.xml,Hast du meine Pferde gefüttert?,0,31,character_speech,3,6,,BARON.,#baron,499.0,MALE,no_annotation,no_annotation,no_annotation
1477,1477,1477,GerDracor/grabbe-scherz-satire-ironie-und-tiefere-bedeutung.xml,Ich füttre keine fremde Pferde.,0,31,character_speech,3,6,,DER HAUSWIRT.,#der_hauswirt,500.0,MALE,no_annotation,no_annotation,no_annotation
1478,1478,1478,GerDracor/grabbe-scherz-satire-ironie-und-tiefere-bedeutung.xml,Geht ab.,0,8,stage_direction,3,6,speech_part,,#der_hauswirt,500.0,MALE,no_annotation,no_annotation,no_annotation
1479,1479,1479,GerDracor/grabbe-scherz-satire-ironie-und-tiefere-bedeutung.xml,Der alte Brummbär!,0,18,character_speech,3,6,,LIDDY.,#liddy,501.0,FEMALE,abhorrence,negative,emotions of rejection
1480,1480,1480,GerDracor/grabbe-scherz-satire-ironie-und-tiefere-bedeutung.xml,ihm erzürnt nacheilend.,0,23,stage_direction,3,6,speech_part,,#baron,502.0,MALE,anger,negative,emotions of rejection
1481,1481,1481,GerDracor/grabbe-scherz-satire-ironie-und-tiefere-bedeutung.xml,"Elender Kerl, nun sollst du sie füttern!",0,40,character_speech,3,6,,BARON,#baron,502.0,MALE,abhorrence,negative,emotions of rejection
1482,1482,1482,GerDracor/grabbe-scherz-satire-ironie-und-tiefere-bedeutung.xml,"Onkel, Onkel, wohin?",0,20,character_speech,3,6,,LIDDY.,#liddy,503.0,FEMALE,no_annotation,no_annotation,no_annotation
