,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
2694,2694,2694,GerDracor/kotzebue-die-beiden-klingsberg.xml,Vorige – Amalie – Graf – Adolph – Henriette.,0,44,stage_direction,4,11,pre_speech,,,,,no_annotation,K,,1801.0,no_annotation,no_annotation
2695,2695,2695,GerDracor/kotzebue-die-beiden-klingsberg.xml,in der Tür.,0,11,stage_direction,4,11,speech_part,,#amalie,1264.0,FEMALE,no_annotation,K,,1801.0,no_annotation,no_annotation
2696,2696,2696,GerDracor/kotzebue-die-beiden-klingsberg.xml,Karl!,0,5,character_speech,4,11,,AMALIE,#amalie,1264.0,FEMALE,being moved,K,,1801.0,being moved,being moved
2697,2697,2697,GerDracor/kotzebue-die-beiden-klingsberg.xml,Amalie!,0,7,character_speech,4,11,,STEIN.,#stein,1265.0,MALE,being moved,K,,1801.0,being moved,being moved
2698,2698,2698,GerDracor/kotzebue-die-beiden-klingsberg.xml,Stürzt ihr entgegen; stumme Umarmung.,0,37,stage_direction,4,11,speech_part,,#stein,1265.0,MALE,no_annotation,K,,1801.0,no_annotation,no_annotation
2699,2699,2699,GerDracor/kotzebue-die-beiden-klingsberg.xml,gravitätisch.,0,13,stage_direction,4,11,speech_part,,#graefin,1266.0,FEMALE,no_annotation,K,,1801.0,no_annotation,no_annotation
2700,2700,2700,GerDracor/kotzebue-die-beiden-klingsberg.xml,Mein Herr!,0,10,character_speech,4,11,,GRÄFIN,#graefin,1266.0,FEMALE,no_annotation,K,,1801.0,no_annotation,no_annotation
2701,2701,2701,GerDracor/kotzebue-die-beiden-klingsberg.xml,Ich bitte mir Ihren Degen aus.,11,41,character_speech,4,11,,GRÄFIN,#graefin,1266.0,FEMALE,no_annotation,K,,1801.0,no_annotation,no_annotation
2702,2702,2702,GerDracor/kotzebue-die-beiden-klingsberg.xml,Amalie!,0,7,character_speech,4,11,,STEIN.,#stein,1267.0,MALE,being moved,K,,1801.0,being moved,being moved
2703,2703,2703,GerDracor/kotzebue-die-beiden-klingsberg.xml,Du hier?,8,16,character_speech,4,11,,STEIN.,#stein,1267.0,MALE,no_annotation,K,,1801.0,no_annotation,no_annotation
