,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
653,653,653,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"
                                    Syluester.",0,47,stage_direction,6,28,pre_speech,,,,,no_annotation,no_annotation,no_annotation
654,654,654,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,Marschalck.,48,59,stage_direction,6,28,pre_speech,,,,,no_annotation,no_annotation,no_annotation
655,655,655,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,Vincentius Ladißlaus.,60,81,stage_direction,6,28,pre_speech,,,,,no_annotation,no_annotation,no_annotation
656,656,656,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,Iohan Bansser.,82,96,stage_direction,6,28,pre_speech,,,,,no_annotation,no_annotation,no_annotation
657,657,657,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"Die Braut, vnd andere.",97,119,stage_direction,6,28,pre_speech,,,,,no_annotation,no_annotation,no_annotation
658,658,658,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"Das Bette wird zugerichtet, bey dem ist Iohann Bansser beschefftig, vnd Director deß gantzen Werckes.",120,221,stage_direction,6,28,pre_speech,,,,,no_annotation,no_annotation,no_annotation
659,659,659,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"Wie das geschehen, führet jhn 
der Hertzog sampt seinem Marschalck mit der Music stadtlich herauß, er gehet gewaltig stoltz auf seine art, streutet sich wie eine Katze, vnd brauchet vorige offtmals angezogene Mores.",222,437,stage_direction,6,28,pre_speech,,,,,no_annotation,no_annotation,no_annotation
660,660,660,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"Die Braut bringet man auch vnd setzet die auff das Bette, Darnach setzt man Vincentium auch in das Bette, vnnd wie er meinet, er sitze zum aller besten, da fellet er in die Bütte mit Wasser, da lachet nu niemands als jederman.",438,664,stage_direction,6,28,pre_speech,,,,,no_annotation,no_annotation,no_annotation
661,661,661,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"
                                       Esll, vnd Lügenhafter, Wolerfarner,
                                       In Lügn, mit Thorheit angebornr,
                                       Vnd andern tölpschen moribus
                                       Wolbegabter, Kempffr zu Roß vnd Fuß,
                                       Mit der ledern Kolb, Lügenfabl,
                                       Rittr auff dem Esl mit der Strewgabl,
                                       Der Fliegn vnd Mückn öbrster Vnflat,
                                       Wie gfelt dem Herren nu das Badt?",0,588,character_speech,6,28,,IOHAN BANSSER.,IOHAN BANSSER.,1.0,UNKNOWN,abhorrence,negative,emotions of rejection
662,662,662,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"Gott woll es dem Herren gesegn,
                                       Itzund hier, vnd sonst allerwegn.",628,732,character_speech,6,28,,IOHAN BANSSER.,IOHAN BANSSER.,1.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
663,663,663,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"
                                       krsuchet mittelst wieder aus dem Bade, vnnd ist vber die masse zornig, vnd spricht.",0,123,stage_direction,6,28,speech_part,,,2.0,UNKNOWN,anger,negative,emotions of rejection
664,664,664,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"
                                       Wie ist das?",0,52,character_speech,6,28,,VINCENTIUS LADISZLAUS,VINCENTIUS LADISZLAUS,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation
665,665,665,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,Wie sols zugehn?,53,69,character_speech,6,28,,VINCENTIUS LADISZLAUS,VINCENTIUS LADISZLAUS,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation
666,666,666,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,Wie sollen wir den das verstehn?,109,141,character_speech,6,28,,VINCENTIUS LADISZLAUS,VINCENTIUS LADISZLAUS,2.0,UNKNOWN,being moved,being moved,being moved
667,667,667,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"Was meint man wol, was man jtzt hat,
                                       Vor einen Man in dieser Stadt?",181,287,character_speech,6,28,,VINCENTIUS LADISZLAUS,VINCENTIUS LADISZLAUS,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation
668,668,668,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"
                                       Schweigt ein wenig stille.",0,66,stage_direction,6,28,speech_part,,,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation
