,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
2260,2260,2260,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
      Vorigen, Mirl.",0,21,stage_direction,3,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
2261,2261,2261,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"(in Mannskleidern, welche von einer Rotte Buben verfolgt wird.)",22,85,stage_direction,3,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
2262,2262,2262,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Das ist ’n lebendiges Kreutz!",0,37,character_speech,3,11,,"
       Mirl.
      ",#mirl,825.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
2263,2263,2263,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Laßt’s mich doch gehn, hab euch ja nichts gethan!",38,87,character_speech,3,11,,"
       Mirl.
      ",#mirl,825.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
2264,2264,2264,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
        (zum Johann)",0,21,stage_direction,3,11,inner_speech,,#mirl,825.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2265,2265,2265,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Jezt gib er mir gleich mein Gewand, sonst reiß ich ihm seinen Haar Zopfen aus.",0,86,character_speech,3,11,,"
       Mirl.
      ",#mirl,825.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
2266,2266,2266,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Er sieht den Muthwillen der Buben, was sie mir alles anthun das ist mir in meinem Leben nicht geschehen.",87,191,character_speech,3,11,,"
       Mirl.
      ",#mirl,825.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
2267,2267,2267,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Sey sie ruhig, alter Zinß!",0,34,character_speech,3,11,,"
       Johann.
      ",#johann,826.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2268,2268,2268,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Hier hat sie ein paar Thaler, die sollen das ihr angethanene Leid wieder gut machen: es war ja alles nur Spaß, Kinderei.",35,155,character_speech,3,11,,"
       Johann.
      ",#johann,826.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
2269,2269,2269,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
        (zum Kasper)",0,21,stage_direction,3,11,inner_speech,,#johann,826.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2270,2270,2270,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Nu, Herr Meister, haben Sie auf die alte Brandweinmirl schon vergeßen?",0,78,character_speech,3,11,,"
       Johann.
      ",#johann,826.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
