,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
1559,1559,1559,Kasperl/Eberl_Limonadehuette.csv,"
      Sir Jones, der Frau von Altenbach führt, läßt sie los; Falbert kömmt mit Louisen von der andern Seite.",0,109,stage_direction,3,9,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
1560,1560,1560,Kasperl/Eberl_Limonadehuette.csv,"Breitknopf und Meibau, Kaspar und Maria, und viele Zuseher im Hintergrunde.",110,185,stage_direction,3,9,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
1561,1561,1561,Kasperl/Eberl_Limonadehuette.csv,"
       Halten Sie Hr.",0,22,character_speech,3,9,,"
       SIR JONES.
      ",#sir jones,574.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1562,1562,1562,Kasperl/Eberl_Limonadehuette.csv,Major!,23,29,character_speech,3,9,,"
       SIR JONES.
      ",#sir jones,574.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1563,1563,1563,Kasperl/Eberl_Limonadehuette.csv,die Züchtigung dieses Mannes gebühret mir.,30,72,character_speech,3,9,,"
       SIR JONES.
      ",#sir jones,574.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
1564,1564,1564,Kasperl/Eberl_Limonadehuette.csv,– Herr,73,79,character_speech,3,9,,"
       SIR JONES.
      ",#sir jones,574.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1565,1565,1565,Kasperl/Eberl_Limonadehuette.csv,"
       ich habe sie gefordert.",0,31,character_speech,3,9,,"
       SIR JONES.
      ",#sir jones,574.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1566,1566,1566,Kasperl/Eberl_Limonadehuette.csv,Vertheidigen sie sich als Mann von Ehre –,32,73,character_speech,3,9,,"
       SIR JONES.
      ",#sir jones,574.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1567,1567,1567,Kasperl/Eberl_Limonadehuette.csv,"
        (von Affect überrascht)",0,32,stage_direction,3,9,inner_speech,,#lindheim,575.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
1568,1568,1568,Kasperl/Eberl_Limonadehuette.csv,"
       Es gilt das Wort, als Mann von Ehre!",0,44,character_speech,3,9,,"
       LINDHEIM.
      ",#lindheim,575.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
1569,1569,1569,Kasperl/Eberl_Limonadehuette.csv,– Herr Major!,45,58,character_speech,3,9,,"
       LINDHEIM.
      ",#lindheim,575.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1570,1570,1570,Kasperl/Eberl_Limonadehuette.csv,"– die ausschweifende Zunge hat darum noch nicht ganz alles deutsche Blut verschwelget – daß nicht noch einige Tropfen Trost den Kummer eines Vaters dadurch zu vergüten, und die Ehre eines redlichen Weibes zu vertheidigen, übrig wären –",59,294,character_speech,3,9,,"
       LINDHEIM.
      ",#lindheim,575.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1571,1571,1571,Kasperl/Eberl_Limonadehuette.csv,"
       (geht)",0,14,stage_direction,3,9,speech_part,,#lindheim,575.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1572,1572,1572,Kasperl/Eberl_Limonadehuette.csv,"
        (geht ebenfalls, wirft den Degen weg, und flieht ihm in die Arme)",0,74,stage_direction,3,9,inner_speech,,#sir jones,576.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
1573,1573,1573,Kasperl/Eberl_Limonadehuette.csv,"
       so rächt – so rettet ihre Ehre ein treues Weib.",0,55,character_speech,3,9,,"
       SIR JONES.
      ",#sir jones,576.0,UNKNOWN,compassion,negative,emotions of suffering and empathy,comedy,KK
1574,1574,1574,Kasperl/Eberl_Limonadehuette.csv,"
       Mein Weib!",0,18,character_speech,3,9,,"
       LINDHEIM.
      ",#lindheim,577.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
1575,1575,1575,Kasperl/Eberl_Limonadehuette.csv,guter Gott mein Weib –,19,41,character_speech,3,9,,"
       LINDHEIM.
      ",#lindheim,577.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1576,1576,1576,Kasperl/Eberl_Limonadehuette.csv,"
       Meine Tochter –",0,23,character_speech,3,9,,"
       MAJOR.
      ",#major,578.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1577,1577,1577,Kasperl/Eberl_Limonadehuette.csv,"
       Alle.",0,13,character_speech,3,9,,"
       MAJOR.
      ",#major,578.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1578,1578,1578,Kasperl/Eberl_Limonadehuette.csv,Seine Tochter – sein Weib!,14,40,character_speech,3,9,,"
       MAJOR.
      ",#major,578.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
1579,1579,1579,Kasperl/Eberl_Limonadehuette.csv,welch eine Uiberraschung.,41,66,character_speech,3,9,,"
       MAJOR.
      ",#major,578.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
1580,1580,1580,Kasperl/Eberl_Limonadehuette.csv,"
        (drängt sich herzu)",0,28,stage_direction,3,9,inner_speech,,#altenbach,579.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1581,1581,1581,Kasperl/Eberl_Limonadehuette.csv,"
       Wie?",0,12,character_speech,3,9,,"
       ALTENBACH.
      ",#altenbach,579.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1582,1582,1582,Kasperl/Eberl_Limonadehuette.csv,sie wäre ein Frauenzimmer?,13,39,character_speech,3,9,,"
       ALTENBACH.
      ",#altenbach,579.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
1583,1583,1583,Kasperl/Eberl_Limonadehuette.csv,Entsetzen!,40,50,character_speech,3,9,,"
       ALTENBACH.
      ",#altenbach,579.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
1584,1584,1584,Kasperl/Eberl_Limonadehuette.csv,–,51,52,character_speech,3,9,,"
       ALTENBACH.
      ",#altenbach,579.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1585,1585,1585,Kasperl/Eberl_Limonadehuette.csv,"
       Ja das bin ich Mutter!",0,30,character_speech,3,9,,"
       SIR JONES.
      ",#sir jones,580.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
1586,1586,1586,Kasperl/Eberl_Limonadehuette.csv,– dein Mann steht dort!,31,54,character_speech,3,9,,"
       SIR JONES.
      ",#sir jones,580.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1587,1587,1587,Kasperl/Eberl_Limonadehuette.csv,–,55,56,character_speech,3,9,,"
       SIR JONES.
      ",#sir jones,580.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1588,1588,1588,Kasperl/Eberl_Limonadehuette.csv,"
       (auf den Major zeigend)",0,31,stage_direction,3,9,speech_part,,#sir jones,580.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
1589,1589,1589,Kasperl/Eberl_Limonadehuette.csv,"
        (fällt in Ohnmacht)",0,28,stage_direction,3,9,inner_speech,,#altenbach,581.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
1590,1590,1590,Kasperl/Eberl_Limonadehuette.csv,"
       guter Gott – mein Mann!",0,31,character_speech,3,9,,"
       ALTENBACH.
      ",#altenbach,581.0,UNKNOWN,fear,negative,emotions of anxiety,comedy,KK
1591,1591,1591,Kasperl/Eberl_Limonadehuette.csv,"
        (läuft auf sie zu)",0,27,stage_direction,3,9,inner_speech,,#major,582.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
1592,1592,1592,Kasperl/Eberl_Limonadehuette.csv,"
       Himmel!",0,15,character_speech,3,9,,"
       MAJOR.
      ",#major,582.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
1593,1593,1593,Kasperl/Eberl_Limonadehuette.csv,– mein Weib – mein Weib!,16,40,character_speech,3,9,,"
       MAJOR.
      ",#major,582.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1594,1594,1594,Kasperl/Eberl_Limonadehuette.csv,"– diese hier – ich habe sie wieder, o Donner und’s Wetter, und das ist die –",41,117,character_speech,3,9,,"
       MAJOR.
      ",#major,582.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1595,1595,1595,Kasperl/Eberl_Limonadehuette.csv,"
       Vater – lieber Vater!",0,29,character_speech,3,9,,"
       SIR JONES.
      ",#sir jones,583.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1596,1596,1596,Kasperl/Eberl_Limonadehuette.csv,"– ihr werdet ihr – ihr müßt ihr vergeben – ihr werdet finden, daß die Welt nur voreilig – nicht billig geurtheilt – nehmt sie auf, gebt uns unsere Mutter wieder, wir wollen alle wieder ihre Kinder seyn –",30,233,character_speech,3,9,,"
       SIR JONES.
      ",#sir jones,583.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
1597,1597,1597,Kasperl/Eberl_Limonadehuette.csv,"
        (erholt sich)",0,22,stage_direction,3,9,inner_speech,,#altenbach,584.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
1598,1598,1598,Kasperl/Eberl_Limonadehuette.csv,"
       Meine – Schwester – ich vermags nicht, euch anzublicken – laßt mich vor mir selbst verbergen.",0,101,character_speech,3,9,,"
       ALTENBACH.
      ",#altenbach,584.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
