,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
2162,2162,2162,Kasperl/Hensler_Der unruhige Wanderer II_korr.csv,"
      Königin.",0,15,stage_direction,3,24,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
2163,2163,2163,Kasperl/Hensler_Der unruhige Wanderer II_korr.csv,Chara.,16,22,stage_direction,3,24,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
2164,2164,2164,Kasperl/Hensler_Der unruhige Wanderer II_korr.csv,"
       Wünschest du das, Königin?",0,34,character_speech,3,24,,"
       Chara.
      ",#chara,745.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2165,2165,2165,Kasperl/Hensler_Der unruhige Wanderer II_korr.csv,"
       Was seh’ ich – wer bist du?",0,35,character_speech,3,24,,"
       Königin.
      ",#königin,746.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
2166,2166,2166,Kasperl/Hensler_Der unruhige Wanderer II_korr.csv,"
       Die Beschützerin dieser Insel – deine Freundin!",0,55,character_speech,3,24,,"
       Chara.
      ",#chara,747.0,UNKNOWN,friendship,positive,emotions of affection,comedy,KK
2167,2167,2167,Kasperl/Hensler_Der unruhige Wanderer II_korr.csv,"
       Unbegreifliches Wesen!",0,30,character_speech,3,24,,"
       Königin.
      ",#königin,748.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
2168,2168,2168,Kasperl/Hensler_Der unruhige Wanderer II_korr.csv,"enthülle mir die Folgen der Zukunft – Was soll ich thun, was soll ich beginnen?",31,110,character_speech,3,24,,"
       Königin.
      ",#königin,748.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2169,2169,2169,Kasperl/Hensler_Der unruhige Wanderer II_korr.csv,"
       Dem zärtlichen Triebe folgen, den die Natur in dein und in jedes Weiberherz schrieb – du sollst lieben!",0,111,character_speech,3,24,,"
       Chara.
      ",#chara,749.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
2170,2170,2170,Kasperl/Hensler_Der unruhige Wanderer II_korr.csv,"
       Lieben?",0,15,character_speech,3,24,,"
       Königin.
      ",#königin,750.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
2171,2171,2171,Kasperl/Hensler_Der unruhige Wanderer II_korr.csv,"
       Alle deine Weiber sollen lieben, denn das Weib ist zur Liebe erschaffen; ihr Zauberblick, ihr ganzes Wesen, an dem die Natur ihre Reitze verschwendete, feßelt das Herz des Mannes, und ladet ihn zur zärtlichsten Gegenliebe ein, die nur allein das ganze der Schöpfung erhalten und durch ihren erhabenen Zweck beglücken kann.",0,330,character_speech,3,24,,"
       Chara.
      ",#chara,751.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
2172,2172,2172,Kasperl/Hensler_Der unruhige Wanderer II_korr.csv,"
       O du giessest Balsam in mein verwundetes Herz!",0,54,character_speech,3,24,,"
       Königin.
      ",#königin,752.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
2173,2173,2173,Kasperl/Hensler_Der unruhige Wanderer II_korr.csv,"
       Untersuche dein Gefühl, edle Königin!",0,45,character_speech,3,24,,"
       Chara.
      ",#chara,753.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
2174,2174,2174,Kasperl/Hensler_Der unruhige Wanderer II_korr.csv,"ob mir gleich dieser finstre Ort den Blick deiner Augen entzieht, so höre ich doch dein Herz schlagen von der Allgewalt der Liebe – auch du liebst!",46,193,character_speech,3,24,,"
       Chara.
      ",#chara,753.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
2175,2175,2175,Kasperl/Hensler_Der unruhige Wanderer II_korr.csv,"
       Wo ist der Mann, bey dessen Anblick sich mein Herz umwandelte zu jener Leidenschaft, die so mächtig zum Glück der Menschheit wirken soll?",0,145,character_speech,3,24,,"
       Königin.
      ",#königin,754.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
2176,2176,2176,Kasperl/Hensler_Der unruhige Wanderer II_korr.csv,"
       Jener Mann – ein Phantom meiner Zauberkraft – war der arme Tiroler, den das Schicksal auserkohr, jenes feindselige Gesetz umzustossen, das so lange her jedes Gefühl für das Schöne und Gute unterdrückte.",0,210,character_speech,3,24,,"
       Chara.
      ",#chara,755.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
