,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
267,267,267,GerDracor/bodmer-odoardo-galotti-vater-der-emilia.xml,indem sie die Kleidung der Emilia ableget.,0,42,stage_direction,1,6,speech_part,,#die_schauspielerinn,72.0,FEMALE,no_annotation,no_annotation,no_annotation
268,268,268,GerDracor/bodmer-odoardo-galotti-vater-der-emilia.xml,"Ich bin von Herzen froh, daß ich diese Kleider wieder ausziehen darf.",0,69,character_speech,1,6,,DIE SCHAUSPIELERINN,#die_schauspielerinn,72.0,FEMALE,joy,positive,emotions of pleasure
269,269,269,GerDracor/bodmer-odoardo-galotti-vater-der-emilia.xml,"Die Person, die
            ich in denselben vorstellte, stand mir gar nicht an, und ich eben so wenig ihr.",70,177,character_speech,1,6,,DIE SCHAUSPIELERINN,#die_schauspielerinn,72.0,FEMALE,no_annotation,no_annotation,no_annotation
270,270,270,GerDracor/bodmer-odoardo-galotti-vater-der-emilia.xml,"Entschuldigen sie mich, meine Herren und Damen, daß ich sie schlecht genug gespielt
            habe.",190,291,character_speech,1,6,,DIE SCHAUSPIELERINN,#die_schauspielerinn,72.0,FEMALE,no_annotation,no_annotation,no_annotation
271,271,271,GerDracor/bodmer-odoardo-galotti-vater-der-emilia.xml,"Es war mir unmöglich, sie so zu spielen, daß man den Dichter über der
            Schauspielerinn vergessen haben könnte.",292,413,character_speech,1,6,,DIE SCHAUSPIELERINN,#die_schauspielerinn,72.0,FEMALE,no_annotation,no_annotation,no_annotation
272,272,272,GerDracor/bodmer-odoardo-galotti-vater-der-emilia.xml,"Wenn das Stück gleich Leßings war, für welchen
            man nachbetend mit tausend Vorurtheilen ins Theater gekommen ist, so denke man einmal,
            daß die Unvollkommenheit in meiner Aufführung wohl sein und nicht mein Fehler gewesen
            seyn möchte.",414,682,character_speech,1,6,,DIE SCHAUSPIELERINN,#die_schauspielerinn,72.0,FEMALE,suffering,negative,emotions of suffering and empathy
273,273,273,GerDracor/bodmer-odoardo-galotti-vater-der-emilia.xml,"Ich schmeichle mir, daß ich so zärtlich, so tugendhaft, so ruhig, und dabey
            so entschlossen sey, als die Emilia, des alten Degens Odoardo Tochter; und doch waren
            ihre Empfindungen in diesem Handel den meinigen ganz entgegen.",683,931,character_speech,1,6,,DIE SCHAUSPIELERINN,#die_schauspielerinn,72.0,FEMALE,"admiration, reverence",positive,emotions of affection
274,274,274,GerDracor/bodmer-odoardo-galotti-vater-der-emilia.xml,"Als Appiani an meiner
            Seite stürzete, und Battista eine mir fremde Person, mich aus dem Wagen hob, konnte ich
            mich nicht so leicht von dem geliebten Mann, noch von meiner Mutter abreißen lassen, und
            ihm nach Dosala folgen, welches ich so wie seinen Besitzer scheuete.",932,1235,character_speech,1,6,,DIE SCHAUSPIELERINN,#die_schauspielerinn,72.0,FEMALE,fear,negative,emotions of anxiety
275,275,275,GerDracor/bodmer-odoardo-galotti-vater-der-emilia.xml,"Da ich seinen Tod
            in den nassen und  wilden Augen meiner Mutter las, hätte ich gern überlaut
            geweint, und nicht den geringsten Gedanken gehabt, den Affect zurück zu halten, damit
            ich die Umstehenden mit meinen Klagen nicht aufhielte.",1236,1505,character_speech,1,6,,DIE SCHAUSPIELERINN,#die_schauspielerinn,72.0,FEMALE,suffering,negative,emotions of suffering and empathy
276,276,276,GerDracor/bodmer-odoardo-galotti-vater-der-emilia.xml,"Und als alles verlohren war,
            stieg meine Furcht vor meinem Räuber nimmer auf den Grad der Heftigkeit, daß mich alles
            Vertrauen auf Gott, oder nur auf meine Tugend, verlassen hätte.",1506,1710,character_speech,1,6,,DIE SCHAUSPIELERINN,#die_schauspielerinn,72.0,FEMALE,fear,negative,emotions of anxiety
277,277,277,GerDracor/bodmer-odoardo-galotti-vater-der-emilia.xml,"Ich war zu christlich,
            den Selbstmord in meine Gedanken zu nehmen; meine ganze Entschlossenheit war für
            tugendhafte, nicht für verzweifelte Thaten.",1711,1882,character_speech,1,6,,DIE SCHAUSPIELERINN,#die_schauspielerinn,72.0,FEMALE,no_annotation,no_annotation,no_annotation
278,278,278,GerDracor/bodmer-odoardo-galotti-vater-der-emilia.xml,Ah!,1883,1886,character_speech,1,6,,DIE SCHAUSPIELERINN,#die_schauspielerinn,72.0,FEMALE,no_annotation,no_annotation,no_annotation
279,279,279,GerDracor/bodmer-odoardo-galotti-vater-der-emilia.xml,"ich habe den Scharfsinn einer tragischen
            Prinzeßinn nicht, die Antithesen zu denken, daß ruhig seyn können, und ruhig seyn
            müssen, auf eines komme.",1887,2058,character_speech,1,6,,DIE SCHAUSPIELERINN,#die_schauspielerinn,72.0,FEMALE,no_annotation,no_annotation,no_annotation
280,280,280,GerDracor/bodmer-odoardo-galotti-vater-der-emilia.xml,"Bey der plötzlichen Nachricht von Appianis Tod, hatte ich den
            ersten, den einzigen Gedanken, von unersetzlichem Verlust; ich dacht nicht an mich
            selbst, nicht an die Ursache seines Todes; nicht daß er darum um meinetwillen todt sey;
            nicht an die Gefahr, in welcher ich schwebete.",2059,2374,character_speech,1,6,,DIE SCHAUSPIELERINN,#die_schauspielerinn,72.0,FEMALE,suffering,negative,emotions of suffering and empathy
281,281,281,GerDracor/bodmer-odoardo-galotti-vater-der-emilia.xml,"Hernach hätte ich meine Hände nicht in
            den Schooß geleget, ich hätte meine Person ganz vergessen; und Rache an dem, der mein
            Liebstes ermordet, hätte sich meiner Seele bemächtiget.",2375,2579,character_speech,1,6,,DIE SCHAUSPIELERINN,#die_schauspielerinn,72.0,FEMALE,suffering,negative,emotions of suffering and empathy
282,282,282,GerDracor/bodmer-odoardo-galotti-vater-der-emilia.xml,"Aber diese Rache hätte nicht
            gegen mich selbst, nicht gegen die Unschuld gewütet.",2580,2673,character_speech,1,6,,DIE SCHAUSPIELERINN,#die_schauspielerinn,72.0,FEMALE,suffering,negative,emotions of suffering and empathy
