,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
2520,2520,2520,GerDracor/quistorp-der-hypochondrist.xml,Jungfer Fröhlichin mit einem Wachsstocke.,0,41,stage_direction,5,5,pre_speech,,,,,no_annotation,K,ST,1745.0,no_annotation,no_annotation
2521,2521,2521,GerDracor/quistorp-der-hypochondrist.xml,Heinrich.,42,51,stage_direction,5,5,pre_speech,,,,,no_annotation,K,ST,1745.0,no_annotation,no_annotation
2522,2522,2522,GerDracor/quistorp-der-hypochondrist.xml,Ernst Gotthart.,52,67,stage_direction,5,5,pre_speech,,,,,no_annotation,K,ST,1745.0,no_annotation,no_annotation
2523,2523,2523,GerDracor/quistorp-der-hypochondrist.xml,erschrocken.,0,12,stage_direction,5,5,speech_part,,#jungfer_froehlichin,915.0,FEMALE,being moved,K,ST,1745.0,being moved,being moved
2524,2524,2524,GerDracor/quistorp-der-hypochondrist.xml,O Himmel!,0,9,character_speech,5,5,,JUNGFER FRÖHLICHIN,#jungfer_froehlichin,915.0,FEMALE,being moved,K,ST,1745.0,being moved,being moved
2525,2525,2525,GerDracor/quistorp-der-hypochondrist.xml,was ist's?,10,20,character_speech,5,5,,JUNGFER FRÖHLICHIN,#jungfer_froehlichin,915.0,FEMALE,no_annotation,K,ST,1745.0,no_annotation,no_annotation
2526,2526,2526,GerDracor/quistorp-der-hypochondrist.xml,Was ist hier zu tun?,21,41,character_speech,5,5,,JUNGFER FRÖHLICHIN,#jungfer_froehlichin,915.0,FEMALE,no_annotation,K,ST,1745.0,no_annotation,no_annotation
2527,2527,2527,GerDracor/quistorp-der-hypochondrist.xml,Bringt sich hier jemand im Finstern um?,42,81,character_speech,5,5,,JUNGFER FRÖHLICHIN,#jungfer_froehlichin,915.0,FEMALE,no_annotation,K,ST,1745.0,no_annotation,no_annotation
2528,2528,2528,GerDracor/quistorp-der-hypochondrist.xml,Heinrich?,96,105,character_speech,5,5,,JUNGFER FRÖHLICHIN,#jungfer_froehlichin,915.0,FEMALE,being moved,K,ST,1745.0,being moved,being moved
2529,2529,2529,GerDracor/quistorp-der-hypochondrist.xml,Was habt Ihr mit Eurem Herrn vor?,106,139,character_speech,5,5,,JUNGFER FRÖHLICHIN,#jungfer_froehlichin,915.0,FEMALE,no_annotation,K,ST,1745.0,no_annotation,no_annotation
2530,2530,2530,GerDracor/quistorp-der-hypochondrist.xml,"besieht seinen Herrn, der sich das Knieband nicht aufgelöset, sondern die goldene
              Tresse um den Hals hat.",0,119,stage_direction,5,5,speech_part,,#heinrich,916.0,MALE,no_annotation,K,ST,1745.0,no_annotation,no_annotation
2531,2531,2531,GerDracor/quistorp-der-hypochondrist.xml,"Nun, da sehen Sie das Spektakel, Jungfer Fröhlichin!",0,52,character_speech,5,5,,HEINRICH,#heinrich,916.0,MALE,joy,K,ST,1745.0,positive,emotions of pleasure
2532,2532,2532,GerDracor/quistorp-der-hypochondrist.xml,"Da will sich mein Herr erwürgen,
              weil er meint, daß er Ihre goldne Tresse verloren hat, und braucht selbst die Tresse
              dazu.",53,204,character_speech,5,5,,HEINRICH,#heinrich,916.0,MALE,anger,K,ST,1745.0,negative,emotions of rejection
2533,2533,2533,GerDracor/quistorp-der-hypochondrist.xml,erschrocken.,0,12,stage_direction,5,5,speech_part,,#jungfer_froehlichin,917.0,FEMALE,being moved,K,ST,1745.0,being moved,being moved
2534,2534,2534,GerDracor/quistorp-der-hypochondrist.xml,"Hilf, Himmel!",0,13,character_speech,5,5,,JUNGFER FRÖHLICHIN,#jungfer_froehlichin,917.0,FEMALE,fear,K,ST,1745.0,negative,emotions of anxiety
2535,2535,2535,GerDracor/quistorp-der-hypochondrist.xml,ist denn gar,14,26,character_speech,5,5,,JUNGFER FRÖHLICHIN,#jungfer_froehlichin,917.0,FEMALE,no_annotation,K,ST,1745.0,no_annotation,no_annotation
2536,2536,2536,GerDracor/quistorp-der-hypochondrist.xml, kein Leben mehr in ihm?,0,24,character_speech,5,5,,JUNGFER FRÖHLICHIN,#jungfer_froehlichin,917.0,FEMALE,despair,K,ST,1745.0,negative,emotions of anxiety
2537,2537,2537,GerDracor/quistorp-der-hypochondrist.xml,"Geschwinde, macht
              Luft.",25,62,character_speech,5,5,,JUNGFER FRÖHLICHIN,#jungfer_froehlichin,917.0,FEMALE,no_annotation,K,ST,1745.0,no_annotation,no_annotation
2538,2538,2538,GerDracor/quistorp-der-hypochondrist.xml,Sie schüttelt ihn.,0,18,stage_direction,5,5,inner_speech,,#jungfer_froehlichin,917.0,FEMALE,no_annotation,K,ST,1745.0,no_annotation,no_annotation
2539,2539,2539,GerDracor/quistorp-der-hypochondrist.xml, Herr Vetter!,0,13,character_speech,5,5,,JUNGFER FRÖHLICHIN,#jungfer_froehlichin,917.0,FEMALE,no_annotation,K,ST,1745.0,no_annotation,no_annotation
2540,2540,2540,GerDracor/quistorp-der-hypochondrist.xml,Herr Vetter!,14,26,character_speech,5,5,,JUNGFER FRÖHLICHIN,#jungfer_froehlichin,917.0,FEMALE,no_annotation,K,ST,1745.0,no_annotation,no_annotation
2541,2541,2541,GerDracor/quistorp-der-hypochondrist.xml,schüttelt ihn.,0,14,stage_direction,5,5,speech_part,,#heinrich,918.0,MALE,no_annotation,K,ST,1745.0,no_annotation,no_annotation
2542,2542,2542,GerDracor/quistorp-der-hypochondrist.xml,Herr Gotthart?,0,14,character_speech,5,5,,HEINRICH,#heinrich,918.0,MALE,no_annotation,K,ST,1745.0,no_annotation,no_annotation
2543,2543,2543,GerDracor/quistorp-der-hypochondrist.xml,ohnmächtig.,0,11,stage_direction,5,5,speech_part,,#ernst_gotthart,919.0,MALE,suffering,K,ST,1745.0,negative,emotions of suffering and empathy
2544,2544,2544,GerDracor/quistorp-der-hypochondrist.xml,"Ach, Heinrich!",0,14,character_speech,5,5,,ERNST GOTTHART,#ernst_gotthart,919.0,MALE,suffering,K,ST,1745.0,negative,emotions of suffering and empathy
