,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
642,642,642,GerDracor/kotzebue-der-freimaurer.xml,Der Graf.,0,9,stage_direction,1,10,pre_speech,,,,,no_annotation,K,,1817.0,no_annotation,no_annotation
643,643,643,GerDracor/kotzebue-der-freimaurer.xml,Die Vorigen.,10,22,stage_direction,1,10,pre_speech,,,,,no_annotation,K,,1817.0,no_annotation,no_annotation
644,644,644,GerDracor/kotzebue-der-freimaurer.xml,"Nun, Kinderchen, wie stehts?",0,28,character_speech,1,10,,Graf.,#graf,223.0,MALE,no_annotation,K,,1817.0,no_annotation,no_annotation
645,645,645,GerDracor/kotzebue-der-freimaurer.xml,(ihn bei Seite ziehend),0,23,stage_direction,1,10,speech_part,,#karoline,224.0,FEMALE,no_annotation,K,,1817.0,no_annotation,no_annotation
646,646,646,GerDracor/kotzebue-der-freimaurer.xml,"Herr Oheim, im Vertrauen:",0,25,character_speech,1,10,,Karoline.,#karoline,224.0,FEMALE,no_annotation,K,,1817.0,no_annotation,no_annotation
647,647,647,GerDracor/kotzebue-der-freimaurer.xml,"Gelungen ist es mir, ihn endlich aufzuthauen.",0,45,character_speech,1,10,,Karoline.,#karoline,224.0,FEMALE,no_annotation,K,,1817.0,no_annotation,no_annotation
648,648,648,GerDracor/kotzebue-der-freimaurer.xml,Er hat gebeichtet.,0,18,character_speech,1,10,,Karoline.,#karoline,224.0,FEMALE,no_annotation,K,,1817.0,no_annotation,no_annotation
649,649,649,GerDracor/kotzebue-der-freimaurer.xml,Hat er?,0,7,character_speech,1,10,,Graf.,#graf,225.0,MALE,no_annotation,K,,1817.0,no_annotation,no_annotation
650,650,650,GerDracor/kotzebue-der-freimaurer.xml,Ich bin eingeweiht;,0,19,character_speech,1,10,,Karoline.,#karoline,226.0,FEMALE,no_annotation,K,,1817.0,no_annotation,no_annotation
651,651,651,GerDracor/kotzebue-der-freimaurer.xml,Vier Grade hab' ich schon.,0,26,character_speech,1,10,,Karoline.,#karoline,226.0,FEMALE,no_annotation,K,,1817.0,no_annotation,no_annotation
652,652,652,GerDracor/kotzebue-der-freimaurer.xml,In dieser kurzen Zeit?,0,22,character_speech,1,10,,Graf.,#graf,227.0,MALE,no_annotation,K,,1817.0,no_annotation,no_annotation
653,653,653,GerDracor/kotzebue-der-freimaurer.xml,Ists möglich?,0,13,character_speech,1,10,,Graf.,#graf,227.0,MALE,no_annotation,K,,1817.0,no_annotation,no_annotation
654,654,654,GerDracor/kotzebue-der-freimaurer.xml,O fürwahr!,0,10,character_speech,1,10,,Karoline.,#karoline,228.0,FEMALE,no_annotation,K,,1817.0,no_annotation,no_annotation
655,655,655,GerDracor/kotzebue-der-freimaurer.xml,"'s hat nur an mir gelegen,",11,37,character_speech,1,10,,Karoline.,#karoline,228.0,FEMALE,no_annotation,K,,1817.0,no_annotation,no_annotation
656,656,656,GerDracor/kotzebue-der-freimaurer.xml,Sogleich den sechsten zu erlangen.,0,34,character_speech,1,10,,Karoline.,#karoline,228.0,FEMALE,no_annotation,K,,1817.0,no_annotation,no_annotation
657,657,657,GerDracor/kotzebue-der-freimaurer.xml,Wie verwegen!,0,13,character_speech,1,10,,Graf.,#graf,229.0,MALE,anger,K,,1817.0,negative,emotions of rejection
658,658,658,GerDracor/kotzebue-der-freimaurer.xml,Das theilt so schnell sich mit und ist dabei so klar –,0,54,character_speech,1,10,,Karoline.,#karoline,230.0,FEMALE,no_annotation,K,,1817.0,no_annotation,no_annotation
659,659,659,GerDracor/kotzebue-der-freimaurer.xml,Und schrecklich?,0,16,character_speech,1,10,,Graf.,#graf,231.0,MALE,being moved,K,,1817.0,being moved,being moved
660,660,660,GerDracor/kotzebue-der-freimaurer.xml,wie?,17,21,character_speech,1,10,,Graf.,#graf,231.0,MALE,no_annotation,K,,1817.0,no_annotation,no_annotation
661,661,661,GerDracor/kotzebue-der-freimaurer.xml,O nein.,0,7,character_speech,1,10,,Karoline.,#karoline,232.0,FEMALE,no_annotation,K,,1817.0,no_annotation,no_annotation
662,662,662,GerDracor/kotzebue-der-freimaurer.xml,"Gefährlich doch, nicht wahr?",0,28,character_speech,1,10,,Graf.,#graf,233.0,MALE,fear,K,,1817.0,negative,emotions of anxiety
663,663,663,GerDracor/kotzebue-der-freimaurer.xml,Nun freilich –,0,14,character_speech,1,10,,Karoline.,#karoline,234.0,FEMALE,no_annotation,K,,1817.0,no_annotation,no_annotation
664,664,664,GerDracor/kotzebue-der-freimaurer.xml,O erzähl'.,0,10,character_speech,1,10,,Graf.,#graf,235.0,MALE,no_annotation,K,,1817.0,no_annotation,no_annotation
665,665,665,GerDracor/kotzebue-der-freimaurer.xml,"Ich mußte mich bequemen,",0,24,character_speech,1,10,,Karoline.,#karoline,236.0,FEMALE,no_annotation,K,,1817.0,no_annotation,no_annotation
666,666,666,GerDracor/kotzebue-der-freimaurer.xml,Was draus entstehen kann auf Risico zu nehmen.,0,46,character_speech,1,10,,Karoline.,#karoline,236.0,FEMALE,no_annotation,K,,1817.0,no_annotation,no_annotation
667,667,667,GerDracor/kotzebue-der-freimaurer.xml,Hat er die Augen dir verbunden?,0,31,character_speech,1,10,,Graf.,#graf,237.0,MALE,suffering,K,,1817.0,negative,emotions of suffering and empathy
668,668,668,GerDracor/kotzebue-der-freimaurer.xml,Kann wohl seyn.,0,15,character_speech,1,10,,Karoline.,#karoline,238.0,FEMALE,no_annotation,K,,1817.0,no_annotation,no_annotation
669,669,669,GerDracor/kotzebue-der-freimaurer.xml,Und hat er dich geführt in's schwarze Kämmerlein?,0,49,character_speech,1,10,,Graf.,#graf,239.0,MALE,no_annotation,K,,1817.0,no_annotation,no_annotation
670,670,670,GerDracor/kotzebue-der-freimaurer.xml,"Als Brautgemach erschien sie mir, die dunkle Kammer,",0,52,character_speech,1,10,,Karoline.,#karoline,240.0,FEMALE,no_annotation,K,,1817.0,no_annotation,no_annotation
671,671,671,GerDracor/kotzebue-der-freimaurer.xml,In dieser Loge – kurz – führt Amor nur den Hammer.,0,50,character_speech,1,10,,Karoline.,#karoline,240.0,FEMALE,no_annotation,K,,1817.0,no_annotation,no_annotation
672,672,672,GerDracor/kotzebue-der-freimaurer.xml,Was soll das heißen?,0,20,character_speech,1,10,,Graf.,#graf,241.0,MALE,no_annotation,K,,1817.0,no_annotation,no_annotation
673,673,673,GerDracor/kotzebue-der-freimaurer.xml,sprichst du nicht von Maurerei?,21,52,character_speech,1,10,,Graf.,#graf,241.0,MALE,no_annotation,K,,1817.0,no_annotation,no_annotation
674,674,674,GerDracor/kotzebue-der-freimaurer.xml,Freimaurerin?,0,13,character_speech,1,10,,Karoline.,#karoline,242.0,FEMALE,being moved,K,,1817.0,being moved,being moved
675,675,675,GerDracor/kotzebue-der-freimaurer.xml,ach Gott!,14,23,character_speech,1,10,,Karoline.,#karoline,242.0,FEMALE,being moved,K,,1817.0,being moved,being moved
676,676,676,GerDracor/kotzebue-der-freimaurer.xml,ich bin ja nicht mehr frei.,24,51,character_speech,1,10,,Karoline.,#karoline,242.0,FEMALE,suffering,K,,1817.0,negative,emotions of suffering and empathy
677,677,677,GerDracor/kotzebue-der-freimaurer.xml,Du willst doch nicht etwa in Winkel-Logen schleichen?,0,53,character_speech,1,10,,Graf.,#graf,243.0,MALE,being moved,K,,1817.0,being moved,being moved
678,678,678,GerDracor/kotzebue-der-freimaurer.xml,"Die Warnung kommt zu spät, schon hab' ich Wort und
            Zeichen.",0,71,character_speech,1,10,,Karoline.,#karoline,244.0,FEMALE,anger,K,,1817.0,negative,emotions of rejection
679,679,679,GerDracor/kotzebue-der-freimaurer.xml,"Nun denn, heraus damit!",0,23,character_speech,1,10,,Graf.,#graf,245.0,MALE,no_annotation,K,,1817.0,no_annotation,no_annotation
680,680,680,GerDracor/kotzebue-der-freimaurer.xml,wenn man's doch hören muß.,24,50,character_speech,1,10,,Graf.,#graf,245.0,MALE,no_annotation,K,,1817.0,no_annotation,no_annotation
681,681,681,GerDracor/kotzebue-der-freimaurer.xml,"Da Losungswort ist ja, das Zeichen ist ein Kuß.",0,47,character_speech,1,10,,Karoline.,#karoline,246.0,FEMALE,no_annotation,K,,1817.0,no_annotation,no_annotation
682,682,682,GerDracor/kotzebue-der-freimaurer.xml,(sie wirft sich in des Barons Arme.),0,36,stage_direction,1,10,speech_part,,#karoline,246.0,FEMALE,joy,K,,1817.0,positive,emotions of pleasure
683,683,683,GerDracor/kotzebue-der-freimaurer.xml,Heil mir!,0,9,character_speech,1,10,,Baron.,#baron,247.0,MALE,suffering,K,,1817.0,negative,emotions of suffering and empathy
684,684,684,GerDracor/kotzebue-der-freimaurer.xml,(zu dem Grafen) O darf ich nun Sie meinen Bruder nennen?,10,66,character_speech,1,10,,Baron.,#baron,247.0,MALE,no_annotation,K,,1817.0,no_annotation,no_annotation
685,685,685,GerDracor/kotzebue-der-freimaurer.xml,Und werden Sie als ächt die neue Log' erkennen?,0,47,character_speech,1,10,,Baron.,#baron,247.0,MALE,abhorrence,K,,1817.0,negative,emotions of rejection
686,686,686,GerDracor/kotzebue-der-freimaurer.xml,Der Liebe nur ist hier der Meisterstuhl geweiht;,0,48,character_speech,1,10,,Baron.,#baron,247.0,MALE,love,K,,1817.0,positive,emotions of affection
687,687,687,GerDracor/kotzebue-der-freimaurer.xml,"Vorsteher die Vernunft und die
            Beständigkeit;",0,57,character_speech,1,10,,Baron.,#baron,247.0,MALE,no_annotation,K,,1817.0,no_annotation,no_annotation
688,688,688,GerDracor/kotzebue-der-freimaurer.xml,"Der Bruder Redner ist das herzliche Vertrauen,",0,46,character_speech,1,10,,Baron.,#baron,247.0,MALE,friendship,K,,1817.0,positive,emotions of affection
689,689,689,GerDracor/kotzebue-der-freimaurer.xml,"Und auf den Tresorier, die Hoffnung, läßt sich bauen,",0,53,character_speech,1,10,,Baron.,#baron,247.0,MALE,no_annotation,K,,1817.0,no_annotation,no_annotation
690,690,690,GerDracor/kotzebue-der-freimaurer.xml,"Zumal wenn Ordnung ihn belebt und unterstützt,",0,46,character_speech,1,10,,Baron.,#baron,247.0,MALE,joy,K,,1817.0,positive,emotions of pleasure
691,691,691,GerDracor/kotzebue-der-freimaurer.xml,Die ihm als Secretair stets gegenüber sitzt.,0,44,character_speech,1,10,,Baron.,#baron,247.0,MALE,no_annotation,K,,1817.0,no_annotation,no_annotation
692,692,692,GerDracor/kotzebue-der-freimaurer.xml,"Der Ceremonien-Meister, Nachsicht, mag indessen,",0,48,character_speech,1,10,,Baron.,#baron,247.0,MALE,no_annotation,K,,1817.0,no_annotation,no_annotation
