,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
1506,1506,1506,GerDracor/lenz-die-soldaten.xml,Des Obristen Wohnung.,0,21,stage_direction,5,6,pre_speech,,,,,no_annotation,K,,1863.0,no_annotation,no_annotation
1507,1507,1507,GerDracor/lenz-die-soldaten.xml,Der Obriste Graf von Spannheim.,0,31,stage_direction,5,6,pre_speech,,,,,no_annotation,K,,1863.0,no_annotation,no_annotation
1508,1508,1508,GerDracor/lenz-die-soldaten.xml,Die Gräfin La Roche.,32,52,stage_direction,5,6,pre_speech,,,,,no_annotation,K,,1863.0,no_annotation,no_annotation
1509,1509,1509,GerDracor/lenz-die-soldaten.xml,Haben Sie die beiden Unglücklichen gesehen?,0,43,character_speech,5,6,,GRÄFIN.,#graefin,563.0,FEMALE,suffering,K,,1863.0,negative,emotions of suffering and empathy
1510,1510,1510,GerDracor/lenz-die-soldaten.xml,Ich habe das Herz noch nicht.,44,73,character_speech,5,6,,GRÄFIN.,#graefin,563.0,FEMALE,no_annotation,K,,1863.0,no_annotation,no_annotation
1511,1511,1511,GerDracor/lenz-die-soldaten.xml,"Der Anblick
              tötete mich.",74,112,character_speech,5,6,,GRÄFIN.,#graefin,563.0,FEMALE,despair,K,,1863.0,negative,emotions of anxiety
1512,1512,1512,GerDracor/lenz-die-soldaten.xml,Er hat mich zehn Jahre älter gemacht.,0,37,character_speech,5,6,,OBRISTER.,#obrister,564.0,MALE,joy,K,,1863.0,positive,emotions of pleasure
1513,1513,1513,GerDracor/lenz-die-soldaten.xml,"Und daß das bei meinem Corps – ich will dem
              Mann alle seine Schulden bezahlen, und noch tausend Taler zu seiner Schadloshaltung
              obenein.",38,202,character_speech,5,6,,OBRISTER.,#obrister,564.0,MALE,anger,K,,1863.0,negative,emotions of rejection
1514,1514,1514,GerDracor/lenz-die-soldaten.xml,"Hernach will ich sehen, was ich bei dem Vater des Bösewichts für diese durch
              ihn verwüstete Familie auswirken kann.",203,332,character_speech,5,6,,OBRISTER.,#obrister,564.0,MALE,no_annotation,K,,1863.0,no_annotation,no_annotation
1515,1515,1515,GerDracor/lenz-die-soldaten.xml,Würdiger Mann!,0,14,character_speech,5,6,,GRÄFIN.,#graefin,565.0,FEMALE,"admiration, reverence",K,,1863.0,positive,emotions of affection
1516,1516,1516,GerDracor/lenz-die-soldaten.xml,"nehmen Sie meinen heißesten Dank in dieser Träne – das beste
              liebenswürdigste Geschöpf!",15,116,character_speech,5,6,,GRÄFIN.,#graefin,565.0,FEMALE,suffering,K,,1863.0,negative,emotions of suffering and empathy
1517,1517,1517,GerDracor/lenz-die-soldaten.xml,"was für Hoffnungen fing ich nicht schon an von ihr zu
              schöpfen.",117,194,character_speech,5,6,,GRÄFIN.,#graefin,565.0,FEMALE,love,K,,1863.0,positive,emotions of affection
1518,1518,1518,GerDracor/lenz-die-soldaten.xml,Sie weint.,0,10,stage_direction,5,6,speech_part,,#graefin,565.0,FEMALE,suffering,K,,1863.0,negative,emotions of suffering and empathy
1519,1519,1519,GerDracor/lenz-die-soldaten.xml,Diese Tränen machen Ihnen Ehre.,0,31,character_speech,5,6,,OBRISTER.,#obrister,566.0,MALE,suffering,K,,1863.0,negative,emotions of suffering and empathy
1520,1520,1520,GerDracor/lenz-die-soldaten.xml,Sie erweichen auch mich.,32,56,character_speech,5,6,,OBRISTER.,#obrister,566.0,MALE,love,K,,1863.0,positive,emotions of affection
1521,1521,1521,GerDracor/lenz-die-soldaten.xml,"Und warum sollte ich nicht
              weinen, ich, der fürs Vaterland streiten und sterben soll, einen Bürger desselben
              durch einen meiner Untergebenen mit seinem ganzen Hause in den unwiederbringlichsten
              Untergang gestürzt zu sehen.",57,321,character_speech,5,6,,OBRISTER.,#obrister,566.0,MALE,suffering,K,,1863.0,negative,emotions of suffering and empathy
1522,1522,1522,GerDracor/lenz-die-soldaten.xml,Das sind die Folgen des ehlosen Standes der Herren Soldaten.,0,60,character_speech,5,6,,GRÄFIN.,#graefin,567.0,FEMALE,suffering,K,,1863.0,negative,emotions of suffering and empathy
1523,1523,1523,GerDracor/lenz-die-soldaten.xml,zuckt die Schultern.,0,20,stage_direction,5,6,speech_part,,#obrister,568.0,MALE,no_annotation,K,,1863.0,no_annotation,no_annotation
1524,1524,1524,GerDracor/lenz-die-soldaten.xml,Wie ist dem abzuhelfen?,0,23,character_speech,5,6,,OBRISTER,#obrister,568.0,MALE,no_annotation,K,,1863.0,no_annotation,no_annotation
1525,1525,1525,GerDracor/lenz-die-soldaten.xml,"Schon Homer hat, deucht mich, gesagt, ein guter Ehmann sei
              ein schlechter Soldat.",24,119,character_speech,5,6,,OBRISTER,#obrister,568.0,MALE,no_annotation,K,,1863.0,no_annotation,no_annotation
1526,1526,1526,GerDracor/lenz-die-soldaten.xml,Und die Erfahrung bestätigt's.,120,150,character_speech,5,6,,OBRISTER,#obrister,568.0,MALE,no_annotation,K,,1863.0,no_annotation,no_annotation
1527,1527,1527,GerDracor/lenz-die-soldaten.xml,"– Ich habe allezeit eine
              besondere Idee gehabt, wenn ich die Geschichte der Andromeda gelesen.",151,259,character_speech,5,6,,OBRISTER,#obrister,568.0,MALE,no_annotation,K,,1863.0,no_annotation,no_annotation
1528,1528,1528,GerDracor/lenz-die-soldaten.xml,"Ich sehe die
              Soldaten an wie das Ungeheuer, dem schon von Zeit zu Zeit ein unglückliches
              Frauenzimmer freiwillig aufgeopfert werden muß, damit die übrigen Gattinnen und
              Töchter verschont bleiben.",260,497,character_speech,5,6,,OBRISTER,#obrister,568.0,MALE,abhorrence,K,,1863.0,negative,emotions of rejection
1529,1529,1529,GerDracor/lenz-die-soldaten.xml,Wie verstehen Sie das?,0,22,character_speech,5,6,,GRÄFIN.,#graefin,569.0,FEMALE,no_annotation,K,,1863.0,no_annotation,no_annotation
