,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
2012,2012,2012,TextGrid/-Eulenspiegel.xml,"
                                    Natzi, gleich darauf Nelkenstein mit zwei Wächtern; die Vorigen.",0,101,stage_direction,4,81,pre_speech,,,,,no_annotation,K,,1801.0,no_annotation,no_annotation
2013,2013,2013,TextGrid/-Eulenspiegel.xml,"
                                       eilig hereinlaufend.",0,60,stage_direction,4,81,speech_part,,,1.0,UNKNOWN,no_annotation,K,,1801.0,no_annotation,no_annotation
2014,2014,2014,TextGrid/-Eulenspiegel.xml,"
                                        Der gnädige Herr kommt, der gnädige Herr!",0,82,character_speech,4,81,,NATZI,NATZI,1.0,UNKNOWN,no_annotation,K,,1801.0,no_annotation,no_annotation
2015,2015,2015,TextGrid/-Eulenspiegel.xml,"MEHLWURM, SPECHT, CORDULA UND DIE MÜHLKNECHTE.",122,168,character_speech,4,81,,NATZI,NATZI,1.0,UNKNOWN,no_annotation,K,,1801.0,no_annotation,no_annotation
2016,2016,2016,TextGrid/-Eulenspiegel.xml,Der gnädige Herr!?,169,187,character_speech,4,81,,NATZI,NATZI,1.0,UNKNOWN,being moved,K,,1801.0,being moved,being moved
2017,2017,2017,TextGrid/-Eulenspiegel.xml,–,188,189,character_speech,4,81,,NATZI,NATZI,1.0,UNKNOWN,no_annotation,K,,1801.0,no_annotation,no_annotation
2018,2018,2018,TextGrid/-Eulenspiegel.xml,"
                                       eintretend.",0,51,stage_direction,4,81,speech_part,,,2.0,UNKNOWN,no_annotation,K,,1801.0,no_annotation,no_annotation
2019,2019,2019,TextGrid/-Eulenspiegel.xml, Was in aller Welt geht denn hier vor?,0,38,character_speech,4,81,,NELKENSTEIN,NELKENSTEIN,2.0,UNKNOWN,being moved,K,,1801.0,being moved,being moved
2020,2020,2020,TextGrid/-Eulenspiegel.xml, Der Müller wollte mich statt der Abbitte in den Mühlbach hängen.,0,65,character_speech,4,81,,HEINRICH.,HEINRICH.,3.0,UNKNOWN,anger,K,,1801.0,negative,emotions of rejection
2021,2021,2021,TextGrid/-Eulenspiegel.xml," Dacht' ich's doch, daß er Böses im Sinn führe.",0,47,character_speech,4,81,,NELKENSTEIN.,NELKENSTEIN.,4.0,UNKNOWN,fear,K,,1801.0,negative,emotions of anxiety
2022,2022,2022,TextGrid/-Eulenspiegel.xml,"Meister Mehlwurm, für verübte Gewalttat seid Ihr Arrestant.",48,107,character_speech,4,81,,NELKENSTEIN.,NELKENSTEIN.,4.0,UNKNOWN,anger,K,,1801.0,negative,emotions of rejection
2023,2023,2023,TextGrid/-Eulenspiegel.xml,"Wächter, tut eure Schuldigkeit!",108,139,character_speech,4,81,,NELKENSTEIN.,NELKENSTEIN.,4.0,UNKNOWN,fear,K,,1801.0,negative,emotions of anxiety
2024,2024,2024,TextGrid/-Eulenspiegel.xml,Die Wächter nehmen Mehlwurm in die Mitte.,140,181,character_speech,4,81,,NELKENSTEIN.,NELKENSTEIN.,4.0,UNKNOWN,no_annotation,K,,1801.0,no_annotation,no_annotation
2025,2025,2025,TextGrid/-Eulenspiegel.xml,"
                                       sich an die Stirn schlagend.",0,68,stage_direction,4,81,speech_part,,,5.0,UNKNOWN,anger,K,,1801.0,negative,emotions of rejection
2026,2026,2026,TextGrid/-Eulenspiegel.xml, Verdammt!,0,10,character_speech,4,81,,MEHLWURM,MEHLWURM,5.0,UNKNOWN,anger,K,,1801.0,negative,emotions of rejection
2027,2027,2027,TextGrid/-Eulenspiegel.xml,Ich möcht' aus der Haut fahren!,11,42,character_speech,4,81,,MEHLWURM,MEHLWURM,5.0,UNKNOWN,anger,K,,1801.0,negative,emotions of rejection
2028,2028,2028,TextGrid/-Eulenspiegel.xml," Als Arrestant könnt ihr kein Vormund sein; Eure Mündel muß sich schon gefallen lassen, mich zum Vormund anzunehmen, und als solcher gebe ich meine Einwilligung zu ihrer Heirat mit meinem ehemaligen Jäger Heinrich, jetzt Förster in Nelkenstein.",0,244,character_speech,4,81,,NELKENSTEIN.,NELKENSTEIN.,6.0,UNKNOWN,no_annotation,K,,1801.0,no_annotation,no_annotation
2029,2029,2029,TextGrid/-Eulenspiegel.xml,"
                                       ganz vernichtet.",0,56,stage_direction,4,81,speech_part,,,7.0,UNKNOWN,suffering,K,,1801.0,negative,emotions of suffering and empathy
