,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
1905,1905,1905,GerDracor/gotter-die-geisterinsel.xml,Vorige.,0,7,stage_direction,3,10,pre_speech,,,,,no_annotation,K,,1798.0,no_annotation,no_annotation
1906,1906,1906,GerDracor/gotter-die-geisterinsel.xml,Ariel in den Wolken.,8,28,stage_direction,3,10,pre_speech,,,,,no_annotation,K,,1798.0,no_annotation,no_annotation
1907,1907,1907,GerDracor/gotter-die-geisterinsel.xml,mit feyerlicher Geherde indem er den Zauberstad hochhält.,0,57,stage_direction,3,10,speech_part,,#prospero,643.0,MALE,abhorrence,K,,1798.0,negative,emotions of rejection
1908,1908,1908,GerDracor/gotter-die-geisterinsel.xml,"
              O, die ihr einst mir Schutz gewährtet,
              Als mich die ganze Welt verstieß –
              Mich treu bewachtet, liebreich nährtet –
              Und wenn ich trostlos mich dem Kummer berließ –
              Mitleidig strebtet, ihn zu stillen –
              Ihr Geister, die ich meinem Willen
              Neun Jahre lang
              Zu frohnen zwang –
              Bewohner der Lüfte, der Haine, der Bäche!",0,438,character_speech,3,10,,PROSPERO,#prospero,643.0,MALE,love,K,,1798.0,positive,emotions of affection
1909,1909,1909,GerDracor/gotter-die-geisterinsel.xml,"–
              Vor allen du, der ganz sich mir zu eigen gab,
              Mein Ariel!",439,526,character_speech,3,10,,PROSPERO,#prospero,643.0,MALE,love,K,,1798.0,positive,emotions of affection
1910,1910,1910,GerDracor/gotter-die-geisterinsel.xml,– habt Dank!,527,539,character_speech,3,10,,PROSPERO,#prospero,643.0,MALE,no_annotation,K,,1798.0,no_annotation,no_annotation
1911,1911,1911,GerDracor/gotter-die-geisterinsel.xml,"–
              Lebt wohl!",540,566,character_speech,3,10,,PROSPERO,#prospero,643.0,MALE,no_annotation,K,,1798.0,no_annotation,no_annotation
1912,1912,1912,GerDracor/gotter-die-geisterinsel.xml,– Seyd frey!,567,579,character_speech,3,10,,PROSPERO,#prospero,643.0,MALE,no_annotation,K,,1798.0,no_annotation,no_annotation
1913,1913,1913,GerDracor/gotter-die-geisterinsel.xml,"– Ich breche
              Frohlockend meinen Stab!",580,631,character_speech,3,10,,PROSPERO,#prospero,643.0,MALE,joy,K,,1798.0,positive,emotions of pleasure
1914,1914,1914,GerDracor/gotter-die-geisterinsel.xml,"Zerbricht den Stab, und wirft die Stäche hinter sich.",0,53,stage_direction,3,10,speech_part,,#prospero,643.0,MALE,no_annotation,K,,1798.0,no_annotation,no_annotation
1915,1915,1915,GerDracor/gotter-die-geisterinsel.xml,ungesehn.,0,9,stage_direction,3,10,speech_part,,#ariel,644.0,UNKNOWN,no_annotation,K,,1798.0,no_annotation,no_annotation
1916,1916,1916,GerDracor/gotter-die-geisterinsel.xml,"
              Lebe wohl, geliebter Meister!",0,44,character_speech,3,10,,ARIEL,#ariel,644.0,UNKNOWN,love,K,,1798.0,positive,emotions of affection
1917,1917,1917,GerDracor/gotter-die-geisterinsel.xml,Keine Macht trennt unser Band.,59,89,character_speech,3,10,,ARIEL,#ariel,644.0,UNKNOWN,love,K,,1798.0,positive,emotions of affection
1918,1918,1918,GerDracor/gotter-die-geisterinsel.xml,unsichtbar.,0,11,stage_direction,3,10,speech_part,,#geisterchor,645.0,MALE,no_annotation,K,,1798.0,no_annotation,no_annotation
1919,1919,1919,GerDracor/gotter-die-geisterinsel.xml,"
              Lebe wohl, geliebter Meister!",0,44,character_speech,3,10,,GEISTER-CHOR,#geisterchor,645.0,MALE,love,K,,1798.0,positive,emotions of affection
1920,1920,1920,GerDracor/gotter-die-geisterinsel.xml,Keine Macht trennt unser Band.,59,89,character_speech,3,10,,GEISTER-CHOR,#geisterchor,645.0,MALE,love,K,,1798.0,positive,emotions of affection
1921,1921,1921,GerDracor/gotter-die-geisterinsel.xml,"
              Lebet wohl, getreue Geister!",0,43,character_speech,3,10,,PROSPERO.,#prospero,646.0,MALE,no_annotation,K,,1798.0,no_annotation,no_annotation
