,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
1266,1266,1266,Kasperl/Eberl_Perueken.csv,"
      Kaspar mit dem Sack angethan, – viel Volk nach.",0,54,stage_direction,3,17,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
1267,1267,1267,Kasperl/Eberl_Perueken.csv,"
       Potz Fickerment!",0,24,character_speech,3,17,,"
       KASPAR.
      ",#kaspar,533.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
1268,1268,1268,Kasperl/Eberl_Perueken.csv,Da komm ich just recht dazu!,25,53,character_speech,3,17,,"
       KASPAR.
      ",#kaspar,533.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1269,1269,1269,Kasperl/Eberl_Perueken.csv,"gestrenger Herr Sultan, – ich bitt",54,88,character_speech,3,17,,"
       KASPAR.
      ",#kaspar,533.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1270,1270,1270,Kasperl/Eberl_Perueken.csv,"
       euch tausendmal um Vergebung, und wenn ihr ja Lust habt mir den Schedel herunter zu putzen, thuts mit einmal, nur laßt kein Haschebastettel aus mir machen.",0,163,character_speech,3,17,,"
       KASPAR.
      ",#kaspar,533.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
1271,1271,1271,Kasperl/Eberl_Perueken.csv,"
       Auch den Narren.",0,24,character_speech,3,17,,"
       SULTAN.
      ",#sultan,534.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
1272,1272,1272,Kasperl/Eberl_Perueken.csv,"
       Der Sultan verzeiht.",0,28,character_speech,3,17,,"
       CHEVALIER.
      ",#chevalier,535.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1273,1273,1273,Kasperl/Eberl_Perueken.csv,"
       Verzeiht?",0,17,character_speech,3,17,,"
       KASPAR.
      ",#kaspar,536.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1274,1274,1274,Kasperl/Eberl_Perueken.csv,"da thut er recht gescheid wahrlich das ist das beßte Stückel, was er heut noch gemacht hat: Also darf ich auch ohne Furcht, zugreifen?",18,152,character_speech,3,17,,"
       KASPAR.
      ",#kaspar,536.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1275,1275,1275,Kasperl/Eberl_Perueken.csv,"
       (Zeigt auf Nannetten.)",0,30,stage_direction,3,17,speech_part,,#kaspar,536.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1276,1276,1276,Kasperl/Eberl_Perueken.csv,"
       Dank das unseren Köpfen!",0,32,character_speech,3,17,,"
       NANNETTE.
      ",#nannette,537.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
1277,1277,1277,Kasperl/Eberl_Perueken.csv,"
       Nein!",0,13,character_speech,3,17,,"
       KASPAR.
      ",#kaspar,538.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1278,1278,1278,Kasperl/Eberl_Perueken.csv,alles unserem freyen Willen.,14,42,character_speech,3,17,,"
       KASPAR.
      ",#kaspar,538.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
1279,1279,1279,Kasperl/Eberl_Perueken.csv,"
       Eigentlich den Perüken in Konstantinopel.",0,49,character_speech,3,17,,"
       CHEVALIER.
      ",#chevalier,539.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
