,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
2581,2581,2581,GerDracor/weissenthurn-welche-ist-die-braut.xml,Blümlein unter der Thüre.,0,25,stage_direction,5,8,pre_speech,,,,,no_annotation,no_annotation,no_annotation
2582,2582,2582,GerDracor/weissenthurn-welche-ist-die-braut.xml,"Die Gäste werden unruhig, wollen nicht mehr warten, wollen wenigstens wissen – welche
              ist die Braut?",0,114,character_speech,5,8,,BLÜMLEIN.,#bluemlein,1402.0,MALE,being moved,being moved,being moved
2583,2583,2583,GerDracor/weissenthurn-welche-ist-die-braut.xml,deuten auf Marie.,0,17,stage_direction,5,8,speech_part,,#waldberg #gruenau #wolf #baroninn #nina #emy,1403.0,UNKNOWN,no_annotation,no_annotation,no_annotation
2584,2584,2584,GerDracor/weissenthurn-welche-ist-die-braut.xml,Diese –,0,7,character_speech,5,8,,ALLE,#waldberg #gruenau #wolf #baroninn #nina #emy,1403.0,UNKNOWN,no_annotation,no_annotation,no_annotation
2585,2585,2585,GerDracor/weissenthurn-welche-ist-die-braut.xml,bleibt erstaunt stehen.,0,23,stage_direction,5,8,speech_part,,#bluemlein,1404.0,MALE,being moved,being moved,being moved
2586,2586,2586,GerDracor/weissenthurn-welche-ist-die-braut.xml,Diese?,0,6,character_speech,5,8,,BLÜMLEIN,#bluemlein,1404.0,MALE,no_annotation,no_annotation,no_annotation
2587,2587,2587,GerDracor/weissenthurn-welche-ist-die-braut.xml,Und diese.,0,10,character_speech,5,8,,GRÜNAU.,#gruenau,1405.0,MALE,no_annotation,no_annotation,no_annotation
2588,2588,2588,GerDracor/weissenthurn-welche-ist-die-braut.xml,Deutet auf Nina.,0,16,stage_direction,5,8,inner_speech,,#gruenau,1405.0,MALE,no_annotation,no_annotation,no_annotation
2589,2589,2589,GerDracor/weissenthurn-welche-ist-die-braut.xml,tritt zwischen die Brautleute.,0,30,stage_direction,5,8,speech_part,,#wolf,1406.0,MALE,no_annotation,no_annotation,no_annotation
2590,2590,2590,GerDracor/weissenthurn-welche-ist-die-braut.xml,"Sagen Sie den Gästen, die Tugend hat gesiegt, der alte Gott lebe noch, und der alte
              Wolf hat gesegnet!",0,116,character_speech,5,8,,WOLF,#wolf,1406.0,MALE,joy,positive,emotions of pleasure
