,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
864,864,864,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
      Guthmann giebt ein Zeichen.",0,34,stage_direction,1,17,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
865,865,865,Kasperl/Hensler_Kasper Grünzinger_korr.csv,Rosel.,35,41,stage_direction,1,17,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
866,866,866,Kasperl/Hensler_Kasper Grünzinger_korr.csv,Steffel.,42,50,stage_direction,1,17,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
867,867,867,Kasperl/Hensler_Kasper Grünzinger_korr.csv,Lisel kommen.,51,64,stage_direction,1,17,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
868,868,868,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       (tritt zwischen die Ehleute)",0,36,stage_direction,1,17,speech_part,,#guthmann,362.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
869,869,869,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       Und das freut mich von Herzen.",0,38,character_speech,1,17,,"
       Guthmann.
      ",#guthmann,362.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
870,870,870,Kasperl/Hensler_Kasper Grünzinger_korr.csv,So hab ichs von jeher gmacht – so bin ich reich worden.,39,94,character_speech,1,17,,"
       Guthmann.
      ",#guthmann,362.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
871,871,871,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"Wie wollt denn unser eins zu Mitteln kommen, wenns keine Dummköpfe gäb, und man nicht die Einfalt unerfahrner Weinbauern zu nützen wüßt.",95,231,character_speech,1,17,,"
       Guthmann.
      ",#guthmann,362.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
872,872,872,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       (Kasper und Margareth stehen wie versteinert da)",0,56,stage_direction,1,17,speech_part,,#guthmann,362.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
873,873,873,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       (mit Abscheu)",0,21,stage_direction,1,17,speech_part,,#kasper,363.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
874,874,874,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       Pfuy – ist der Herr Gvatter so einer – mag nur nit sagen, was für einer.",0,80,character_speech,1,17,,"
       Kasper.
      ",#kasper,363.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
875,875,875,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       (reißt der Margareth den Geldsack aus der Hand)",0,55,stage_direction,1,17,speech_part,,#guthmann,364.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
876,876,876,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       Her da mit dem geborgten Geld – es ist mein.",0,52,character_speech,1,17,,"
       Guthmann.
      ",#guthmann,364.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
877,877,877,Kasperl/Hensler_Kasper Grünzinger_korr.csv,Ich habs der Nachbarinn und nicht der Frau Gvatterin geliehen.,53,115,character_speech,1,17,,"
       Guthmann.
      ",#guthmann,364.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
878,878,878,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"Mit was für einem G’wissen könnts ihr Schulden machen, da ihr nichts mehr zu verschreiben habt.",116,211,character_speech,1,17,,"
       Guthmann.
      ",#guthmann,364.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
879,879,879,Kasperl/Hensler_Kasper Grünzinger_korr.csv,Ihr Bettelleute ihr!,212,232,character_speech,1,17,,"
       Guthmann.
      ",#guthmann,364.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
880,880,880,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       (mit stammelnder Zunge)",0,31,stage_direction,1,17,speech_part,,#kasper,365.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
881,881,881,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       Herr – Herr Gvatter!",0,28,character_speech,1,17,,"
       Kasper.
      ",#kasper,365.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
882,882,882,Kasperl/Hensler_Kasper Grünzinger_korr.csv,Ich verstaun mich völlig.,29,54,character_speech,1,17,,"
       Kasper.
      ",#kasper,365.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
883,883,883,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       Was Gvatter?",0,20,character_speech,1,17,,"
       Guthmann.
      ",#guthmann,366.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
884,884,884,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"Sein Weinkeller ist tod, und d’ Gvatterschaft hat ein End.",21,79,character_speech,1,17,,"
       Guthmann.
      ",#guthmann,366.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
885,885,885,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"Er wird bald noch mehr verstaunen, wenn er mit Weib und Kind – ohne Freund, ohne Wohnung – ohne Zufluchtsort, brodloß, verschuldet und verachtet im tiefsten Elend, wer weiß wo – verhungern, verschmachten und verlausen wird.",80,303,character_speech,1,17,,"
       Guthmann.
      ",#guthmann,366.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
886,886,886,Kasperl/Hensler_Kasper Grünzinger_korr.csv,Das seynd aber jetzt die saubern Folgen eures ewigen Gezänks –,304,366,character_speech,1,17,,"
       Guthmann.
      ",#guthmann,366.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
887,887,887,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       (weint)",0,15,stage_direction,1,17,speech_part,,#kasper,367.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
888,888,888,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       Leider Gott!",0,20,character_speech,1,17,,"
       Kasper.
      ",#kasper,367.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
889,889,889,Kasperl/Hensler_Kasper Grünzinger_korr.csv,warum – warum war ich so ein Stockfisch!,21,61,character_speech,1,17,,"
       Kasper.
      ",#kasper,367.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
890,890,890,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"habs aber verdient – habs selbst g’wollt – seynd wir unglücklich, so bin nur ich daran Schuld.",62,156,character_speech,1,17,,"
       Kasper.
      ",#kasper,367.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
891,891,891,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       Nein – nein, lieber Kasperl!",0,36,character_speech,1,17,,"
       Margareth.
      ",#margareth,368.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
892,892,892,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"ich – ich bin einzig und allein die Ursache davon – aber nach mir ists dieser gleißnerische, schadenfrohe, und ungewissenhafte – pfui Teufel!",37,178,character_speech,1,17,,"
       Margareth.
      ",#margareth,368.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
893,893,893,Kasperl/Hensler_Kasper Grünzinger_korr.csv,ich mag den Herrn nicht einmal mehr ’n Gvattern heissen.,179,235,character_speech,1,17,,"
       Margareth.
      ",#margareth,368.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
894,894,894,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       Lernt mich besser kennen, lieben Leute!",0,47,character_speech,1,17,,"
       Guthmann.
      ",#guthmann,369.0,UNKNOWN,friendship,positive,emotions of affection,comedy,KK
895,895,895,Kasperl/Hensler_Kasper Grünzinger_korr.csv,ich bin euer Freund – vielleicht wirds wenige meines gleichen geben.,48,116,character_speech,1,17,,"
       Guthmann.
      ",#guthmann,369.0,UNKNOWN,friendship,positive,emotions of affection,comedy,KK
896,896,896,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       (schauen einander an, ohne zu wissen, wo die Sache hinaus will.)",0,72,stage_direction,1,17,speech_part,,#kasper #margareth,370.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
897,897,897,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       Nun!",0,12,character_speech,1,17,,"
       Kasper.
      ",#kasper,371.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
