,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
1530,1530,1530,GerDracor/gellert-die-betschwester.xml,Die Vorigen.,0,12,stage_direction,3,11,pre_speech,,,,,no_annotation,K,RL,1745.0,no_annotation,no_annotation
1531,1531,1531,GerDracor/gellert-die-betschwester.xml,"Ich habe noch ein Wort mit Ihnen zu reden, Herr Simon.",0,54,character_speech,3,11,,LORCHEN.,#lorchen,402.0,FEMALE,no_annotation,K,RL,1745.0,no_annotation,no_annotation
1532,1532,1532,GerDracor/gellert-die-betschwester.xml,"Sie sind so großmütig gewesen
              und haben mich zu Ihrer Braut erwählt, und ich gestehe Ihnen, daß ich mir kein größer
              Glück in der Welt wünsche, als die Frau eines so edelgesinnten Mannes zu sein.",55,277,character_speech,3,11,,LORCHEN.,#lorchen,402.0,FEMALE,"admiration, reverence",K,RL,1745.0,positive,emotions of affection
1533,1533,1533,GerDracor/gellert-die-betschwester.xml,"Ich
              gebe Ihnen hiermit die aufrichtigste Versicherung, daß ich Sie liebe.",278,365,character_speech,3,11,,LORCHEN.,#lorchen,402.0,FEMALE,love,K,RL,1745.0,positive,emotions of affection
1534,1534,1534,GerDracor/gellert-die-betschwester.xml,"Sie küßt
                ihn.",0,29,stage_direction,3,11,inner_speech,,#lorchen,402.0,FEMALE,love,K,RL,1745.0,positive,emotions of affection
1535,1535,1535,GerDracor/gellert-die-betschwester.xml," Allein ich höre auch mit diesem Geständnisse auf, die Ihrige zu sein.",0,70,character_speech,3,11,,LORCHEN.,#lorchen,402.0,FEMALE,no_annotation,K,RL,1745.0,no_annotation,no_annotation
1536,1536,1536,GerDracor/gellert-die-betschwester.xml,"Ihr Herz war nicht für mich, sondern für Christianchen bestimmt, und je mehr Vergnügen
              ich in der Ehe mit Ihnen würde genossen haben, desto unruhiger würde ich geworden
              sein, daß ich meiner Freundin so viel entzogen hätte.",85,335,character_speech,3,11,,LORCHEN.,#lorchen,402.0,FEMALE,being moved,K,RL,1745.0,being moved,being moved
1537,1537,1537,GerDracor/gellert-die-betschwester.xml,"Werfen Sie mir nicht vor, daß
              ich zu zärtlich in der Freundschaft bin.",336,420,character_speech,3,11,,LORCHEN.,#lorchen,402.0,FEMALE,no_annotation,K,RL,1745.0,no_annotation,no_annotation
1538,1538,1538,GerDracor/gellert-die-betschwester.xml,"Ich will lieber durch den Überfluß der
              Freundschaft fehlen als durch den Mangel.",421,515,character_speech,3,11,,LORCHEN.,#lorchen,402.0,FEMALE,friendship,K,RL,1745.0,positive,emotions of affection
1539,1539,1539,GerDracor/gellert-die-betschwester.xml,"Um des Himmels willen, was fangen Sie mit mir an?",0,49,character_speech,3,11,,SIMON.,#simon,403.0,MALE,fear,K,RL,1745.0,negative,emotions of anxiety
1540,1540,1540,GerDracor/gellert-die-betschwester.xml,Wozu bringen Sie mich?,50,72,character_speech,3,11,,SIMON.,#simon,403.0,MALE,being moved,K,RL,1745.0,being moved,being moved
1541,1541,1541,GerDracor/gellert-die-betschwester.xml,"Ist mir denn
              alles in der Liebe zuwider?",73,127,character_speech,3,11,,SIMON.,#simon,403.0,MALE,abhorrence,K,RL,1745.0,negative,emotions of rejection
1542,1542,1542,GerDracor/gellert-die-betschwester.xml,"Lassen Sie mich ausreden, so werden Sie hören, ob ich Ihnen unrecht tue.",0,72,character_speech,3,11,,LORCHEN.,#lorchen,404.0,FEMALE,no_annotation,K,RL,1745.0,no_annotation,no_annotation
1543,1543,1543,GerDracor/gellert-die-betschwester.xml,"Sie haben
              mich gewiß aus der besten Absicht gewählt, und ich glaube, daß ich Ihr Herz einigen
              von meinen Eigenschaften zu danken habe.",73,235,character_speech,3,11,,LORCHEN.,#lorchen,404.0,FEMALE,"admiration, reverence",K,RL,1745.0,positive,emotions of affection
1544,1544,1544,GerDracor/gellert-die-betschwester.xml,"Allein überlegen Sie wohl, ob nichts mehr als
              die Liebe an dieser Wahl Anteil hat?",236,332,character_speech,3,11,,LORCHEN.,#lorchen,404.0,FEMALE,love,K,RL,1745.0,positive,emotions of affection
1545,1545,1545,GerDracor/gellert-die-betschwester.xml,"Der Verdruß, den Sie mit der Frau Richardin
              gehabt, hat sich gewiß ohne Ihr Wissen mit in das Spiel gemengt.",333,455,character_speech,3,11,,LORCHEN.,#lorchen,404.0,FEMALE,no_annotation,K,RL,1745.0,no_annotation,no_annotation
1546,1546,1546,GerDracor/gellert-die-betschwester.xml,"Sie schlug Ihnen
              Christianchen ab, und gleich darauf trugen Sie mir Ihr Herz an.",456,550,character_speech,3,11,,LORCHEN.,#lorchen,404.0,FEMALE,love,K,RL,1745.0,positive,emotions of affection
