,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
2269,2269,2269,Kasperl/Hensler_Männerschwäche_korr.csv,"
      Klemens.",0,15,stage_direction,3,25,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
2270,2270,2270,Kasperl/Hensler_Männerschwäche_korr.csv,Kasper.,16,23,stage_direction,3,25,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
2271,2271,2271,Kasperl/Hensler_Männerschwäche_korr.csv,"Vorige, Komissair mit Gerichtsdienern.",24,62,stage_direction,3,25,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
2272,2272,2272,Kasperl/Hensler_Männerschwäche_korr.csv,Julie.,63,69,stage_direction,3,25,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
2273,2273,2273,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Nun das wird jetzt eine saubere Wäsche geben.",0,53,character_speech,3,25,,"
       Kasper.
      ",#kasper,1052.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2274,2274,2274,Kasperl/Hensler_Männerschwäche_korr.csv,"
       (einen Beutel mit Geld in der Hand)",0,43,stage_direction,3,25,speech_part,,#julie,1053.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2275,2275,2275,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Um Gotteswillen, Rettung für meinen Pflegvater, hier ist das Lösegeld –",0,79,character_speech,3,25,,"
       Julie.
      ",#julie,1053.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2276,2276,2276,Kasperl/Hensler_Männerschwäche_korr.csv,"
        (fällt vor Herrn Klemens hin)",0,38,stage_direction,3,25,inner_speech,,#julie,1053.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
2277,2277,2277,Kasperl/Hensler_Männerschwäche_korr.csv,"
       nur nicht in den Kerker.",0,32,character_speech,3,25,,"
       Julie.
      ",#julie,1053.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
2278,2278,2278,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Herr Brugge, hier ist der Verhaftbefehl; lassen sie es sich",0,67,character_speech,3,25,,"
       Klemens.
      ",#klemens,1054.0,UNKNOWN,fear,negative,emotions of anxiety,comedy,KK
2279,2279,2279,Kasperl/Hensler_Männerschwäche_korr.csv,"
        (Frau von Brugge fällt auf einen Sessel, Fritz neben ihr)",0,66,stage_direction,3,25,inner_speech,,#klemens,1054.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2280,2280,2280,Kasperl/Hensler_Männerschwäche_korr.csv,"
       gefallen, mit ihrem Schwiegersohn in den Kerker zu wandern.",0,67,character_speech,3,25,,"
       Klemens.
      ",#klemens,1054.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
2281,2281,2281,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Das Maaß meiner Leiden ist voll; guter Gott!",0,52,character_speech,3,25,,"
       Brugge.
      ",#brugge,1055.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
2282,2282,2282,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Für sie",0,15,character_speech,3,25,,"
       Klemens.
      ",#klemens,1056.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
2283,2283,2283,Kasperl/Hensler_Männerschwäche_korr.csv,"
        (zu Soph.)",0,19,stage_direction,3,25,inner_speech,,#klemens,1056.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2284,2284,2284,Kasperl/Hensler_Männerschwäche_korr.csv,"
       und ihre Kinderchen werd ich schon besorgt seyn, mein liebes, schönes Weibchen!",0,87,character_speech,3,25,,"
       Klemens.
      ",#klemens,1056.0,UNKNOWN,fear,negative,emotions of anxiety,comedy,KK
2285,2285,2285,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Herr!",0,13,character_speech,3,25,,"
       Sophie.
      ",#sophie,1057.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
2286,2286,2286,Kasperl/Hensler_Männerschwäche_korr.csv,"sie sind ein schadenfroher Schurke; um ihre niedrige Absicht zu erreichen, wollen sie meinen alten Vater, meinen Mann in den Kerker werfen?",14,153,character_speech,3,25,,"
       Sophie.
      ",#sophie,1057.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
2287,2287,2287,Kasperl/Hensler_Männerschwäche_korr.csv,"
        (Pause)",0,16,stage_direction,3,25,inner_speech,,#sophie,1057.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2288,2288,2288,Kasperl/Hensler_Männerschwäche_korr.csv,"
       nein, hören sie, was ein ehrliches Weib zu einem Manne, wie sie sind, spricht: Mutter!",0,94,character_speech,3,25,,"
       Sophie.
      ",#sophie,1057.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
2289,2289,2289,Kasperl/Hensler_Männerschwäche_korr.csv,Mutter!,95,102,character_speech,3,25,,"
       Sophie.
      ",#sophie,1057.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
2290,2290,2290,Kasperl/Hensler_Männerschwäche_korr.csv,"sie wollten mich diesem Niederträchtigen in die Hände liefern, hier vor den Ohren des weltlichen Gerichts, im Angesicht des ewigen Richters entsage ich feyerlich dem Gehorsam, den ich ihnen als Tochter schuldig bin, entsage allen Kindespflichten, gelobe hier öffentlich meinen Mann, und meine Kinder zu lieben, und mit ihm in dem Kerker zu schmachten.",103,454,character_speech,3,25,,"
       Sophie.
      ",#sophie,1057.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
2291,2291,2291,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Sophie, himmlisches Weib!",0,33,character_speech,3,25,,"
       Ferdinand.
      ",#ferdinand,1058.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
2292,2292,2292,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Ferdinand!",0,18,character_speech,3,25,,"
       Sophie.
      ",#sophie,1059.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
2293,2293,2293,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Was hör ich, welche Frechheit!",0,38,character_speech,3,25,,"
       Klemens.
      ",#klemens,1060.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
2294,2294,2294,Kasperl/Hensler_Männerschwäche_korr.csv,"
      (Motte tritt immer näher herfür)",0,39,stage_direction,3,25,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
2295,2295,2295,Kasperl/Hensler_Männerschwäche_korr.csv,"
       (knien vor Klemens)",0,27,stage_direction,3,25,speech_part,,#julie #wilhelm,1061.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2296,2296,2296,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Gnade für meinen Pflegvater.",0,36,character_speech,3,25,,"
       Julie. Wilhelm.
      ",#julie #wilhelm,1061.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
2297,2297,2297,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Für meinen Wohlthäter.",0,30,character_speech,3,25,,"
       Wilhelm.
      ",#wilhelm,1062.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2298,2298,2298,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Nehmt ihnen alles ab.",0,29,character_speech,3,25,,"
       Klemens.
      ",#klemens,1063.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2299,2299,2299,Kasperl/Hensler_Männerschwäche_korr.csv,"
      (die Gerichtsdiener nehmen Ferdinand und dem alten Brugg alles, auch das goldene Kreutz)",0,95,stage_direction,3,25,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
2300,2300,2300,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Herr!",0,13,character_speech,3,25,,"
       Greis.
      ",#greis,1064.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
2301,2301,2301,Kasperl/Hensler_Männerschwäche_korr.csv,das ist mein Eigenthum.,14,37,character_speech,3,25,,"
       Greis.
      ",#greis,1064.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
2302,2302,2302,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Alles fort, und nun in Schuldthurm.",0,43,character_speech,3,25,,"
       Klemens.
      ",#klemens,1065.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2303,2303,2303,Kasperl/Hensler_Männerschwäche_korr.csv,"
       (mit erhobenen Blick)",0,29,stage_direction,3,25,speech_part,,#brugge,1066.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
2304,2304,2304,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Der Herr hats gegeben, er kann es auch nehmen, Tochter!",0,63,character_speech,3,25,,"
       Brugge.
      ",#brugge,1066.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
2305,2305,2305,Kasperl/Hensler_Männerschwäche_korr.csv,Sohn!,64,69,character_speech,3,25,,"
       Brugge.
      ",#brugge,1066.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
