,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
1889,1889,1889,GerDracor/lenz-der-neue-menoza.xml,"Zierau im Schlafrock, wirft die Violine auf den Tisch.",0,54,stage_direction,5,3,pre_speech,,,,,no_annotation,K,,1773.0,no_annotation,no_annotation
1890,1890,1890,GerDracor/lenz-der-neue-menoza.xml,Langeweile!,0,11,character_speech,5,3,,ZIERAU.,#zierau,697.0,MALE,no_annotation,K,,1773.0,no_annotation,no_annotation
1891,1891,1891,GerDracor/lenz-der-neue-menoza.xml,Langeweile!,12,23,character_speech,5,3,,ZIERAU.,#zierau,697.0,MALE,no_annotation,K,,1773.0,no_annotation,no_annotation
1892,1892,1892,GerDracor/lenz-der-neue-menoza.xml,"– O Naumburg, was für ein Ort bist du?",24,62,character_speech,5,3,,ZIERAU.,#zierau,697.0,MALE,no_annotation,K,,1773.0,no_annotation,no_annotation
1893,1893,1893,GerDracor/lenz-der-neue-menoza.xml,"Kann man sich doch auf
              keine gescheite Art amüsieren, es ist unmöglich, purplatt unmöglich.",63,168,character_speech,5,3,,ZIERAU.,#zierau,697.0,MALE,suffering,K,,1773.0,negative,emotions of suffering and empathy
1894,1894,1894,GerDracor/lenz-der-neue-menoza.xml,"Wenn ich Toback
              rauchen könnte und Bier trinken – pfui Teufel!",169,245,character_speech,5,3,,ZIERAU.,#zierau,697.0,MALE,anger,K,,1773.0,negative,emotions of rejection
1895,1895,1895,GerDracor/lenz-der-neue-menoza.xml,"und bei den Mädchens find ich auch
              nichts mehr – ich habe zu viel gelebt – was hab ich?",246,347,character_speech,5,3,,ZIERAU.,#zierau,697.0,MALE,suffering,K,,1773.0,negative,emotions of suffering and empathy
1896,1896,1896,GerDracor/lenz-der-neue-menoza.xml,"ich habe zu wenig – ich bin
              nichts mehr.",348,402,character_speech,5,3,,ZIERAU.,#zierau,697.0,MALE,suffering,K,,1773.0,negative,emotions of suffering and empathy
1897,1897,1897,GerDracor/lenz-der-neue-menoza.xml,"Wenn ich nur mein Buch zu Ende hätte, meine Goldwelt, wahrhaftig, ich
              macht's wie der Engelländer und schöß mich vorn Kopf.",403,540,character_speech,5,3,,ZIERAU.,#zierau,697.0,MALE,being moved,K,,1773.0,being moved,being moved
1898,1898,1898,GerDracor/lenz-der-neue-menoza.xml,"Das hieß' doch auf eine
              eklatante Art beschlossen – und würd auch meinem Buche mehr Ansehn geben – Hm!",541,657,character_speech,5,3,,ZIERAU.,#zierau,697.0,MALE,Schadenfreude,K,,1773.0,positive,emotions of pleasure
1899,1899,1899,GerDracor/lenz-der-neue-menoza.xml,"wenn
              ich",658,680,character_speech,5,3,,ZIERAU.,#zierau,697.0,MALE,no_annotation,K,,1773.0,no_annotation,no_annotation
1900,1900,1900,GerDracor/lenz-der-neue-menoza.xml," nur – ich habe noch nie eine losgeschossen – und wenn ich zitterte
              und verfehlte wie der junge Brandrecht – O wenn's lange währt, Desperation!",0,157,character_speech,5,3,,ZIERAU.,#zierau,697.0,MALE,suffering,K,,1773.0,negative,emotions of suffering and empathy
1901,1901,1901,GerDracor/lenz-der-neue-menoza.xml,"so hast du
              mich.",158,188,character_speech,5,3,,ZIERAU.,#zierau,697.0,MALE,abhorrence,K,,1773.0,negative,emotions of rejection
1902,1902,1902,GerDracor/lenz-der-neue-menoza.xml,Wirft sich aufs Bette.,0,22,stage_direction,5,3,inner_speech,,#zierau,697.0,MALE,no_annotation,K,,1773.0,no_annotation,no_annotation
1903,1903,1903,GerDracor/lenz-der-neue-menoza.xml,Der Bürgermeister tritt herein mit aufgehobenem Stock.,0,54,stage_direction,5,3,speech_part,,#zierau,697.0,MALE,no_annotation,K,,1773.0,no_annotation,no_annotation
1904,1904,1904,GerDracor/lenz-der-neue-menoza.xml,Luderst du noch hier?,0,21,character_speech,5,3,,BÜRGERMEISTER.,#buergermeister,698.0,MALE,no_annotation,K,,1773.0,no_annotation,no_annotation
1905,1905,1905,GerDracor/lenz-der-neue-menoza.xml,"Wart, ich will dir die drei Einheiten und die vier und dreißig
              Stunden zurückgeben",22,118,character_speech,5,3,,BÜRGERMEISTER.,#buergermeister,698.0,MALE,no_annotation,K,,1773.0,no_annotation,no_annotation
1906,1906,1906,GerDracor/lenz-der-neue-menoza.xml,Schlägt ihn.,0,12,stage_direction,5,3,inner_speech,,#buergermeister,698.0,MALE,anger,K,,1773.0,negative,emotions of rejection
