,word,frequency
0,ja,4923
1,kommen,4495
2,gut,4364
3,sehen,4185
4,müssen,4165
5,sollen,4097
6,lassen,3670
7,wissen,3561
8,gehen,3474
9,schon,3353
10,wer,3066
11,wohl,2924
12,geben,2394
13,hören,1972
14,ganz,1851
15,stehen,1699
16,sprechen,1651
17,all,1632
18,mehr,1624
19,nein,1562
20,recht,1544
21,gleich,1475
22,nehmen,1464
23,bleiben,1431
24,O,1354
25,denken,1327
26,kennen,1277
27,bringen,1234
28,Wort,1225
29,Haus,1169
30,Hand,1160
31,glauben,1159
32,warum,1127
33,groß,1113
34,gar,1105
35,tun,1094
36,finden,1078
37,dürfen,1068
38,halten,1057
39,immer,1000
40,wahr,954
41,schön,935
42,gnädig,921
43,mögen,917
44,bald,902
45,eben,898
46,gewiß,871
47,vielleicht,868
48,Tag,843
49,Nacht,801
50,zurück,758
51,bitten,752
52,lieber,752
53,führen,750
54,liegen,749
55,Freund,736
56,verstehen,719
57,fragen,704
58,fort,702
59,seyn,675
60,lieb,665
61,heute,645
62,Tochter,639
63,hoch,634
64,weit,629
65,nie,625
66,fallen,622
67,lang,613
68,reden,611
69,suchen,610
70,ziehen,610
71,rufen,610
72,Name,609
73,Recht,600
74,geschehen,595
75,jed,583
76,setzen,583
77,jung,577
78,tragen,574
79,Bey,573
80,heißen,570
81,Sache,562
82,genug,557
83,Augenblick,552
84,gern,547
85,Jahr,545
86,scheinen,542
87,Auge,529
88,helfen,525
89,leicht,517
90,gehören,514
91,davon,511
92,Fort,499
93,nennen,497
94,ab,495
95,still,492
96,Ehre,487
97,Geld,486
98,klein,486
99,oft,486
100,neu,481
101,thu,472
102,Stunde,471
103,weniger,464
104,möchten,461
105,Gnade,457
106,solch,456
107,möglich,446
108,folgen,440
109,Brief,439
110,vergessen,432
111,freilich,430
112,hoffen,428
113,warten,428
114,o,424
115,brauchen,421
116,ruhig,421
117,heuen,418
118,Land,415
119,verzeihen,408
120,Ding,405
121,morgen,402
122,niemand,401
123,Hm,397
124,schicken,395
125,zeigen,395
126,letzt,392
127,frei,391
128,schlafen,389
129,schreiben,385
130,lesen,377
131,legen,376
132,früh,375
133,Glück,374
134,schnell,374
135,spielen,368
136,wenig,362
137,Schwester,357
138,schlagen,357
139,treten,356
140,trinken,355
141,treffen,350
142,selber,344
143,Blut,342
144,gelten,340
145,Ei,339
146,wagen,337
147,sterben,335
148,fehlen,334
149,wünschen,333
150,wohin,333
151,Abend,331
152,kurz,330
153,geschwind,330
154,je,329
155,erzählen,327
156,stellen,325
157,Feind,325
158,sitzen,322
159,kömmen,316
160,Zimmer,313
161,Unsre,312
162,Kraft,311
163,Kopf,309
164,Sinn,309
165,ists,308
166,Gute,307
167,edel,307
168,verlassen,304
169,Nein,302
170,Ach,301
171,befehlen,300
172,erwarten,299
173,he,298
174,treiben,297
175,ruhen,296
176,lernen,295
177,Traum,293
178,fassen,293
179,Wille,292
180,verlieren,290
181,fremd,288
182,darum,286
183,fahren,286
184,schwer,284
185,Sey,283
186,Natur,282
187,nah,282
188,spät,281
189,hinein,280
190,Macht,280
191,Rede,280
192,vieler,279
193,hinaus,276
194,herein,276
195,erlauben,276
196,Schloß,276
197,holen,275
198,schaffen,275
199,Ah,275
200,kaum,270
201,Fuß,267
202,heraus,267
203,Ende,266
204,Pflicht,266
205,Ring,266
206,sicher,263
207,wann,263
208,Morgen,260
209,wirklich,259
210,tief,258
211,darauf,257
212,seit,257
213,Dienst,256
214,fest,255
215,Schwert,255
216,Braut,255
217,eilen,253
218,Seyn,252
219,singen,251
220,etwa,250
221,einzig,247
222,brechen,247
223,fangen,247
224,Tat,246
225,Gedanke,246
226,Ja,246
227,wen,245
228,Wunsch,244
229,sogleich,244
230,werfen,244
231,erscheinen,244
232,Wahrheit,243
233,fühlen,243
234,verlangen,240
235,Art,240
236,voll,238
237,wohnen,238
238,erfahren,236
239,versprechen,234
240,merken,234
241,Schritt,233
242,treu,233
243,erkennen,233
244,Nu,233
245,dafür,232
246,eh,231
247,halb,231
248,Fall,230
249,Gut,228
250,Bild,228
251,Befehl,227
252,dienen,226
253,stark,226
254,That,225
255,Antwort,224
256,steigen,224
257,ehrlich,223
258,Geschäft,222
259,Krieg,220
260,laufen,219
261,dabei,219
262,Ruhe,219
263,klug,219
264,daran,218
265,frisch,218
266,richtig,217
267,wegen,215
268,kehren,213
269,Gold,211
270,Grund,210
271,gestern,210
272,wenigstens,208
273,rein,208
274,ach,208
275,Arm,208
276,dahin,206
277,He,205
278,retten,205
279,gewinnen,204
280,tot,204
281,Spiel,201
282,laut,200
283,Bett,200
284,bloß,199
285,endlich,199
286,ewig,199
287,Stand,199
288,Sonne,198
289,Kunst,198
290,Frage,197
291,Hof,196
292,fast,195
293,lieben,194
294,Blick,193
295,manch,193
296,Schlaf,193
297,übrig,192
298,nieder,190
299,hieher,190
300,erhalten,189
301,schwören,189
302,Werk,189
303,gieben,189
304,heilig,188
305,stecken,188
306,bedenken,188
307,Dank,187
308,wohlan,187
309,schließen,186
310,irren,185
311,Ort,184
312,anfangen,183
313,heben,183
314,Platz,181
315,senden,181
316,halt,180
317,Stelle,178
318,sorgen,177
319,sprich,176
320,verbergen,176
321,Mund,175
322,hängen,175
323,schauen,175
324,Ohr,174
325,Plan,174
326,wählen,174
327,Garten,174
328,rasch,174
329,bekannt,174
330,Gesetz,174
331,Mittel,173
332,Baum,173
333,lehren,173
334,greifen,172
335,Buch,171
336,schweigen,170
337,wozu,170
338,vertrauen,170
339,sobald,169
340,entdecken,169
341,handeln,169
342,kühn,168
343,essen,168
344,schlecht,167
345,Stück,167
346,Zeichen,167
347,eignen,167
348,reiten,167
349,Haupt,167
350,Freiheit,166
351,drauf,166
352,Schiff,165
353,brav,164
354,Majestät,164
355,Folge,164
356,Grab,164
357,gerade,163
358,Arbeit,163
359,Gesicht,162
360,schenken,162
361,Ton,161
362,fordern,161
363,woher,161
364,vernehmen,159
365,Ziel,159
366,wem,158
367,bekommen,158
368,eigen,158
369,Grad,157
370,winken,157
371,empfangen,156
372,erklären,156
373,Fenster,156
374,indessen,156
375,Gefahr,156
376,fertig,155
377,stets,155
378,willkommen,154
379,allerdings,154
380,Tür,154
381,vermögen,154
382,Jüngling,153
383,Schatz,152
384,fern,152
385,Weise,152
386,Drum,152
387,Reise,151
388,reichen,151
389,eher,151
390,hübsch,151
391,zweifeln,151
392,wachsen,150
393,wahrhaftig,150
394,wichtig,149
395,begleiten,149
396,Lied,149
397,Feld,149
398,Kampf,149
399,jemand,148
400,begegnen,148
401,Zug,148
402,Schlüssel,148
403,eigentlich,146
404,gerne,146
405,versuchen,146
406,stürzen,145
407,dringen,145
408,itzen,144
409,verdienen,144
410,Uhr,143
411,richten,142
412,Papa,142
413,Brust,141
414,Geduld,141
415,Frieden,141
416,glücklich,140
417,wert,140
418,darüber,140
419,Oh,140
420,einst,140
421,melden,140
422,erinnern,140
423,bestellen,139
424,stolz,139
425,fliehen,139
426,bös,139
427,Gang,139
428,trauen,139
429,gefallen,138
430,wahrlich,138
431,unsrer,138
432,Gräfi,138
433,bereit,138
434,schwach,137
435,wenden,137
436,Weh,137
437,Gelegenheit,136
438,arm,136
439,beginnen,136
440,umsonst,136
441,Hut,135
442,vernünftig,135
443,reißen,135
444,pflegen,134
445,Sieg,134
446,nahen,133
447,bedürfen,133
448,Wagen,132
449,Blume,132
450,Vaterland,131
451,Hochzeit,131
452,Haar,131
453,leer,130
454,reisen,130
455,antworten,130
456,herum,130
457,zuerst,130
458,hinauf,130
459,Bitte,130
460,wider,129
461,messen,129
462,Wesen,128
463,Mut,128
464,Geheimnis,127
465,bauen,127
466,Waffe,127
467,zwingen,126
468,klingen,126
469,gebären,126
470,ehe,126
471,klar,126
472,gestehen,126
473,lösen,125
474,natürlich,125
475,Held,125
476,bedeuten,124
477,sanft,124
478,Eile,124
479,Muth,124
480,Zufall,123
481,Glas,123
482,genau,122
483,entfernen,122
484,besinnen,122
485,bezahlen,121
486,hart,121
487,geheim,121
488,niemals,121
489,Leib,121
490,fein,121
491,fromm,121
492,Beym,121
493,Mylord,121
494,Gemahl,120
495,Mühe,120
496,daher,120
497,Boden,120
498,Umstand,119
499,kriegen,119
500,kaufen,119
501,dunkel,119
502,längst,119
503,entgegen,119
504,herab,119
505,dergleichen,118
506,Hahaha,118
507,vorher,117
508,begreifen,117
509,Lauf,117
510,Wind,117
511,unmöglich,116
512,falsch,116
513,hell,116
514,öffnen,116
515,schuldig,115
516,Thron,115
517,ansehen,115
518,Geschichte,115
519,springen,115
520,kosten,114
521,herauf,114
522,Zweifel,114
523,vergeben,114
524,Wunder,114
525,freylich,114
526,dran,113
527,künftig,113
528,arbeiten,112
529,wirken,112
530,Stille,112
531,Herrschaft,111
532,zufrieden,111
533,Is,111
534,Se,111
535,drin,110
536,Fels,110
537,streng,110
538,Familie,110
539,drängen,110
540,Geschlecht,110
541,Schein,109
542,hierher,109
543,schleichen,109
544,behalten,109
545,Excellenz,109
546,Tor,108
547,Absicht,108
548,beweisen,108
549,hundert,108
550,Woche,108
551,süß,108
552,drum,108
553,Rolle,107
554,entscheiden,107
555,besuchen,107
556,Tafel,107
557,einmalen,107
558,Gegenwart,106
559,Mond,106
560,ändern,106
561,Vermögen,106
562,Schlacht,106
563,nachher,105
564,vorbei,105
565,fliegen,105
566,trennen,105
567,königlich,104
568,statt,104
569,Fremdling,104
570,itzt,103
571,heiraten,103
572,Ihro,103
573,sogar,103
574,darin,103
575,deutlich,103
576,bieten,103
577,schießen,103
578,scheiden,103
579,Ordnung,102
580,Lager,102
581,Glauben,102
582,Spur,102
583,besitzen,102
584,Seyd,102
585,versichern,101
586,seltsam,101
587,willen,101
588,lebendig,101
589,freundlich,101
590,Mamsell,101
591,träumen,101
592,ankommen,100
593,kalt,100
594,dünken,100
595,offen,100
596,rühren,100
597,übel,100
598,mächtig,100
599,jagen,100
600,bestimmen,100
601,Staat,99
602,Adieu,99
603,gelingen,99
604,los,99
605,Dorf,99
606,erfüllen,99
607,Zukunft,99
608,Dabey,99
609,Tu,98
610,Mal,98
611,weiß,98
612,bekennen,98
613,Mitternacht,98
614,Entschluß,97
615,binden,97
616,stoßen,97
617,Wolke,97
618,draußen,97
619,beschließen,96
620,Fluch,96
621,Band,96
622,Unschuld,96
623,leise,96
624,annehmen,96
625,wandeln,96
626,herunter,96
627,beten,96
628,welch,96
629,teuer,95
630,durchaus,95
631,Fest,95
632,erheben,95
633,Gift,95
634,Hütte,95
635,Dukat,95
636,raten,94
637,selten,94
638,würdig,94
639,daraus,94
640,gesund,94
641,Frucht,94
642,bereiten,94
643,vorüber,94
644,drücken,94
645,hervor,94
646,nächster,94
647,bewahren,93
648,heimlich,93
649,Gewissen,93
650,Gericht,93
651,Thor,93
652,Sitte,92
653,Degen,92
654,Streit,92
655,sammeln,92
656,weder,92
657,lustig,92
658,nimmer,92
659,desto,91
660,neben,91
661,vertraut,91
662,verkaufen,91
663,stören,90
664,Meinung,90
665,hinunter,90
666,sinken,90
667,hinab,90
668,tanzen,90
669,Stamm,90
670,Mama,90
671,Oheim,90
672,krank,89
673,Kleider,89
674,Straße,89
675,deswegen,89
676,Au,89
677,Opfer,89
678,ehren,89
679,Sulta,89
680,begehren,89
681,Zeug,88
682,soviel,88
683,Gefühl,88
684,Kirche,88
685,Papier,87
686,Ursache,87
687,bilden,87
688,Geschenk,87
689,Tal,87
690,Staub,87
691,erreichen,87
692,Minute,87
693,voraus,87
694,gehorchen,87
695,Vertrauen,86
696,Gieb,86
697,Essen,85
698,Frankreich,85
699,ergreifen,85
700,Sprache,85
701,locken,85
702,unschuldig,84
703,heiß,84
704,Musik,84
705,Thaler,84
706,Wahl,83
707,gefährlich,83
708,bestehen,83
709,Beweis,83
710,ziemlich,83
711,Jagd,83
712,belieben,83
713,Schau,83
714,dießen,83
715,entschließen,82
716,Eltern,82
717,Abschied,82
718,zuletzt,82
719,empfehlen,82
720,Probe,82
721,gefangen,82
722,gethan,82
723,überall,82
724,schützen,82
725,gemein,81
726,harren,81
727,teilen,81
728,dicht,81
729,gewähren,81
730,Eid,81
731,warm,81
732,Kloster,81
733,zehn,80
734,menschlich,80
735,Geliebter,80
736,allgemein,80
737,verbinden,80
738,langsam,80
739,weichen,80
740,Beispiel,80
741,voran,80
742,deutsch,80
743,danken,80
744,wunderlich,80
745,Krug,80
746,Ey,80
747,Trost,79
748,grün,79
749,Spaß,79
750,gerecht,79
751,Auftrag,79
752,Flamme,79
753,wecken,79
754,Finger,79
755,befinden,78
756,regieren,78
757,dumm,78
758,nämlich,78
759,Stirn,78
760,Pag,78
761,vorstellen,77
762,Wetter,77
763,dagegen,77
764,müde,77
765,zählen,77
766,scharf,77
767,grüßen,77
768,bewegen,77
769,Bus,77
770,Raum,77
771,packen,76
772,außer,76
773,leuchten,76
774,weilen,76
775,plötzlich,76
776,Nähe,76
777,zart,76
778,Zunge,76
779,Zweck,76
780,überlegen,76
781,übergeben,76
782,täuschen,76
783,Werth,76
784,Monat,75
785,artig,75
786,dennoch,75
787,beuteln,75
788,schweben,75
789,herbei,75
790,blind,75
791,See,75
792,Hals,75
793,Hu,75
794,Mantel,75
795,vorhin,74
796,bemerken,74
797,irgend,74
798,stumm,74
799,behaupten,74
800,manchmal,74
801,genießen,74
802,fließen,74
803,leider,74
804,fürchten,74
805,betrügen,74
806,erblicken,74
807,vollenden,74
808,bedienen,74
809,Fahne,74
810,Hi,74
811,nötig,73
812,Gegend,73
813,verraten,73
814,heran,73
815,gering,73
816,nahe,73
817,Streich,73
818,Anstalt,73
819,Marsch,73
820,vornehm,72
821,Tempel,72
822,verschließen,72
823,unterschreiben,72
824,überzeugen,72
825,Blatt,72
826,damals,72
827,Bund,72
828,hernach,71
829,gewöhnlich,71
830,zuweilen,71
831,beschwören,71
832,Roß,71
833,Kleid,71
834,Onkel,71
835,aufhalten,70
836,besonders,70
837,wieso,70
838,gefällig,70
839,versammeln,70
840,bunt,70
841,erwachen,70
842,scherzen,70
843,Versuch,70
844,schlummern,70
845,Saal,70
846,Mitte,70
847,Gesundheit,69
848,verschwinden,69
849,bessern,69
850,Geschick,69
851,wetten,69
852,sacht,69
853,Flucht,69
854,Thüre,69
855,Ists,69
856,schonen,68
857,toll,68
858,nützen,68
859,Posse,68
860,besorgen,68
861,Punkt,68
862,bitte,68
863,Donner,68
864,begraben,68
865,meinetwegen,68
866,womit,68
867,Marqui,67
868,ergeben,67
869,drehen,67
870,schlimm,67
871,überlassen,67
872,wovon,67
873,Anfang,67
874,Bahn,67
875,Quelle,67
876,listen,67
877,A,67
878,Glanz,67
879,Verbrechen,67
880,Schwur,67
881,blasen,67
882,blau,66
883,Scherz,66
884,ähnlich,66
885,verderben,66
886,weise,66
887,unrecht,66
888,schwingen,66
889,froh,66
890,einsam,66
891,rächen,66
892,Kamerad,66
893,Kammer,66
894,dauern,66
895,meyn,66
896,nimmermehr,65
897,ernsthaft,65
898,betrachten,65
899,wunderbar,65
900,Becher,65
901,schmecken,65
902,Feder,65
903,stille,65
904,schrecklich,65
905,Gunst,65
906,Lüge,65
907,wiedersehen,65
908,Verdienst,65
909,Weibe,65
910,Libussa,65
911,vermutlich,64
912,Gespräch,64
