,word,frequency
0,sehen,990
1,gut,921
2,glücklich,903
3,Glück,839
4,O,712
5,sollen,624
6,schön,611
7,kommen,606
8,all,538
9,ja,524
10,freuen,515
11,lassen,501
12,ganz,471
13,schon,427
14,froh,406
15,gehen,379
16,lieb,373
17,Tag,371
18,geben,346
19,wohl,345
20,müssen,342
21,recht,336
22,wer,306
23,groß,299
24,mehr,257
25,herrlich,256
26,wissen,240
27,nehmen,237
28,lustig,237
29,immer,235
30,Dank,235
31,umarmen,233
32,finden,228
33,neu,227
34,hören,219
35,süß,210
36,brav,204
37,voll,201
38,jed,200
39,gern,196
40,bald,196
41,Arm,195
42,entzücken,195
43,Hand,193
44,stehen,193
45,bringen,193
46,endlich,180
47,singen,176
48,fühlen,175
49,gleich,174
50,genießen,173
51,Vergnügen,172
52,Auge,171
53,hoch,170
54,seyn,169
55,freudig,165
56,springen,163
57,denken,161
58,zufrieden,159
59,danken,158
60,lieber,154
61,Haus,150
62,heute,150
63,frei,149
64,glauben,144
65,gar,144
66,Augenblick,143
67,jung,140
68,Unsre,139
69,tun,139
70,wünschen,137
71,halten,136
72,bleiben,133
73,lächelnd,131
74,Freund,131
75,Stunde,130
76,nie,130
77,Tochter,127
78,Sonne,124
79,lang,120
80,dürfen,120
81,wahr,119
82,Jahr,118
83,fallen,117
84,mögen,117
85,Nacht,117
86,Ach,116
87,Land,114
88,willkommen,114
89,Segen,114
90,leicht,114
91,bravo,113
92,sprechen,112
93,lachend,111
94,welch,109
95,Wort,107
96,gefallen,106
97,ziehen,106
98,herzlich,105
99,erfreuen,104
100,weit,103
101,wunderbar,103
102,heuen,102
103,führen,102
104,freundlich,102
105,retten,102
106,klein,101
107,Morgen,100
108,Wunsch,100
109,laut,99
110,solch,99
111,oft,98
112,Natur,96
113,Bey,96
114,zurück,95
115,ach,94
116,Sey,94
117,frisch,93
118,Spaß,91
119,gewiß,91
120,tragen,91
121,kennen,91
122,liegen,89
123,rufen,89
124,still,88
125,selig,87
126,desto,87
127,dank,87
128,angenehm,86
129,möchten,86
130,Sinn,85
131,Wonne,85
132,Hi,85
133,Sieg,85
134,je,84
135,scheinen,83
136,lieblich,83
137,lernen,83
138,Brust,82
139,lieben,82
140,lächeln,81
141,Blick,81
142,Gold,80
143,vergessen,79
144,Traum,79
145,Kraft,78
146,edel,78
147,Fest,78
148,Freiheit,77
149,Geld,77
150,tanzen,76
151,ab,76
152,entgegen,76
153,nennen,75
154,gewinnen,75
155,ewig,74
156,Schmerz,74
157,helfen,74
158,munter,74
159,sterben,72
160,arm,72
161,o,71
162,spielen,71
163,eben,71
164,heben,70
165,suchen,69
166,erfüllen,69
167,gönnen,68
168,Ruhe,68
169,Abend,68
170,letzt,67
171,manch,67
172,schlagen,67
173,Blume,66
174,schnell,66
175,genug,66
176,Sache,66
177,rein,65
178,Ding,65
179,empfangen,64
180,toll,64
181,Fuß,63
182,beglücken,63
183,dafür,63
184,Bild,62
185,Schatz,62
186,grüßen,61
187,einzig,61
188,hübsch,61
189,steigen,61
190,Gedanke,61
191,Gefühl,61
192,ruhig,60
193,gnädig,60
194,einst,60
195,Laune,58
196,Lied,58
197,geschehen,58
198,gerne,58
199,Lohn,58
200,ists,58
201,sanft,57
202,treten,57
203,setzen,57
204,Blut,57
205,allerliebst,56
206,Ehre,56
207,dankbar,56
208,Tanz,56
209,Arbeit,56
210,dabei,56
211,davon,56
212,zeigen,56
213,vergnügen,56
214,Schwester,56
215,segnen,55
216,trinken,55
217,Gesicht,55
218,Feind,55
219,kehren,54
220,laufen,54
221,schauen,54
222,warm,54
223,Glückseligkeit,53
224,Arme,53
225,schließen,53
226,seit,53
227,ruhen,53
228,Heil,53
229,legen,52
230,vielleicht,52
231,erwarten,52
232,Seyn,52
233,heiß,52
234,tief,51
235,dahin,51
236,wenig,51
237,thu,51
238,Gut,50
239,fest,50
240,Triumph,50
241,selber,49
242,Art,49
243,brechen,49
244,Name,49
245,Ei,49
246,schenken,49
247,Trost,49
248,Genuß,49
249,Gute,48
250,gehören,48
251,fein,48
252,grün,48
253,werfen,48
254,Nu,48
255,Ziel,48
256,Huihussa,48
257,hoffen,47
258,Braut,47
259,Recht,47
260,treffen,47
261,Werk,47
262,fassen,47
263,sitzen,47
264,stolz,47
265,schwer,47
266,warum,46
267,Mut,46
268,Spiel,46
269,Baum,46
270,unsrer,46
271,loben,46
272,ehrlich,46
273,Frucht,45
274,heißen,45
275,fliegen,45
276,morgen,45
277,umarmend,44
278,herum,44
279,Tat,44
280,Ton,44
281,bekommen,44
282,treu,44
283,himmlisch,44
284,kaum,44
285,brauchen,44
286,Gnade,44
287,fehlen,44
288,hell,44
289,That,44
290,gelingen,43
291,wiegen,43
292,vortrefflich,43
293,übel,43
294,Macht,43
295,fahren,43
296,köstlich,43
297,hüpfen,43
298,fort,42
299,danke,42
300,weniger,42
301,schlafen,42
302,Geschäft,42
303,Ende,42
304,Vaterland,42
305,nah,42
306,erhalten,42
307,Muth,42
308,gesund,41
309,wohnen,41
310,Dienst,41
311,locken,41
312,offen,41
313,Seligkeit,40
314,Leiden,40
315,Kranz,40
316,erkennen,40
317,Ring,40
318,früh,40
319,blühen,40
320,Kunst,40
321,halb,40
322,Frieden,40
323,verdienen,39
324,Anblick,39
325,verlieren,39
326,Krieg,39
327,wahrlich,39
328,schaffen,39
329,erleben,39
330,Tal,39
331,drücken,39
332,weinen,39
333,fangen,39
334,verstehen,39
335,Jubel,39
336,reden,38
337,lesen,38
338,Reise,38
339,Zukunft,38
340,Wille,38
341,Ort,38
342,Freud,38
343,sicher,38
344,küssen,38
345,Ohr,38
346,richtig,38
347,Kopf,38
348,vollbringen,38
349,nein,37
350,Garten,37
351,Zug,37
352,erscheinen,37
353,Drum,37
354,kühn,37
355,fromm,37
356,Mühe,37
357,Held,37
358,Dukat,37
359,öffnen,37
360,bunt,36
361,stark,36
362,Ah,36
363,Jüngling,36
364,Grab,36
365,erquicken,36
366,hundert,36
367,Paradies,36
368,belohnen,36
369,gewähren,36
370,Hochzeit,35
371,wachsen,35
372,glänzen,35
373,wandeln,35
374,ergötzen,35
375,fremd,35
376,Leib,35
377,schmecken,35
378,Thräne,35
379,Potz,35
380,träumen,35
381,Mund,34
382,erzählen,34
383,verwandeln,34
384,daran,34
385,Schritt,34
386,Feld,34
387,Dabey,34
388,Goldne,33
389,bereiten,33
390,erheben,33
391,treiben,33
392,folgen,33
393,holen,33
394,ansehen,32
395,begegnen,32
396,Wind,32
397,stets,32
398,teilen,32
399,Glanz,32
400,Schiff,32
401,feiern,32
402,gieben,32
403,merken,32
404,kömmen,32
405,kaufen,32
406,Bus,31
407,unendlich,31
408,schwingen,31
409,nieder,31
410,wagen,31
411,arbeiten,31
412,wiedersehen,31
413,gebären,31
414,He,31
415,Stück,31
416,winken,31
417,kriegen,31
418,Wahrheit,30
419,Unglück,30
420,schicken,30
421,Wunder,30
422,Hals,30
423,Umarmung,30
424,brennen,30
425,Hütte,30
426,Kreis,30
427,schweben,30
428,wann,30
429,Eltern,29
430,künftig,29
431,heraus,29
432,Wolke,29
433,lebendig,29
434,trefflich,29
435,fern,29
436,fließen,29
437,Schlaf,29
438,bitten,29
439,kurz,29
440,sorgen,29
441,nimmer,29
442,lösen,29
443,Schloß,29
444,empfinden,29
445,Schau,29
446,eigen,28
447,Herzen,28
448,schreiben,28
449,hinein,28
450,herein,28
451,verbinden,28
452,preisen,28
453,darüber,28
454,klug,28
455,siegen,28
456,bös,28
457,Wesen,28
458,rasch,28
459,täglich,28
460,jagen,28
461,Musik,28
462,Entzückung,27
463,golden,27
464,heilig,27
465,lehren,27
466,rauben,27
467,Pracht,27
468,schätzen,27
469,Mond,27
470,göttlich,27
471,Preis,27
472,Gegenwart,27
473,verlassen,27
474,scheiden,27
475,heimlich,27
476,warten,27
477,eilen,27
478,Seyd,27
479,möglich,26
480,Lächeln,26
481,unvergleichlich,26
482,Einfall,26
483,stellen,26
484,Sehnsucht,26
485,rühren,26
486,fliehen,26
487,vergönnen,26
488,erinnern,26
489,sinken,26
490,besitzen,26
491,Gelächter,26
492,herab,26
493,wenigstens,26
494,Ey,26
495,Pa,26
496,traurig,25
497,Haupt,25
498,Gefahr,25
499,Enkel,25
500,Wange,25
501,Zufall,25
502,schmücken,25
503,Geschenk,25
504,kühl,25
505,Dankbarkeit,25
506,Grund,25
507,zehn,25
508,Kampf,25
509,ehren,25
510,füllen,25
511,Fleiß,25
512,klingen,25
513,versprechen,24
514,darauf,24
515,stören,24
516,Flur,24
517,hervor,24
518,Gegend,24
519,Stelle,24
520,wirken,24
521,gerade,24
522,eignen,24
523,wenden,24
524,plötzlich,24
525,Menschheit,24
526,Begeisterung,24
527,schlummern,24
528,vollenden,24
529,Tor,24
530,teuer,24
531,Sieger,24
532,Pflicht,24
533,Zeichen,24
534,freylich,24
535,Theil,24
536,Thaler,24
537,seyd,24
538,beneiden,23
539,Welle,23
540,Gruß,23
541,vergnügt,23
542,Quelle,23
543,reißen,23
544,überall,23
545,weihen,23
546,klar,23
547,Blitz,23
548,umsonst,23
549,Heitre,23
550,nahen,23
551,schwinden,23
552,Dorf,23
553,wahrhaftig,23
554,jauchzen,23
555,Is,23
556,Rausch,23
557,Wetter,23
558,Seegen,23
559,blühend,23
560,bereit,22
561,Träne,22
562,unaussprechlich,22
563,Buch,22
564,unschuldig,22
565,fragen,22
566,stürzen,22
567,niemals,22
568,befreien,22
569,verbergen,22
570,damals,22
571,pflegen,22
572,empor,22
573,blau,22
574,mild,22
575,Aussicht,22
576,Weise,22
577,erblicken,22
578,Angst,22
579,Bravissimo,22
580,Stand,22
581,gerecht,22
582,Geschlecht,22
583,gütig,22
584,Ader,22
585,dringen,22
586,Glas,22
587,Platz,22
588,wirklich,22
589,vorig,22
590,Jauchzen,22
591,reizend,22
592,halt,22
593,laden,22
594,vereinen,22
595,begleiten,21
596,Klang,21
597,bescheiden,21
598,hart,21
599,Geschick,21
600,beglückt,21
601,ergreifen,21
602,Bahn,21
603,Schein,21
604,Unschuld,21
605,darum,21
606,Gewinn,21
607,dienen,21
608,reiten,21
609,gestern,21
610,innig,21
611,wecken,21
612,Fröhlichkeit,21
613,bieten,21
614,Lauf,21
615,bewegen,21
616,hinaus,21
617,entdecken,21
618,eh,21
619,beleben,21
620,bezahlen,21
621,drauf,20
622,Schauspiel,20
623,doppelt,20
624,trösten,20
625,zart,20
626,essen,20
627,umher,20
628,verschwinden,20
629,fast,20
630,begeistert,20
631,See,20
632,Gabe,20
633,würdig,20
634,Thron,20
635,Lippe,20
636,Becher,20
637,unglücklich,20
638,Glauben,20
639,erlauben,20
640,Hof,20
641,begrüßen,20
642,vergelten,20
643,vergehen,19
644,Boden,19
645,erholen,19
646,zittern,19
647,liebend,19
648,hängen,19
649,Flügel,19
650,Herrlichkeit,19
651,leise,19
652,Majestät,19
653,vertrauen,19
654,Blatt,19
655,Familie,19
656,Sterbliche,19
657,beginnen,19
658,vernehmen,19
659,Grad,19
660,allgemein,19
661,vergeben,19
662,Jezt,19
663,fechten,19
664,Sapperment,19
665,sehnen,19
666,gelten,19
667,tausendmal,19
668,zählen,19
669,Heisa,19
670,heilen,19
671,blicken,19
672,heitern,19
673,itzt,19
674,erwachen,19
675,mitten,19
676,Zeug,18
677,Brief,18
678,glühen,18
679,dunkel,18
680,glänzend,18
681,bloß,18
682,Fels,18
683,Gelegenheit,18
684,Schoß,18
685,vermögen,18
686,statt,18
687,gestehen,18
688,strahlen,18
689,entzückt,18
690,dran,18
691,Fort,18
692,Opfer,18
693,fürchten,18
694,Band,18
695,trauen,18
696,lohnen,18
697,los,18
698,leuchten,18
699,freilich,18
700,schwach,18
701,bedürfen,18
702,Empfindung,18
703,nächster,18
704,niemand,18
705,stärken,18
706,Weibchen,18
707,bauen,18
708,Tempel,18
709,herrschen,18
710,leihen,17
711,Kirche,17
712,Schwert,17
713,liebenswürdig,17
714,Verdienst,17
715,Strahlen,17
716,funkeln,17
717,Erwachen,17
718,betrachten,17
719,schallen,17
720,drum,17
721,verleihen,17
722,Duft,17
723,verlangen,17
724,erreichen,17
725,annehmen,17
726,Fluch,17
727,Jagd,17
728,sogleich,17
729,aufnehmen,17
730,herunter,17
731,Lob,17
732,erfahren,17
733,reichen,17
734,prächtig,17
735,Fülle,17
736,Vermögen,17
737,Beym,17
738,heiraten,17
739,verderben,17
740,kosten,17
741,friedlich,17
742,versüßen,17
743,jubeln,17
744,trennen,17
745,Reiz,16
746,Besitz,16
747,vollkommen,16
748,Plan,16
749,tönen,16
750,rot,16
751,beten,16
752,vorüber,16
753,selten,16
754,Kummer,16
755,daher,16
756,fällen,16
757,sogar,16
758,Geschöpf,16
