,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"
                                       der kömpt gar mit frembder Kleidung, vnd spricht.",0,89,stage_direction,1,1,speech_part,,,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
1,1,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"
                                       Es geht mir jetzund eben recht,
                                       Nach dem Sprichwort mir armen knecht:
                                       
                                          
Wer newe Herren suchet viel,
                                       Vnd sich jmmer verendern wil,
                                       Der pflegt sich zu verbessern seltn,
                                       So geht mirs auch: solts han botz veltn.",0,485,character_speech,1,1,,LACKEY,LACKEY,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
2,2,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"
                                       Schweigt ein wenig stille.",0,66,stage_direction,1,1,speech_part,,,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
3,3,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"
                                       Ich hatt ein Juncker der war from,
                                       Nu aber ich zu einem kom,
                                       Das ich bald nicht weis in meinm sinn,
                                       Wie ich mit dem Narren dran bin.",0,289,character_speech,1,1,,LACKEY,LACKEY,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
4,4,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"Er gibt wünderlich anschleg vor,
                                       Das mich gantz dünckt es sey ein thor,
                                       In seinem sinn ers dafür hell,
                                       Das kein klüger sey in der Welt.",329,581,character_speech,1,1,,LACKEY,LACKEY,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
5,5,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"
                                       Schweiget abermal ein wenig stille.",0,75,stage_direction,1,1,speech_part,,,1.0,UNKNOWN,anger,negative,emotions of rejection
6,6,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"
                                       Vorwar mich sol doch nur verlangn,
                                       Was der Hase wird hier anfangn,
                                       Ich wüste jo nicht jetzt zur stett,
                                       Was er alhier zu schaffen hett,
                                       Es wer denn das er hier sein wolt
                                       Vnd ein Paul war dich werden solt,
                                       Vnd sich zu Hoff vexieren lassn,
                                       Als einen Narren, Affn vnd Hasn,
                                       Wie solchs an Herren Höfn gemein,
                                       Dz wird, dünckt mich, sein meinung sein,",0,735,character_speech,1,1,,LACKEY,LACKEY,1.0,UNKNOWN,anger,negative,emotions of rejection
7,7,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"
                                       Schweiget abermal stille.",0,65,stage_direction,1,1,speech_part,,,1.0,UNKNOWN,anger,negative,emotions of rejection
8,8,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"
                                       Er wird komn in die Stadt herein,
                                       Wird auch vielleicht nicht lange sein,
                                       Drumb ich vorher gelauffen schnell,
                                       Das ich jhm ein Herberg bestell,
                                       Nu bin ich nicht viel hier gewesn,
                                       Kan jm auch nicht was guts außlesn.",0,447,character_speech,1,1,,LACKEY,LACKEY,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
9,9,TextGrid/-Von_Vincentio_Ladislao__Versfassung_.xml,"
                                       Schweigt noch ein mal ein wenig.",0,72,stage_direction,1,1,speech_part,,,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
