,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,TextGrid/-Das_Friedewuenschende_Teutschland.xml,"
                                    Merkurius tritt auff in seinem gewönlichen Habit.",0,86,stage_direction,1,1,pre_speech,,,,,no_annotation,S,,,no_annotation,no_annotation
1,1,TextGrid/-Das_Friedewuenschende_Teutschland.xml,"
                                    Merkurius / König Ehrenvest / Hertzog Herman /Fürst Klaudius Civilis / Heerzog Wedekind.",0,125,stage_direction,1,2,pre_speech,,,,,no_annotation,S,,,no_annotation,no_annotation
2,2,TextGrid/-Das_Friedewuenschende_Teutschland.xml,"
                                    Die vier Helden gehen auff eine gar alte Manier bekleidet / mit auffgebundenen langen Haren /grosse Streitkolben in den Händen haltend / mit angehängeten breiten Schlachtschwerdteren / und kan man sich der Abbildungen / welche in des hochgelehrten P. Klüverij altem Teutschande werden gefunden / in diesem falle sehr nützlich gebrauchen.",0,374,stage_direction,1,2,pre_speech,,,,,no_annotation,S,,,no_annotation,no_annotation
3,3,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Glük zu Merkuri / finden wir dich schon hier?,0,46,character_speech,1,2,,KÖNIG EHRENVEST.,KÖNIG EHRENVEST.,1.0,UNKNOWN,joy,S,,,positive,emotions of pleasure
4,4,TextGrid/-Das_Friedewuenschende_Teutschland.xml,Nunmehr verstehe Jch erstlich / wo zu dir die Flügel an deinen Füssen nützen / daß du nemlich so viel geschwinder auff der Reise fortkommen und den jenigen / welche die aus den Eliseischen Felderen in diese Oberwelt führest / eine bequehme Lagerstatt könnest bestellen.,47,316,character_speech,1,2,,KÖNIG EHRENVEST.,KÖNIG EHRENVEST.,1.0,UNKNOWN,joy,S,,,positive,emotions of pleasure
5,5,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Ja König Ehrenvest / eben der Ursachen halber bin Jch ein weinig voran gangen / daß Jch Euch Teutsche Helden / deme mir auffgetragenem Befehle zu folge / an diesem Ohrte gebührlich müchte empfangen.,0,199,character_speech,1,2,,MERKURIUS.,MERKURIUS.,2.0,UNKNOWN,"admiration, reverence",S,,,positive,emotions of affection
6,6,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Aber / sage mir Merkuri / nach deme wir nun dieser öhrter angelanget / wo selbst Jch und König Ehrenvest in sechszehnhundert Jahren nicht gewesen / sind wir allhier auch gesichert vor dem Uberfall der Römer?,0,208,character_speech,1,2,,HEERZOG HERMAN.,HEERZOG HERMAN.,3.0,UNKNOWN,no_annotation,S,,,no_annotation,no_annotation
7,7,TextGrid/-Das_Friedewuenschende_Teutschland.xml,"Denn Jch erinnere mich annoch sehr wol / daß sie zu meiner
 Zeit hin und wieder / sonderlich am Rheinstrohm Jhre mächtige Besatzungen pflagen zuhalten.",209,360,character_speech,1,2,,HEERZOG HERMAN.,HEERZOG HERMAN.,3.0,UNKNOWN,no_annotation,S,,,no_annotation,no_annotation
8,8,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Was / Heerzog Hermann / fürchtet Jhr Eüch vor den Römern?,0,58,character_speech,1,2,,MERKURIUS.,MERKURIUS.,4.0,UNKNOWN,fear,S,,,negative,emotions of anxiety
9,9,TextGrid/-Das_Friedewuenschende_Teutschland.xml,Wisset Jhr nicht / daß heute zu tage die Teutsche den Römern / mit nichten aber die Römer den Teutschen zu gebieten haben?,59,181,character_speech,1,2,,MERKURIUS.,MERKURIUS.,4.0,UNKNOWN,anger,S,,,negative,emotions of rejection
10,10,TextGrid/-Das_Friedewuenschende_Teutschland.xml,Der jtzregierender Römischer Käyser ist ein gebohrner Teutscher und kein Römer oder Wälscher.,182,275,character_speech,1,2,,MERKURIUS.,MERKURIUS.,4.0,UNKNOWN,no_annotation,S,,,no_annotation,no_annotation
11,11,TextGrid/-Das_Friedewuenschende_Teutschland.xml,Und zwar von der Zeit des Grossen Karls / mit welchem Heerzog Wedekind so schwere und langwierige Kriege hat geführet / schon länger den 800.,276,417,character_speech,1,2,,MERKURIUS.,MERKURIUS.,4.0,UNKNOWN,no_annotation,S,,,no_annotation,no_annotation
12,12,TextGrid/-Das_Friedewuenschende_Teutschland.xml,Jahre haben die Teutsche das Römische Käyserthum regieret und besessen.,418,489,character_speech,1,2,,MERKURIUS.,MERKURIUS.,4.0,UNKNOWN,no_annotation,S,,,no_annotation,no_annotation
13,13,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Was höre Jch?,0,14,character_speech,1,2,,KLAUDIUS CIVILIS.,KLAUDIUS CIVILIS.,5.0,UNKNOWN,no_annotation,S,,,no_annotation,no_annotation
14,14,TextGrid/-Das_Friedewuenschende_Teutschland.xml,Stehet die Herrligkeit des Käyserthums dieser zeit bey den Teutschen / so mügen wir uns alle mit grossem fuge vor glükselige Fürsten preisen / dieweil wir gebohrne Teutsche sind: Dieses aber kan nicht fehlen / Teutschland muß sich über alle masse sehr verändert haben.,15,283,character_speech,1,2,,KLAUDIUS CIVILIS.,KLAUDIUS CIVILIS.,5.0,UNKNOWN,joy,S,,,positive,emotions of pleasure
15,15,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Ja freilich muß sichs sehr haben ümgekehret / es hatte schon zu der Zeit / darinnen Jch auff dieser Welt habe gelebet / viel eine andere beschaffenheit mit Teutschland / als in denen Jahren / in welcher Jhr drey tapfere Helden vor die Freiheit des Vaterlandes so ritterlich habet gestritten und so manchen herrlichen Sieg von den Römern und anderen der Teutschen abgesagten Feinden erhalten.,0,392,character_speech,1,2,,HEERZOG WEDEKIND.,HEERZOG WEDEKIND.,6.0,UNKNOWN,suffering,S,,,negative,emotions of suffering and empathy
16,16,TextGrid/-Das_Friedewuenschende_Teutschland.xml," Und eben dieses ist die Ursache / daß mich nunmehr so hertzlich verlanget / daß itzige neüe Teutschland in seinem grossen Pracht und Herrligkeit zu sehen / denn mir noch gar nicht entfallen / was ich von 
desselben hohen Glükseligkeit in den Eliseischen Felderen / wiewol nur im Schlaffe oder gleichsam träumend habe verstanden / begehre demnach nichtes mehr / als daß Jch alle Sachen in der That und Warheit selber erfahren müge.",0,431,character_speech,1,2,,HEERZOG HERMAN.,HEERZOG HERMAN.,7.0,UNKNOWN,joy,S,,,positive,emotions of pleasure
17,17,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Seyd zu frieden Heerzog Hermann / es sol Euch alles nach Wunsch gezeiget werden / Jhr Helden müsset mir ein weinig Zeit günnen.,0,128,character_speech,1,2,,MERKURIUS.,MERKURIUS.,8.0,UNKNOWN,"admiration, reverence",S,,,positive,emotions of affection
18,18,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Gar gern Merkuri / wir müssen aber auch die kurtze Zeit / welche uns auff Erden zu verbleiben ist gegünnet / also anwenden / daß wir darinnen etwas frucht-barliches außrichten.,0,177,character_speech,1,2,,KLAUDIUS CIVILIS.,KLAUDIUS CIVILIS.,9.0,UNKNOWN,no_annotation,S,,,no_annotation,no_annotation
19,19,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Freylich müssen wir uns der Zeit nützlich gebrauchen / denn wir sind ja zu dem ende herauff kommen / daß wir vor allen anderen Dingen das neue prächtige Teutschland in seiner Majestät / blüendem Friede und Glükseligkeit mit fleisse mügen besichtigen.,0,251,character_speech,1,2,,KÖNIG EHRENVEST.,KÖNIG EHRENVEST.,10.0,UNKNOWN,joy,S,,,positive,emotions of pleasure
20,20,TextGrid/-Das_Friedewuenschende_Teutschland.xml,Eines aber wünsche Jch hiebey von Hertzen / daß wir nemlich das alte Teutschland / wie dasselbe zu unseren Zeiten gestanden / noch einmahl sehen müchten / was dünket dich Merkuri / solte man dieses Begehren nicht erhalten können?,252,481,character_speech,1,2,,KÖNIG EHRENVEST.,KÖNIG EHRENVEST.,10.0,UNKNOWN,joy,S,,,positive,emotions of pleasure
21,21,TextGrid/-Das_Friedewuenschende_Teutschland.xml," König Ehrenvest / ob mir wol nichtes liebers köndte begegnen / als daß Jch Eüer aller Wunsche dieses falles ein genügen thun müchte / so halte Jch es doch vor eine wahre Unmügligkeit / daß Alte Teutschland / wie dasselbe bey Eüren Lebenszeiten beschaffen gewesen / in seinem eigentlichen Zustande und Wesen einigem Menschen vorstellen können / die weil solches alles dergestalt ist geendert / daß man es doch nimmermehr recht würde erkennen: Damit Jhr aber gleichwol nicht gar umsonst bittet / so wil Jch Euch ein treffliches Bildnisse desselben alten Teutschlandes zeigen / welches schon vor vielen 
hundert Jahren zu einer ewigen Gedächtnisse in eine Kapellen des negstgelegnen Waldes ist gesetzet oder auffgestellet worden / da werdet Jhr das alte Teutschland etlicher massen sehen und vielleicht vieles guten dinges Euch dabey erinneren können.",0,849,character_speech,1,2,,MERKURIUS.,MERKURIUS.,11.0,UNKNOWN,suffering,S,,,negative,emotions of suffering and empathy
22,22,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Warlich Merkuri / dieses dein Erbieten gefält mir über die masse wol / denn Jch nicht weiniger begierde habe / als König Ehrenvest daß alte Teutschland / wo nicht in seinem vollenkommenem Wesen / jedoch nur etlicher massen im Bilde zusehen.,0,241,character_speech,1,2,,HEERZOG HERMAN.,HEERZOG HERMAN.,12.0,UNKNOWN,joy,S,,,positive,emotions of pleasure
23,23,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Ja Heerzog Hermann / es wird dieses der mühe wol wehrt seyn.,0,61,character_speech,1,2,,KLAUDIUS CIVILIS.,KLAUDIUS CIVILIS.,13.0,UNKNOWN,no_annotation,S,,,no_annotation,no_annotation
24,24,TextGrid/-Das_Friedewuenschende_Teutschland.xml,Aber Merkuri / sage uns doch / ist es noch weit von hinnen / da selbiges Bild anzutreffen / und wirst du uns nicht bald hinzu führen?,62,195,character_speech,1,2,,KLAUDIUS CIVILIS.,KLAUDIUS CIVILIS.,13.0,UNKNOWN,no_annotation,S,,,no_annotation,no_annotation
25,25,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Stellet Euch zufrieden Jhr Helden / wir sind is schon am rechten orthe / denn Jch habe Euch mit fleiß hieher gebracht.,0,119,character_speech,1,2,,MERKURIUS.,MERKURIUS.,14.0,UNKNOWN,"admiration, reverence",S,,,positive,emotions of affection
26,26,TextGrid/-Das_Friedewuenschende_Teutschland.xml,Sehet da / was Jhr dieser wegen zu sehen so fleissig habt begehret.,120,187,character_speech,1,2,,MERKURIUS.,MERKURIUS.,14.0,UNKNOWN,no_annotation,S,,,no_annotation,no_annotation
27,27,TextGrid/-Das_Friedewuenschende_Teutschland.xml,"
                                       Der Schauplatz öffnet sich / und sitzet daß alte Teutschland wie eine ansehnliche Matron gantz ehrbarlich bekleidet / eine schlechte Krone auff dem Haupte und in der Hand einen Scepter habend / in einer Kapellen / auff einem Stuhl / der auff einen vierekkichten steinern Tisch oder Altar gesetzt ist.",0,340,stage_direction,1,2,speech_part,,,14.0,UNKNOWN,no_annotation,S,,,no_annotation,no_annotation
28,28,TextGrid/-Das_Friedewuenschende_Teutschland.xml,Zu Jhrer rechtern Hand stekken zwey Fahnen in welchen ein Adeler gemachet / um diese Fahnen liegen allerhand alte Gewehre /Schlachtschwerdter / Streitkolben / Hellebahrten /Spiesse / Wurffpfeile und bey diesen auch etliche Haute von wilden Thieren und anderen dergleichen Sachen.,341,620,stage_direction,1,2,speech_part,,,14.0,UNKNOWN,no_annotation,S,,,no_annotation,no_annotation
29,29,TextGrid/-Das_Friedewuenschende_Teutschland.xml,Auff der anderen seifen stehen zwey Schiffe / Milchtöpfe / dabey liegen etliche stükke,621,707,stage_direction,1,2,speech_part,,,14.0,UNKNOWN,no_annotation,S,,,no_annotation,no_annotation
30,30,TextGrid/-Das_Friedewuenschende_Teutschland.xml,"
                                       Fleisch / ein grosses Kühehorn und mehreren dergleichen bey den alten Teutschen so wol zu Friedens als Kriegeszeiten 
gebräuchlichen Sachen.",0,180,stage_direction,1,2,speech_part,,,14.0,UNKNOWN,no_annotation,S,,,no_annotation,no_annotation
31,31,TextGrid/-Das_Friedewuenschende_Teutschland.xml,Die Helden stehen gleichsam entzükket und sehen dieses alles mit verwunderung an.,181,262,stage_direction,1,2,speech_part,,,14.0,UNKNOWN,being moved,S,,,being moved,being moved
32,32,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Trettet nur näher herzu und beschauet dieses Bild wol und fleissig Jhr Teutsche Helden / ob Jhr noch etwan Anzeigungen des alten Teutschlandes an demselben könnet befinden.,0,173,character_speech,1,2,,MERKURIUS.,MERKURIUS.,15.0,UNKNOWN,no_annotation,S,,,no_annotation,no_annotation
33,33,TextGrid/-Das_Friedewuenschende_Teutschland.xml, O Merkuri / es ist in diesem Bilde die beschaffenheit des alten Teutschlandes dermassen artig vorgestellet / daß Jch mich auch gar fein kan erinneren / der damahlen Sitten / Gebräuche / Tugenden / Redligkeit und Tapferkeit meiner Landesleute der Teutschen.,0,257,character_speech,1,2,,KÖNIG EHRENVEST.,KÖNIG EHRENVEST.,16.0,UNKNOWN,joy,S,,,positive,emotions of pleasure
34,34,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Sehet da / diese sind eben die Waffen / Schwerdter / Spiesse und Schilde / derer Jch mich in meinen Kriegen und Zügen wieder die Römer und andere Feinde etwan pflag zugebrauchen.,0,179,character_speech,1,2,,HEERZOG HERMAN.,HEERZOG HERMAN.,17.0,UNKNOWN,no_annotation,S,,,no_annotation,no_annotation
35,35,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Und diese Schiffe halte Jch / sind noch übrig geblieben von dem grossen Schiffzeuge der Römer / welchen Jch zuer Zeit des Käysers Vitellien mit gewehrter Hand vom Rhein hinweg nam / als Jch die beyde mächtige Städte Köllen und Meintz eroberte / die Römischen Besatzungen heraus schlug / den Bühel des Drusen zerschleiffete und die Römer aus gantz Holland verjagte.,0,365,character_speech,1,2,,KLAUDIUS CIVILIS.,KLAUDIUS CIVILIS.,18.0,UNKNOWN,no_annotation,S,,,no_annotation,no_annotation
36,36,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Warlich du rechtes Ebenbild unserer allgemeinen Teutschen Mutter / gibst genugsame Uhrsache / daß wir uns die grosse Mannheit unserer Teutschen zu Gemühte führen / dabenebenst auch Jhre einfältige Auffrichtigkeit / Mässigkeit und andere schöne Tugenden höchlich rühmen und preisen.,0,282,character_speech,1,2,,HEERZOG WEDEKIND.,HEERZOG WEDEKIND.,19.0,UNKNOWN,"admiration, reverence",S,,,positive,emotions of affection
37,37,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Gebet acht Jhr Brüder / da stehet noch ein Topf mit Milch / nebenst einem stükke Fleisch von einem wilden Thiere / womit wir uns des Hungers und Durstes pflagen zu erwehren / denn davon lebten meine Teutsche / mit dem Akkerbaü hatten sie gar weinig zu schaffen / Jhr Viehe versorgete sie mit Fleisch / Milch und Butter / und mit Jhren Bögen erlegeten sie die wilden Thiere.,0,374,character_speech,1,2,,HEERZOG HERMAN.,HEERZOG HERMAN.,20.0,UNKNOWN,no_annotation,S,,,no_annotation,no_annotation
38,38,TextGrid/-Das_Friedewuenschende_Teutschland.xml, Und sehet Jhr Helden / diese Häute von Bähren und Wölffen / derer wir / im falle wir uns zur Ruhe niederlegeten / uns nützlich bedieneten.,0,139,character_speech,1,2,,KÖNIG EHRENVEST.,KÖNIG EHRENVEST.,21.0,UNKNOWN,"admiration, reverence",S,,,positive,emotions of affection
