,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,TextGrid/-L_Honnete_Femme_oder_die_Ehrliche_Frau_zu_Plissine.xml,"
                                    Schlampampe.",0,49,stage_direction,1,1,pre_speech,,,,,anger,negative,emotions of rejection
1,1,TextGrid/-L_Honnete_Femme_oder_die_Ehrliche_Frau_zu_Plissine.xml," Nun, es gläubet mir's auch kein Mensche, wie ich von meinen Rabenäsern, meinen Mädchen, gequälet werde.",0,104,character_speech,1,1,,SCHLAMPAMPE.,SCHLAMPAMPE.,1.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
2,2,TextGrid/-L_Honnete_Femme_oder_die_Ehrliche_Frau_zu_Plissine.xml,Da wollen sie bald dieses und jenes von mir haben.,105,155,character_speech,1,1,,SCHLAMPAMPE.,SCHLAMPAMPE.,1.0,UNKNOWN,being moved,being moved,being moved
3,3,TextGrid/-L_Honnete_Femme_oder_die_Ehrliche_Frau_zu_Plissine.xml,"So wahr ich eine ehrliche Frau bin, wenn ich dran gedenke, ich möchte flugs Hörner kriegen; ja, sie tribulieren mich auch, daß es den Göttern im Wolken erbarmen möchte.",156,324,character_speech,1,1,,SCHLAMPAMPE.,SCHLAMPAMPE.,1.0,UNKNOWN,abhorrence,negative,emotions of rejection
4,4,TextGrid/-L_Honnete_Femme_oder_die_Ehrliche_Frau_zu_Plissine.xml,"Man denke doch nur, da wollen sie jetzund wieder neue Kleider von mir haben.",325,401,character_speech,1,1,,SCHLAMPAMPE.,SCHLAMPAMPE.,1.0,UNKNOWN,anger,negative,emotions of rejection
5,5,TextGrid/-L_Honnete_Femme_oder_die_Ehrliche_Frau_zu_Plissine.xml,Wo soll ich's arme Frau denn endlich noch hernehmen?,402,454,character_speech,1,1,,SCHLAMPAMPE.,SCHLAMPAMPE.,1.0,UNKNOWN,compassion,negative,emotions of suffering and empathy
6,6,TextGrid/-L_Honnete_Femme_oder_die_Ehrliche_Frau_zu_Plissine.xml,"Kein Verdienst ist groß, und von meinen Studenten im Hause kann ich keinen Heller Stubenzins bekommen.",455,557,character_speech,1,1,,SCHLAMPAMPE.,SCHLAMPAMPE.,1.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
7,7,TextGrid/-L_Honnete_Femme_oder_die_Ehrliche_Frau_zu_Plissine.xml,"So wahr ich eine ehrliche Frau bin, ich kann's unmöglich länger ausstehn.",558,631,character_speech,1,1,,SCHLAMPAMPE.,SCHLAMPAMPE.,1.0,UNKNOWN,anger,negative,emotions of rejection
8,8,TextGrid/-L_Honnete_Femme_oder_die_Ehrliche_Frau_zu_Plissine.xml,"Ach, wie glückselig muß doch so eine Mutter leben, die gar keine Kinder hat.",632,708,character_speech,1,1,,SCHLAMPAMPE.,SCHLAMPAMPE.,1.0,UNKNOWN,joy,positive,emotions of pleasure
9,9,TextGrid/-L_Honnete_Femme_oder_die_Ehrliche_Frau_zu_Plissine.xml,"Ich dächte, wenn ich keine Kinder hätte, ich wollte die geruhigsten Tage auf der Welt haben, allein, was kann ich tun?",709,827,character_speech,1,1,,SCHLAMPAMPE.,SCHLAMPAMPE.,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
10,10,TextGrid/-L_Honnete_Femme_oder_die_Ehrliche_Frau_zu_Plissine.xml,"Der Himmel hat mir sie einmal bescheret, ich muß doch sehen, auf was Art ich sie als eine ehrliche Frau versorge.",828,941,character_speech,1,1,,SCHLAMPAMPE.,SCHLAMPAMPE.,1.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
11,11,TextGrid/-L_Honnete_Femme_oder_die_Ehrliche_Frau_zu_Plissine.xml,"
                                    Charlotte, Clarille und Schlampampe.",0,73,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation
12,12,TextGrid/-L_Honnete_Femme_oder_die_Ehrliche_Frau_zu_Plissine.xml," Frau Mutter, Sie sage nur, ob Sie uns keine neue Kleider will machen lassen?",0,77,character_speech,1,2,,CHARLOTTE.,CHARLOTTE.,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
13,13,TextGrid/-L_Honnete_Femme_oder_die_Ehrliche_Frau_zu_Plissine.xml," Ihr Kinder, quält und ängstiget mich doch nicht so.",0,52,character_speech,1,2,,SCHLAMPAMPE.,SCHLAMPAMPE.,2.0,UNKNOWN,fear,negative,emotions of anxiety
14,14,TextGrid/-L_Honnete_Femme_oder_die_Ehrliche_Frau_zu_Plissine.xml,"Ihr sehet ja, daß itzo keine Möglichkeit da ist.",53,101,character_speech,1,2,,SCHLAMPAMPE.,SCHLAMPAMPE.,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation
15,15,TextGrid/-L_Honnete_Femme_oder_die_Ehrliche_Frau_zu_Plissine.xml," Frau Mutter, so hole mich flugs der Henker, wo Sie uns keine machen läßt, wenn ich Ihr's nicht gedenken will.",0,110,character_speech,1,2,,CLARILLE.,CLARILLE.,3.0,UNKNOWN,anger,negative,emotions of rejection
16,16,TextGrid/-L_Honnete_Femme_oder_die_Ehrliche_Frau_zu_Plissine.xml," Du Rabenaas du, hält's Maul, du hörest ja, daß ich itzo kein Geld habe.",0,72,character_speech,1,2,,SCHLAMPAMPE.,SCHLAMPAMPE.,4.0,UNKNOWN,anger,negative,emotions of rejection
17,17,TextGrid/-L_Honnete_Femme_oder_die_Ehrliche_Frau_zu_Plissine.xml," Ei, so wollt ich, daß flugs der Donner dreinschlüge, wenn Sie uns keine will machen lassen.",0,92,character_speech,1,2,,CLARILLE.,CLARILLE.,5.0,UNKNOWN,anger,negative,emotions of rejection
18,18,TextGrid/-L_Honnete_Femme_oder_die_Ehrliche_Frau_zu_Plissine.xml,"
                                       ad Spectat.",0,51,stage_direction,1,2,speech_part,,,6.0,UNKNOWN,no_annotation,no_annotation,no_annotation
