,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml,"
                                    Daß Theatrum praesentirt einen Waldt, von fehrne ein Gebürg, allwo man herunter gehen kan.",0,127,stage_direction,1,1,pre_speech,,,,,no_annotation,T,,1699.0,no_annotation,no_annotation
1,1,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml,"
                                    Julius Antonius liget verwundet zur Erde.",0,78,stage_direction,1,1,pre_speech,,,,,suffering,T,,1699.0,negative,emotions of suffering and empathy
2,2,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml, Grimiges Verhängnus!,0,21,character_speech,1,1,,JULIUS ANTONIUS.,JULIUS ANTONIUS.,1.0,UNKNOWN,anger,T,,1699.0,negative,emotions of rejection
3,3,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml,Grausame Sterne!,22,38,character_speech,1,1,,JULIUS ANTONIUS.,JULIUS ANTONIUS.,1.0,UNKNOWN,suffering,T,,1699.0,negative,emotions of suffering and empathy
4,4,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml,"worzu dienet Euch, mir meine Kräffte benohmen zu haben, so, das ich von einen schaumenden Eber hab bis in den Todt müsßen verlezet werden.",39,177,character_speech,1,1,,JULIUS ANTONIUS.,JULIUS ANTONIUS.,1.0,UNKNOWN,abhorrence,T,,1699.0,negative,emotions of rejection
5,5,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml,Ô wehe!,178,185,character_speech,1,1,,JULIUS ANTONIUS.,JULIUS ANTONIUS.,1.0,UNKNOWN,suffering,T,,1699.0,negative,emotions of suffering and empathy
6,6,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml,"ich mus in meinen selbsteignen Bluth vergehen, sofehrn mir niemandt zu Hilffe kombt: meine Bediente haben mich verlohren, und meine allzu schwage Stimme ist nicht fehig einiges Zeichen von sich zu geben.",186,389,character_speech,1,1,,JULIUS ANTONIUS.,JULIUS ANTONIUS.,1.0,UNKNOWN,suffering,T,,1699.0,negative,emotions of suffering and empathy
7,7,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml,Ach mir!,390,398,character_speech,1,1,,JULIUS ANTONIUS.,JULIUS ANTONIUS.,1.0,UNKNOWN,no_annotation,T,,1699.0,no_annotation,no_annotation
8,8,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml,solt ich dann also müseelich mein Leben beschlüsßen?,399,451,character_speech,1,1,,JULIUS ANTONIUS.,JULIUS ANTONIUS.,1.0,UNKNOWN,suffering,T,,1699.0,negative,emotions of suffering and empathy
9,9,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml,"Ihr sonst unmitleidentliche Parcen, verschonet meiner und zeiget in meinen Beyspill, daß ihr auch Barmherzigkeit in Eueren Busen heget.",452,587,character_speech,1,1,,JULIUS ANTONIUS.,JULIUS ANTONIUS.,1.0,UNKNOWN,compassion,T,,1699.0,negative,emotions of suffering and empathy
