,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml,"
                                    Der Schauplatz präsentieret die Stadt Plißine.",0,83,stage_direction,1,1,pre_speech,,,,,no_annotation,K,,1962.0,no_annotation,no_annotation
1,1,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml,"
                                    Schlampampe, Camille.",0,58,stage_direction,1,1,pre_speech,,,,,anger,K,,1962.0,negative,emotions of rejection
2,2,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml," Nun, Sie gläubt mir's auch nicht, Frau Gevatterin, wie ich so froh bin, daß ich keine Studenten mehr in meinem Hause habe.",0,123,character_speech,1,1,,SCHLAMPAMPE.,SCHLAMPAMPE.,1.0,UNKNOWN,joy,K,,1962.0,positive,emotions of pleasure
3,3,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml," Sage Sie mir doch, Frau Gevatterin, was es mit den Hüpeljungen gewesen ist.",0,76,character_speech,1,1,,CAMILLE.,CAMILLE.,2.0,UNKNOWN,no_annotation,K,,1962.0,no_annotation,no_annotation
4,4,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml,Ich habe es noch keinmal recht erfahren können.,77,124,character_speech,1,1,,CAMILLE.,CAMILLE.,2.0,UNKNOWN,no_annotation,K,,1962.0,no_annotation,no_annotation
5,5,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml," Sie gedenke doch nur, Frau Gevatterin, was die beiden losen Vögel Edward und Fidele vor Händel vorgenommen haben.",0,114,character_speech,1,1,,SCHLAMPAMPE.,SCHLAMPAMPE.,3.0,UNKNOWN,no_annotation,K,,1962.0,no_annotation,no_annotation
6,6,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml,"Da kriegen sie ein paar Hüpeljungen und ziehen ihnen verschammerierte Kleider an, schicken sie in unser Haus eben den Tag, als mein Sohn Schelmuffsky aus der Fremde wiederkommen war.",115,297,character_speech,1,1,,SCHLAMPAMPE.,SCHLAMPAMPE.,3.0,UNKNOWN,no_annotation,K,,1962.0,no_annotation,no_annotation
7,7,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml,"Wie wir nun über den Tische saßen und speiseten, so pochten sie draußen an.",298,373,character_speech,1,1,,SCHLAMPAMPE.,SCHLAMPAMPE.,3.0,UNKNOWN,no_annotation,K,,1962.0,no_annotation,no_annotation
8,8,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml,"Wie meine Köchin zusiehet, wer da ist, sprechen die leichtfertigen Schelme, sie wären reisende Personen und ob sie nicht könnten Quartier bei mir haben.",374,526,character_speech,1,1,,SCHLAMPAMPE.,SCHLAMPAMPE.,3.0,UNKNOWN,no_annotation,K,,1962.0,no_annotation,no_annotation
9,9,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml,"Meine Köchin, die kam mit großen Freuden wieder in die Stube hineingelaufen und sagte, es wären ein paar fremde Stutzer da, die ließen bitten, ob sie nicht könnten einen Abtritt bei mir nehmen.",527,720,character_speech,1,1,,SCHLAMPAMPE.,SCHLAMPAMPE.,3.0,UNKNOWN,joy,K,,1962.0,positive,emotions of pleasure
