,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,TextGrid/-Sidea.xml,"
                                 Kompt Jahn Molitor, ist sehr staubig von Meel, lacht vnd sagt.",0,96,stage_direction,1,0,pre_speech,,,,,no_annotation,no_annotation,no_annotation
1,1,TextGrid/-Sidea.xml,"
                                 Rollus, der Baur, geht mit Ela, seiner Tochter, ein, die tregt ein eingewickelts Kind.",0,120,stage_direction,1,0,pre_speech,,,,,no_annotation,no_annotation,no_annotation
2,2,TextGrid/-Sidea.xml,"
                                    sagt.",0,42,stage_direction,1,0,speech_part,,,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
3,3,TextGrid/-Sidea.xml,"
                                    Sie da, El!",0,48,character_speech,1,0,,ROLLUS,ROLLUS,1.0,UNKNOWN,abhorrence,negative,emotions of rejection
4,4,TextGrid/-Sidea.xml,"dort steht der vnflat,
                                    Dem wölln wir dein Kind heim tragen
                                    Vnd, das er dich bhalt, zu jhm sagen.",49,217,character_speech,1,0,,ROLLUS,ROLLUS,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
5,5,TextGrid/-Sidea.xml,"Thut ers nit, so verklag ich jhn.",254,287,character_speech,1,0,,ROLLUS,ROLLUS,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
6,6,TextGrid/-Sidea.xml,"
                                    sagt.",0,42,stage_direction,1,0,speech_part,,,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation
7,7,TextGrid/-Sidea.xml,O laß vns nur balt zu jhm hin!,0,30,character_speech,1,0,,ELA,ELA,2.0,UNKNOWN,love,positive,emotions of affection
8,8,TextGrid/-Sidea.xml,"
                                    Sie gehn zu Jahn Molitor.",0,62,stage_direction,1,0,speech_part,,,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation
9,9,TextGrid/-Sidea.xml,"
                                    sagt.",0,42,stage_direction,1,0,speech_part,,,3.0,UNKNOWN,no_annotation,no_annotation,no_annotation
10,10,TextGrid/-Sidea.xml,"
                                    Ey, Müller, da find wir euch recht.",0,72,character_speech,1,0,,ROLLUS,ROLLUS,3.0,UNKNOWN,joy,positive,emotions of pleasure
11,11,TextGrid/-Sidea.xml,"Weil jhr mir habt mein Tochter gschwecht,
                                    Die mit euch hat tragen ein Kindt,
                                    So müst jhr euch erkleren gschwindt,
                                    Ob jhr s' wolt wider zu ehrn bringen.",109,368,character_speech,1,0,,ROLLUS,ROLLUS,3.0,UNKNOWN,no_annotation,no_annotation,no_annotation
12,12,TextGrid/-Sidea.xml,"
                                    kratzt sich im kopff vnd sagt.",0,67,stage_direction,1,0,speech_part,,,4.0,UNKNOWN,anger,negative,emotions of rejection
13,13,TextGrid/-Sidea.xml,"
                                    Ir sagt mir von seltzamen dingen,
                                    Ich sol eur Tochter bringen zu ehrn.",0,143,character_speech,1,0,,JAHN MOLITOR,JAHN MOLITOR,4.0,UNKNOWN,no_annotation,no_annotation,no_annotation
14,14,TextGrid/-Sidea.xml,"Der gleichen Kunst thet ich nie lehrn,
                                    Dann an ehrn mir selbst mangeln thut.",180,292,character_speech,1,0,,JAHN MOLITOR,JAHN MOLITOR,4.0,UNKNOWN,no_annotation,no_annotation,no_annotation
15,15,TextGrid/-Sidea.xml,"Ist eur Tochter gut, so bleib s' gut.",329,366,character_speech,1,0,,JAHN MOLITOR,JAHN MOLITOR,4.0,UNKNOWN,no_annotation,no_annotation,no_annotation
16,16,TextGrid/-Sidea.xml,Ich bin des Kindes Vatter nicht.,403,435,character_speech,1,0,,JAHN MOLITOR,JAHN MOLITOR,4.0,UNKNOWN,being moved,being moved,being moved
