,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml,"
                                 Peter Squentz, Pickelhäring, meister Kricks-über-und-über, meister Bulla-Butän, meister Klipperling, meister Lollinger, meister Klotz-George.",0,175,stage_direction,1,0,pre_speech,,,,,no_annotation,K,,1647.0,no_annotation,no_annotation
1,1,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml," Edler, woledler, hochedler, woledelgeborner herr Pickelhäring von Pickelhäringsheim und Saltznasen!",0,100,character_speech,1,0,,PETER SQUENTZ.,PETER SQUENTZ.,1.0,UNKNOWN,"admiration, reverence",K,,1647.0,positive,emotions of affection
2,2,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml, Der bin ich.,0,13,character_speech,1,0,,PICKELHÄRING.,PICKELHÄRING.,2.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
3,3,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml," Arbeitsamer und armmächtiger mester Kricks-über-und-über, schmied!",0,67,character_speech,1,0,,PETER SQUENTZ.,PETER SQUENTZ.,3.0,UNKNOWN,suffering,K,,1647.0,negative,emotions of suffering and empathy
4,4,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml, Der bin ich.,0,13,character_speech,1,0,,MEISTER KRICKS-ÜBER-UND-ÜBER.,MEISTER KRICKS-ÜBER-UND-ÜBER.,4.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
5,5,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml," Tugendsamer, auffgeblasener und windbrechender mester Bullabutän, blasebalckenmacher!",0,86,character_speech,1,0,,PETER SQUENTZ.,PETER SQUENTZ.,5.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
6,6,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml, Der bin ich.,0,13,character_speech,1,0,,BULLABUTÄN.,BULLABUTÄN.,6.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
7,7,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml," Ehrwürdiger, durchschneidender und gleichmachender mester Klipperling, wollbestellter schreiner des weitberühmbten dorffes Rumpels-Kirchen!",0,140,character_speech,1,0,,PETER SQUENTZ.,PETER SQUENTZ.,7.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
8,8,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml, Der bin ich.,0,13,character_speech,1,0,,MEISTER KLIPPERLING.,MEISTER KLIPPERLING.,8.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
9,9,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml," Wolgelahrter, vielgeschwinder und hellstimmiger mester Lollinger, leinweber und mester sänger!",0,95,character_speech,1,0,,PETER SQUENTZ.,PETER SQUENTZ.,9.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
10,10,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml, Der bin ich.,0,13,character_speech,1,0,,LOLLINGER.,LOLLINGER.,10.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
11,11,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml," Treufleißiger, wolwürckender, tuchhaffter mester Klotz-George, spulenmacher!",0,77,character_speech,1,0,,PETER SQUENTZ.,PETER SQUENTZ.,11.0,UNKNOWN,anger,K,,1647.0,negative,emotions of rejection
12,12,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml, Der bin ich.,0,13,character_speech,1,0,,MEISTER KLOTZ-GEORGE.,MEISTER KLOTZ-GEORGE.,12.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
13,13,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml," Verschraubet euch durch zuthuung eurer füße und niederlassung der hindersten oberschenckel auf herumgesetzte stühle, schließet die repositoria euers gehirnes auf, verschließet die mäuler mit dem schloss des Stillschweigens, setzt eure 7 sinnen in die falten!",0,259,character_speech,1,0,,PETER SQUENTZ.,PETER SQUENTZ.,13.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
14,14,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml,Herr Peter Squentz (cum titulis plenissimis) hat etwas nachdenckliches anzumelden.,260,342,character_speech,1,0,,PETER SQUENTZ.,PETER SQUENTZ.,13.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
15,15,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml," Ja, ja, herr Peter Squentz ist ein tieffsinniger mann; er hat einen anschlägigen kopff, wenn er die treppen hinunter fällt; er hat so einen ansehnlichen bart, als wenn er könig von Neu- Zembla wäre; es ist nur zu bejammern, dass es nicht wahr ist.",0,248,character_speech,1,0,,PICKELHÄRING.,PICKELHÄRING.,14.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
16,16,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml," Nach dem ich zweiffels ohn durch zuthuung der alten Phœbussin und ihrer tochter der großmäulichen frau Fama bericht erlanget, dass ihr majestät unser gestrenger juncker könig ein großer liebhaber von allerley lustigen tragœdien und prächtigen comœdien sey, als bin ich willens, durch zuthuung euer geschickligkeit eine jämmerlich schöne comœdi zu tragiren, in hoffnung, nicht nur ehre und ruhm einzulegen, sondern auch eine gute verehrung für uns alle und mich in specie zu erhalten.",0,484,character_speech,1,0,,PETER SQUENTZ.,PETER SQUENTZ.,15.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
17,17,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml, Das ist erschrecklich wacker!,0,30,character_speech,1,0,,BULLABUTÄN.,BULLABUTÄN.,16.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
18,18,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml,ich spiele mit und sollte ich 6 wochen nicht arbeiten.,31,85,character_speech,1,0,,BULLABUTÄN.,BULLABUTÄN.,16.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
19,19,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml, Es wird über alle maßen schöne stehen!,0,39,character_speech,1,0,,PICKELHÄRING.,PICKELHÄRING.,17.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
20,20,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml,"Wer wolte nicht sagen, dass unser könig treffliche leute in seinem dorffe hätte!",40,120,character_speech,1,0,,PICKELHÄRING.,PICKELHÄRING.,17.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
21,21,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml, Was wollen wir aber vor eine tröstliche comœdi tragiren?,0,57,character_speech,1,0,,MEISTER KRICKS-ÜBER-UND-ÜBER.,MEISTER KRICKS-ÜBER-UND-ÜBER.,18.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
22,22,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml, Von Piramus und Thisbe.,0,24,character_speech,1,0,,PETER SQUENTZ.,PETER SQUENTZ.,19.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
23,23,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml, Das ist übermaßen trefflich!,0,29,character_speech,1,0,,MEISTER KLOTZ-GEORGE.,MEISTER KLOTZ-GEORGE.,20.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
24,24,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml,"Man kan allerhand schöne lehre, trost und vermahnung draus nehmen; aber das ärgeste ist, ich weiß die historie noch nicht.",30,152,character_speech,1,0,,MEISTER KLOTZ-GEORGE.,MEISTER KLOTZ-GEORGE.,20.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
25,25,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml,Geliebt es nicht euer herrligkeit dieselbte zu erzehlen?,153,209,character_speech,1,0,,MEISTER KLOTZ-GEORGE.,MEISTER KLOTZ-GEORGE.,20.0,UNKNOWN,love,K,,1647.0,positive,emotions of affection
26,26,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml, Gar gerne.,0,11,character_speech,1,0,,PETER SQUENTZ.,PETER SQUENTZ.,21.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
27,27,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml,"Der heilige alte kirchen-lehrer Ovidius schreibet in seinem schönen buch Memorium phosis, das Piramus die Thisbe zu einem brunnen bestellet habe; inmittelst sey ein abscheulicher hässlicher löwe kommen, vor welchem sie aus furcht entlauffen und ihren mantel hinterlassen, darauf der löwe jungen ausgehecket.",12,319,character_speech,1,0,,PETER SQUENTZ.,PETER SQUENTZ.,21.0,UNKNOWN,fear,K,,1647.0,negative,emotions of anxiety
28,28,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml,"Als er aber weggegangen, findet Piramus die blutige schaube und meinet, der löwe habe Thisben gefressen; darumb ersticht er sich aus verzweiffelung.",320,468,character_speech,1,0,,PETER SQUENTZ.,PETER SQUENTZ.,21.0,UNKNOWN,fear,K,,1647.0,negative,emotions of anxiety
29,29,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml,Thisbe kommet wieder und findet Piramum todt; derowegen ersticht sie sich ihm zu trotz.,469,556,character_speech,1,0,,PETER SQUENTZ.,PETER SQUENTZ.,21.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
30,30,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml, Und stirbet?,0,13,character_speech,1,0,,PICKELHÄRING.,PICKELHÄRING.,22.0,UNKNOWN,despair,K,,1647.0,negative,emotions of anxiety
31,31,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml, Und stirbet.,0,13,character_speech,1,0,,PETER SQUENTZ.,PETER SQUENTZ.,23.0,UNKNOWN,despair,K,,1647.0,negative,emotions of anxiety
32,32,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml, Das ist tröstlich; es wird übermaßen schön zu sehen seyn.,0,58,character_speech,1,0,,PICKELHÄRING.,PICKELHÄRING.,24.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
33,33,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml,"Aber saget herr Peter Squentz, hat der löwe auch viel zu reden?",59,122,character_speech,1,0,,PICKELHÄRING.,PICKELHÄRING.,24.0,UNKNOWN,anger,K,,1647.0,negative,emotions of rejection
34,34,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml," Nein, der löwe muss nur brüllen.",0,33,character_speech,1,0,,PETER SQUENTZ.,PETER SQUENTZ.,25.0,UNKNOWN,anger,K,,1647.0,negative,emotions of rejection
35,35,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml," Ey so wil ich der löwe seyn, denn ich lerne nicht gerne viel auswendig.",0,72,character_speech,1,0,,PICKELHÄRING.,PICKELHÄRING.,26.0,UNKNOWN,anger,K,,1647.0,negative,emotions of rejection
36,36,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml, Ey nein!,0,9,character_speech,1,0,,PETER SQUENTZ.,PETER SQUENTZ.,27.0,UNKNOWN,anger,K,,1647.0,negative,emotions of rejection
37,37,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml,Monsieur Pickelhäring muss eine hauptperson agiren.,10,61,character_speech,1,0,,PETER SQUENTZ.,PETER SQUENTZ.,27.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
38,38,TextGrid/-Absurda_Comica._Oder_Herr_Peter_Squenz.xml, Habe ich denn kopffs genug zu einer hauptperson?,0,49,character_speech,1,0,,PICKELHÄRING.,PICKELHÄRING.,28.0,UNKNOWN,no_annotation,K,,1647.0,no_annotation,no_annotation
