,word,frequency
0,sollen,1921
1,lassen,1479
2,müssen,1301
3,ja,1027
4,gehen,984
5,wer,847
6,sehen,711
7,hören,696
8,schweigen,691
9,wissen,613
10,reden,607
11,nein,596
12,gut,585
13,mehr,570
14,schon,567
15,all,565
16,geben,559
17,kommen,549
18,wohl,478
19,halten,432
20,Wort,405
21,still,392
22,gar,389
23,nehmen,378
24,gleich,372
25,ganz,372
26,mögen,362
27,recht,340
28,schlagen,340
29,bleiben,319
30,O,312
31,sprechen,307
32,stehen,299
33,solch,292
34,Haus,290
35,immer,274
36,denken,261
37,Kopf,252
38,verstehen,251
39,Ey,249
40,Maul,245
41,tun,244
42,böse,242
43,dumm,238
44,glauben,236
45,bringen,229
46,Hand,225
47,möchten,223
48,dürfen,223
49,übel,221
50,warum,219
51,reißen,215
52,seyn,213
53,los,212
54,Tag,208
55,lang,199
56,ab,198
57,bezahlen,195
58,Bey,191
59,verdammt,190
60,fort,187
61,stoßen,186
62,Wut,186
63,werfen,183
64,Geld,176
65,heißen,176
66,zornig,175
67,lieber,173
68,thu,171
69,drohen,170
70,bös,168
71,schimpfen,167
72,genug,166
73,Pfui,160
74,groß,154
75,ärgern,153
76,Rede,146
77,bald,146
78,Gesicht,145
79,rasend,145
80,wahr,145
81,Recht,144
82,Schelm,143
83,gewiß,143
84,bitten,142
85,davon,142
86,schön,139
87,Schurke,138
88,Freund,138
89,Ei,138
90,heute,136
91,Henker,135
92,hinweg,134
93,Auge,134
94,fragen,132
95,setzen,132
96,stören,131
97,brauchen,131
98,Sache,129
99,schlecht,127
100,weit,126
101,fallen,126
102,eben,126
103,nennen,125
104,zurück,123
105,voll,122
106,ziehen,121
107,finden,121
108,kriegen,119
109,hoch,119
110,Lärm,119
111,dafür,118
112,selber,116
113,lieb,116
114,halt,115
115,Ding,115
116,Befehl,115
117,Hals,114
118,schreiben,114
119,spotten,114
120,treiben,114
121,Streich,113
122,zürnen,112
123,jung,112
124,Sey,112
125,führen,111
126,Nein,110
127,fahren,109
128,kennen,108
129,heraus,107
130,schämen,106
131,jed,106
132,je,104
133,Fuß,103
134,bekommen,102
135,gern,102
136,treten,101
137,befehlen,101
138,Mund,101
139,Ohr,101
140,Wuth,101
141,verdienen,99
142,Tochter,99
143,Nu,99
144,He,98
145,Ka,98
146,nie,97
147,oft,97
148,Spitzbub,96
149,Fort,96
150,lesen,96
151,wil,96
152,wegen,96
153,verdammen,96
154,Ende,95
155,hinaus,94
156,klein,94
157,holen,93
158,erzürnen,91
159,merken,91
160,drohend,90
161,Jahr,90
162,tragen,89
163,nieder,88
164,hitzig,88
165,rufen,88
166,gehören,88
167,wann,88
168,laufen,88
169,Wetter,87
170,ehrlich,87
171,heuen,86
172,legen,86
173,Wil,86
174,brechen,85
175,Nacht,84
176,wütend,84
177,laut,84
178,lügen,84
179,leiden,84
180,unterstehen,84
181,Seyn,84
182,stecken,83
183,schaffen,83
184,unwillig,82
185,helfen,82
186,schicken,82
187,darüber,82
188,sitzen,81
189,Name,81
190,zeigen,81
191,jagen,81
192,neu,81
193,Wol,81
194,suchen,80
195,warten,80
196,Schlingel,80
197,Degen,79
198,Brief,79
199,toll,79
200,Prügel,79
201,fangen,79
202,unverschämt,79
203,Jhr,79
204,aufbringen,77
205,Leib,76
206,wider,76
207,Jch,76
208,falsch,75
209,spielen,75
210,grob,75
211,gefallen,74
212,wenig,73
213,endlich,73
214,lehren,72
215,hängen,71
216,hart,71
217,vielleicht,71
218,zwingen,70
219,Boden,70
220,Ton,70
221,zahlen,70
222,ists,70
223,wolen,70
224,Aufferne,70
225,packen,69
226,Stunde,69
227,Zeug,69
228,wagen,68
229,Blick,67
230,stellen,67
231,kömmen,67
232,liegen,67
233,weniger,67
234,Sol,66
235,Art,66
236,Streit,65
237,Zunge,65
238,Ehre,65
239,ärgerlich,64
240,leicht,64
241,halb,64
242,Lohn,63
243,gerne,62
244,Auff,62
245,trinken,61
246,letzt,61
247,Ruhe,61
248,höflich,61
249,Ohrfeige,61
250,morgen,60
251,verächtlich,60
252,Blut,60
253,zerreißen,60
254,Krieg,60
255,verflucht,60
256,eh,60
257,erzählen,60
258,verdrüßlich,59
259,scheinen,59
260,Schelte,59
261,Sinn,59
262,ungeduldig,59
263,Spaß,58
264,kosten,58
265,darauf,58
266,vortrefflich,58
267,itzen,58
268,lernen,57
269,beschimpfen,57
