,word,frequency
0,zornig,121
1,gehen,108
2,reißen,96
3,stoßen,82
4,ab,81
5,drohend,71
6,los,67
7,unwillig,65
8,Hand,59
9,werfen,58
10,schlagen,54
11,Fuß,51
12,zurück,49
13,ungeduldig,46
14,wütend,41
15,höhnisch,40
16,wüthend,40
17,aufbringen,39
18,Kopf,39
19,ärgerlich,36
20,hitzig,35
21,drohen,34
22,Boden,33
23,stampfen,33
24,verächtlich,31
25,halten,31
26,böse,31
27,voll,29
28,fort,29
29,verdrüßlich,28
30,treten,28
31,stehen,27
32,Blick,26
33,Mund,26
34,kommen,26
35,schleudern,26
36,heftig,25
37,Wut,25
38,grimmig,25
39,Wuth,25
40,fahren,24
41,fallen,23
42,stampfend,22
43,trotzig,22
44,finster,21
45,laufen,21
46,Degen,20
47,schweigen,20
48,sehen,20
49,geben,20
50,springen,19
51,nieder,19
52,nachäffend,19
53,halb,18
54,prügeln,18
55,wenden,17
56,ziehen,17
57,Ohrfeige,17
58,ganz,17
59,Brief,16
60,winken,16
61,Gesicht,15
62,all,15
63,nehmen,14
64,dazwischen,14
65,fassen,14
66,Schwert,14
67,immer,14
68,Wort,13
69,gieben,13
70,rasend,12
71,erzürnen,12
72,Haut,12
73,entrüstet,12
74,stürzen,12
75,reden,12
76,rütteln,12
77,Tumult,12
78,verschämt,12
79,äffen,12
80,heraus,12
81,prallen,12
82,groß,11
83,hören,11
84,höflich,11
85,lassen,10
86,zerreißen,10
87,laut,10
88,Tritt,10
89,schüttelnd,10
90,Unwille,10
91,sprechen,10
92,Hönisch,10
93,Haus,10
94,verbeißen,9
95,Fassung,9
96,fürchterlich,9
97,Finger,9
98,Ton,9
99,Miene,9
100,Auff,9
101,Brust,9
102,rufen,9
103,mürrisch,9
104,Backen,9
105,Hut,9
106,Prügel,9
107,Sack,9
108,Zimmer,8
109,gebieterisch,8
110,erbittert,8
111,schlagend,8
112,ungestüm,8
113,leise,8
114,Tür,8
115,herum,8
116,stecken,8
117,hinaus,8
118,außer,7
119,ergreifen,7
120,plötzlich,7
