,word,frequency
0,ach,3051
1,O,2238
2,sehen,2084
3,müssen,1918
4,mehr,1522
5,sollen,1402
6,lassen,1277
7,all,1242
8,Ach,1141
9,ja,1103
10,weinen,1081
11,schon,994
12,Schmerz,926
13,gehen,917
14,ganz,893
15,wohl,891
16,Auge,861
17,wissen,826
18,kommen,797
19,wer,788
20,stehen,750
21,weh,713
22,Tag,706
23,unglücklich,684
24,geben,667
25,groß,644
26,Thräne,642
27,Hand,635
28,gut,627
29,Unglück,623
30,arm,605
31,fallen,585
32,immer,557
33,liegen,553
34,leiden,548
35,schwer,546
36,Träne,540
37,gar,539
38,hören,525
39,nehmen,518
40,traurig,486
41,bleiben,478
42,Nacht,465
43,lang,463
44,Brust,460
45,fühlen,457
46,Blut,445
47,nie,444
48,finden,430
49,bringen,424
50,gleich,417
51,glauben,416
52,bald,414
53,sterben,413
54,brechen,412
55,denken,408
56,solch,407
57,tief,401
58,Elend,399
59,Bey,399
60,seyn,393
61,lieb,387
62,mögen,382
63,tragen,378
64,Wort,377
65,Grab,374
66,Jahr,373
67,hoch,372
68,halten,371
69,Qual,371
70,schön,369
71,jed,369
72,oft,366
73,Haus,365
74,verlieren,349
75,Ka,349
76,elend,339
77,recht,338
78,Arm,331
79,warum,329
80,Glück,327
81,sprechen,320
82,tun,315
83,Noth,315
84,letzt,312
85,ewig,310
86,leider,307
87,Wunde,300
88,schlagen,299
89,helfen,292
90,Land,289
91,klagen,285
92,ab,281
93,betrüben,280
94,kalt,275
95,quälen,275
96,Freund,275
97,Stunde,271
98,jammern,266
99,dürfen,265
100,vergessen,263
101,Fuß,263
102,voll,262
103,nein,262
104,vielleicht,261
105,sinken,258
106,verlassen,256
107,Gesicht,255
108,suchen,251
109,Haupt,251
110,neu,244
111,ziehen,244
112,scheinen,244
113,Leiden,243
114,Pei,240
115,schwach,240
116,Kummer,239
117,Augenblick,238
118,Kopf,238
119,Leib,237
120,rühren,236
121,Klage,235
122,seufzen,235
123,still,234
124,Tochter,233
125,schrecklich,232
126,weit,232
127,grausam,229
128,Sinn,228
129,Unsre,228
130,führen,227
131,verzeihen,227
132,klein,226
133,gewiß,226
134,vergeben,225
135,kaum,225
136,Ende,224
137,Blick,224
138,schlecht,224
139,Aufferne,224
140,stürzen,222
141,eben,221
142,hart,219
143,Auff,219
144,setzen,214
145,genug,214
146,zurück,211
147,lieber,211
148,bluten,209
149,welch,209
150,krank,208
151,bitten,206
152,Sey,204
153,Ehre,203
154,weinend,203
155,thu,201
156,einzig,200
157,lieben,200
158,reißen,200
159,seit,200
160,Schmach,200
161,Jhr,200
162,laut,199
163,treffen,197
164,möchten,196
165,fehlen,196
166,wahr,195
167,kennen,193
168,selber,193
169,drücken,192
170,nieder,191
171,ruhen,190
172,werfen,189
173,Gedanke,189
174,Leid,188
175,Jch,186
176,je,182
177,wenig,181
178,Last,180
179,gnädig,179
180,leicht,176
181,fast,176
182,Trost,175
183,Kraft,175
184,schlimm,173
185,jung,173
186,sitzen,169
187,Weh,169
188,Sonne,169
189,geschehen,167
190,endlich,166
191,heute,164
192,Hals,164
193,davon,164
194,Wol,164
195,stets,163
196,treu,163
197,legen,162
198,schauen,162
199,Feind,162
200,Sol,161
201,Deß,161
202,Gram,160
203,plagen,160
204,vergebens,157
205,Seyn,157
206,ertragen,156
207,Krieg,156
208,Kette,154
209,Mund,153
210,o,152
211,weniger,151
212,glücklich,149
213,fort,149
214,heißen,149
215,treiben,149
216,eh,148
217,Schwester,147
218,Haar,146
219,fürchterlich,145
220,Unglückliche,145
221,treten,145
222,Bild,145
223,rufen,145
224,Grund,145
225,Geld,145
226,leer,144
227,dahin,144
228,reden,144
229,gern,144
230,Bus,142
231,nennen,142
232,Recht,142
233,Traum,141
234,Fall,141
235,nimmer,140
236,Ohr,139
237,Boden,138
238,manch,138
239,bleich,136
240,wirklich,135
241,fest,135
242,bös,134
243,That,134
244,empfinden,133
245,wünschen,132
246,halb,132
247,Verlust,132
248,hoffen,132
249,Wange,131
250,hängen,130
251,Leiche,130
252,Macht,130
253,ists,130
254,edel,129
255,trösten,129
256,einst,129
257,Vn,129
258,heuen,128
259,niemand,128
260,itzen,128
261,fangen,126
262,grau,126
263,fremd,126
264,Ruhe,125
265,schnell,125
266,trüb,125
267,Mart,125
268,fassen,123
269,heiß,123
270,fließen,122
271,verdienen,121
272,Schmertz,121
273,heulen,120
274,zerreißen,120
275,zeigen,120
276,fern,120
277,eignen,119
278,gliedern,118
279,retten,118
280,brennen,117
281,fahren,116
282,Vaterland,116
283,vergehen,115
284,Gefühl,115
285,auß,115
286,Natur,113
287,Nimmermehr,113
288,Ding,112
289,wider,112
290,rein,112
291,Name,111
292,Unschuld,111
293,Staub,111
294,lesen,111
295,Pflicht,110
296,steigen,109
297,darum,109
298,Anblick,109
299,stellen,109
300,Gold,109
301,betrügen,108
302,wenden,108
303,einsam,108
304,Thron,108
305,wehen,108
306,scheiden,107
307,früh,107
308,zwingen,106
309,Knie,106
310,Sünde,106
311,daran,106
312,rauben,105
313,Flamme,104
314,wehe,104
315,Wind,104
316,Schiff,104
317,blaß,103
318,nah,103
319,betrübt,103
320,übrig,103
321,wil,103
322,gehören,102
323,laufen,101
324,beklagen,101
325,büßen,101
326,Sache,101
327,Gantz,101
328,süß,100
329,beschämt,100
330,zittern,100
331,Gnade,100
332,Blitz,99
333,Fluch,99
334,kränken,99
335,Stand,98
336,Seufzer,97
337,Gewissen,96
338,verletzen,96
339,Wolke,96
340,Todt,96
341,diß,96
342,wagen,95
343,kehren,95
344,leid,95
345,eigen,95
346,stoßen,94
347,müde,94
348,selig,94
349,statt,94
350,Grau,94
351,Abschied,94
352,Wil,94
353,Stirn,93
354,verwunden,93
355,gebären,93
356,umsonst,93
357,Seel,93
358,folgen,92
359,tot,92
360,wegen,92
361,betreffen,91
362,Lippe,91
363,vieler,91
364,Frieden,91
365,Arme,90
366,bekommen,90
367,brauchen,90
368,toden,90
369,Opfer,89
370,falsch,89
371,nimmermehr,89
372,Gefahr,89
373,flehen,89
374,matt,89
375,Mühe,88
376,spielen,88
377,Tat,88
378,Reue,88
379,schweigen,88
380,schmerzlich,87
381,Ort,87
382,Au,87
383,Wille,87
384,frei,87
385,Gift,86
386,erkennen,86
387,unglückselig,86
388,Biß,86
389,Di,86
390,entsetzlich,85
391,unsrer,85
392,Bein,85
393,Erbarmen,85
394,erfahren,85
395,ohnmächtig,85
396,verstehen,84
397,heftig,84
398,schreiben,84
399,Schwert,84
400,wann,84
401,fliehen,83
402,Vermögen,83
403,ansehen,83
404,fragen,83
405,verbergen,83
406,Fels,83
407,kosten,83
408,schmerzen,83
409,unschuldig,83
410,Oh,82
411,verderben,82
412,blutig,82
413,Schlacht,82
414,erscheinen,82
415,Ader,82
416,Gut,82
417,niemals,82
418,heben,82
419,Abgrund,82
420,stark,81
421,Dienst,81
422,schlafen,81
423,Plage,81
424,bloß,81
425,erhalten,81
426,ergreifen,80
427,Muth,80
428,stolz,80
429,Diß,80
430,Schmertze,80
431,Zunge,79
432,weder,79
433,Baum,79
434,Schaden,79
435,Mord,79
436,herb,78
437,blind,78
438,Angst,78
439,richten,78
440,martern,78
441,heilen,78
442,Welle,78
443,Krankheit,78
444,kurz,78
445,Ohnmacht,77
446,ehren,77
447,schaffen,77
448,schuldig,77
449,arg,77
450,verzehren,77
451,stumm,76
452,Wunsch,76
453,heilig,76
454,kömmen,76
455,darüber,76
456,nahe,76
457,sanft,76
458,Stück,75
459,Held,75
460,bewegen,75
461,begraben,75
462,bitter,75
463,möglich,75
464,plötzlich,74
465,Werth,74
466,zart,74
467,Asche,74
468,trennen,73
469,übel,73
470,stecken,73
471,Eltern,73
472,fromm,73
473,dunkel,73
474,Ton,72
475,Art,72
476,streng,72
477,trocknen,72
478,Mittel,72
479,schämen,71
480,Arbeit,71
481,Brief,71
482,teuer,71
483,schicken,71
484,Glut,71
485,rauh,71
