,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/goethe-die-mitschuldigen.xml,"Das Theater ist geteilt, der Hauptteil stellt das Zimmer Alcests, der kleinere einen
          Alkoven vor.",0,107,stage_direction,1,1,pre_speech,,,,,no_annotation,K,,1776.0,no_annotation,no_annotation
1,1,GerDracor/goethe-die-mitschuldigen.xml,"in einem Domino, den Hut auf, die Maske vorm Gesicht, ohne Schuhe, kömmt ganz leise
            zu einer Seitentüre herein, leuchtet vorsichtig mit einer Blendlaterne umher; da er
            sieht, daß alles still ist, kömmt er mit leisen Schritten hervor ans Theater, tut die
            Maske und den Hut ab und wischt sich das Gesicht.",0,339,stage_direction,1,1,speech_part,,#soeller,1.0,MALE,no_annotation,K,,1776.0,no_annotation,no_annotation
2,2,GerDracor/goethe-die-mitschuldigen.xml,"
            Zum Leben braucht's nicht just, daß man so tapfer ist,
            Man kömmt auch durch die Welt mit Schleichen und mit List.",0,138,character_speech,1,1,,SÖLLER,#soeller,1.0,MALE,no_annotation,K,,1776.0,no_annotation,no_annotation
3,3,GerDracor/goethe-die-mitschuldigen.xml,"Der eine geht euch hin, bewaffnet mit Pistolen,
            Sich einen Sack voll Geld, vielleicht den Tod zu holen.",151,266,character_speech,1,1,,SÖLLER,#soeller,1.0,MALE,abhorrence,K,,1776.0,negative,emotions of rejection
4,4,GerDracor/goethe-die-mitschuldigen.xml,Und ruft: »Den Beutel her!,279,305,character_speech,1,1,,SÖLLER,#soeller,1.0,MALE,no_annotation,K,,1776.0,no_annotation,no_annotation
5,5,GerDracor/goethe-die-mitschuldigen.xml,Her!,306,310,character_speech,1,1,,SÖLLER,#soeller,1.0,MALE,no_annotation,K,,1776.0,no_annotation,no_annotation
6,6,GerDracor/goethe-die-mitschuldigen.xml,"ohn euch viel zu sperrn!«
            Mit so gelaßnem Blut, als spräch er: Prost, ihr Herrn!",311,403,character_speech,1,1,,SÖLLER,#soeller,1.0,MALE,no_annotation,K,,1776.0,no_annotation,no_annotation
7,7,GerDracor/goethe-die-mitschuldigen.xml,"Ein andrer zieht herum, mit zauberischen Händen
            Und Volten, wie der Blitz, die Uhren zu entwenden;
            Und wenn ihr's haben wollt, er sagt euch ins Gesicht:
             »Ich stehle!",416,618,character_speech,1,1,,SÖLLER,#soeller,1.0,MALE,no_annotation,K,,1776.0,no_annotation,no_annotation
8,8,GerDracor/goethe-die-mitschuldigen.xml,Gebt wohl acht!« Er stiehlt; ihr seht es nicht.,619,666,character_speech,1,1,,SÖLLER,#soeller,1.0,MALE,no_annotation,K,,1776.0,no_annotation,no_annotation
9,9,GerDracor/goethe-die-mitschuldigen.xml,"Mich machte die Natur nun freilich viel geringer,
            Ein allzu leichtes Herz und gar zu plumpe Finger
            Gab mir die Stiefmama; das ist nun sehr betrübt
            Für einen, der nichts hat und der doch alles liebt.",679,913,character_speech,1,1,,SÖLLER,#soeller,1.0,MALE,suffering,K,,1776.0,negative,emotions of suffering and empathy
10,10,GerDracor/goethe-die-mitschuldigen.xml,"Verstünd ich mich nicht drauf, ein bißchen aufzupassen
            Und die Gelegenheit beim Kragen anzufassen,
            Der Durst verjagte mich von Wirtschaft, Frau und Haus.",926,1103,character_speech,1,1,,SÖLLER,#soeller,1.0,MALE,suffering,K,,1776.0,negative,emotions of suffering and empathy
11,11,GerDracor/goethe-die-mitschuldigen.xml,Er gebt herum und sucht.,0,24,stage_direction,1,1,speech_part,,#soeller,1.0,MALE,no_annotation,K,,1776.0,no_annotation,no_annotation
12,12,GerDracor/goethe-die-mitschuldigen.xml,"
            Ich kann so sachte gehn, vor mir läuft keine Maus.",0,63,character_speech,1,1,,SÖLLER,#soeller,1.0,MALE,no_annotation,K,,1776.0,no_annotation,no_annotation
13,13,GerDracor/goethe-die-mitschuldigen.xml,"Mein Schwiegervater meint, ich sei die Nacht zum Balle,
            Das glaubt auch meine Frau, und ich betrüg sie alle.",76,196,character_speech,1,1,,SÖLLER,#soeller,1.0,MALE,anger,K,,1776.0,negative,emotions of rejection
14,14,GerDracor/goethe-die-mitschuldigen.xml,Er findet die Schatulle auf dem Tisch und zieht Schlüssel aus der Tasche.,0,73,stage_direction,1,1,speech_part,,#soeller,1.0,MALE,no_annotation,K,,1776.0,no_annotation,no_annotation
15,15,GerDracor/goethe-die-mitschuldigen.xml,"
            Habt Dank, ihr Dietriche!",0,38,character_speech,1,1,,SÖLLER,#soeller,1.0,MALE,joy,K,,1776.0,positive,emotions of pleasure
16,16,GerDracor/goethe-die-mitschuldigen.xml,Ihr helft mir durch die Welt!,39,68,character_speech,1,1,,SÖLLER,#soeller,1.0,MALE,"admiration, reverence",K,,1776.0,positive,emotions of affection
17,17,GerDracor/goethe-die-mitschuldigen.xml,"Durch euch erlang ich ihn, den großen Dietrich, Geld!",81,134,character_speech,1,1,,SÖLLER,#soeller,1.0,MALE,joy,K,,1776.0,positive,emotions of pleasure
18,18,GerDracor/goethe-die-mitschuldigen.xml,Indem er aufschließt.,0,21,stage_direction,1,1,speech_part,,#soeller,1.0,MALE,no_annotation,K,,1776.0,no_annotation,no_annotation
19,19,GerDracor/goethe-die-mitschuldigen.xml,"
            Wie ist nicht alles still!",0,39,character_speech,1,1,,SÖLLER,#soeller,1.0,MALE,being moved,K,,1776.0,being moved,being moved
20,20,GerDracor/goethe-die-mitschuldigen.xml,"Alcest ist nicht zu Hause;
            Er schmaust, da ich ihm hier die schönen Taler schmause.",40,135,character_speech,1,1,,SÖLLER,#soeller,1.0,MALE,no_annotation,K,,1776.0,no_annotation,no_annotation
21,21,GerDracor/goethe-die-mitschuldigen.xml,Die Schatulle geht auf.,0,23,stage_direction,1,1,speech_part,,#soeller,1.0,MALE,no_annotation,K,,1776.0,no_annotation,no_annotation
22,22,GerDracor/goethe-die-mitschuldigen.xml,"
            Brav!",0,18,character_speech,1,1,,SÖLLER,#soeller,1.0,MALE,joy,K,,1776.0,positive,emotions of pleasure
23,23,GerDracor/goethe-die-mitschuldigen.xml,Schön gemünzt!,19,33,character_speech,1,1,,SÖLLER,#soeller,1.0,MALE,no_annotation,K,,1776.0,no_annotation,no_annotation
24,24,GerDracor/goethe-die-mitschuldigen.xml,So viel!,34,42,character_speech,1,1,,SÖLLER,#soeller,1.0,MALE,no_annotation,K,,1776.0,no_annotation,no_annotation
