,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/klinger-das-leidende-weib.xml,Magisterswohnung.,0,17,stage_direction,1,1,pre_speech,,,,,no_annotation,T,,1775.0,no_annotation,no_annotation
1,1,GerDracor/klinger-das-leidende-weib.xml,Suschen.,0,8,stage_direction,1,1,pre_speech,,,,,no_annotation,T,,1775.0,no_annotation,no_annotation
2,2,GerDracor/klinger-das-leidende-weib.xml,Läufer.,9,16,stage_direction,1,1,pre_speech,,,,,no_annotation,T,,1775.0,no_annotation,no_annotation
3,3,GerDracor/klinger-das-leidende-weib.xml,An einem Tische.,17,33,stage_direction,1,1,pre_speech,,,,,no_annotation,T,,1775.0,no_annotation,no_annotation
4,4,GerDracor/klinger-das-leidende-weib.xml,"In der Ecke zwei Schöne Geister, mit Papieren und
            Schreibereien beschäftigt.",34,122,stage_direction,1,1,pre_speech,,,,,no_annotation,T,,1775.0,no_annotation,no_annotation
5,5,GerDracor/klinger-das-leidende-weib.xml,"Gelehrte, Zeitungen vor ihnen liegend.",123,161,stage_direction,1,1,pre_speech,,,,,no_annotation,T,,1775.0,no_annotation,no_annotation
6,6,GerDracor/klinger-das-leidende-weib.xml,"Liebes Suschen, ich sag dir ja, ich fürchte mich nicht für deinem Vater.",0,72,character_speech,1,1,,LÄUFER.,#laeufer,1.0,MALE,fear,T,,1775.0,negative,emotions of anxiety
7,7,GerDracor/klinger-das-leidende-weib.xml,"Laß ihn
              kommen!",73,102,character_speech,1,1,,LÄUFER.,#laeufer,1.0,MALE,no_annotation,T,,1775.0,no_annotation,no_annotation
8,8,GerDracor/klinger-das-leidende-weib.xml,Ich verlaß mich auf dich.,103,128,character_speech,1,1,,LÄUFER.,#laeufer,1.0,MALE,love,T,,1775.0,positive,emotions of affection
9,9,GerDracor/klinger-das-leidende-weib.xml,Ei sieh doch; auf mich!,0,23,character_speech,1,1,,SUSCHEN.,#suschen,2.0,FEMALE,love,T,,1775.0,positive,emotions of affection
10,10,GerDracor/klinger-das-leidende-weib.xml,Was kann ich denn machen?,24,49,character_speech,1,1,,SUSCHEN.,#suschen,2.0,FEMALE,no_annotation,T,,1775.0,no_annotation,no_annotation
11,11,GerDracor/klinger-das-leidende-weib.xml,"Mußt ihn nur ansehen, so wie du mich jetzt ansiehst.",0,52,character_speech,1,1,,LÄUFER.,#laeufer,3.0,MALE,love,T,,1775.0,positive,emotions of affection
12,12,GerDracor/klinger-das-leidende-weib.xml,"Gewiß, er vergißt es und muß es
              vergessen, daß er mir nicht gut ist.",53,135,character_speech,1,1,,LÄUFER.,#laeufer,3.0,MALE,anger,T,,1775.0,negative,emotions of rejection
13,13,GerDracor/klinger-das-leidende-weib.xml,Ach!,136,140,character_speech,1,1,,LÄUFER.,#laeufer,3.0,MALE,suffering,T,,1775.0,negative,emotions of suffering and empathy
14,14,GerDracor/klinger-das-leidende-weib.xml,"ich könnte ja meinem ärgsten Feind vergeben,
              wenn ich dich anseh, Suschen!",141,229,character_speech,1,1,,LÄUFER.,#laeufer,3.0,MALE,love,T,,1775.0,positive,emotions of affection
15,15,GerDracor/klinger-das-leidende-weib.xml,Süßes Suschen!,230,244,character_speech,1,1,,LÄUFER.,#laeufer,3.0,MALE,joy,T,,1775.0,positive,emotions of pleasure
16,16,GerDracor/klinger-das-leidende-weib.xml,Geh Er doch mit Seinem Schmeicheln!,0,35,character_speech,1,1,,SUSCHEN.,#suschen,4.0,FEMALE,love,T,,1775.0,positive,emotions of affection
17,17,GerDracor/klinger-das-leidende-weib.xml,darzwischen.,0,12,stage_direction,1,1,speech_part,,#erster_schoener_geist,5.0,MALE,no_annotation,T,,1775.0,no_annotation,no_annotation
18,18,GerDracor/klinger-das-leidende-weib.xml,"Es ist gar keine Melodie, keine Annehmlichkeit in den Versen.",0,61,character_speech,1,1,,1. SCHÖNER GEIST,#erster_schoener_geist,5.0,MALE,no_annotation,T,,1775.0,no_annotation,no_annotation
19,19,GerDracor/klinger-das-leidende-weib.xml,"Keine Leichtigkeit
              –",62,96,character_speech,1,1,,1. SCHÖNER GEIST,#erster_schoener_geist,5.0,MALE,no_annotation,T,,1775.0,no_annotation,no_annotation
20,20,GerDracor/klinger-das-leidende-weib.xml,Überall sieht die Müh heraus.,0,29,character_speech,1,1,,2. SCHÖNER GEIST.,#zweiter_schoener_geist,6.0,MALE,suffering,T,,1775.0,negative,emotions of suffering and empathy
21,21,GerDracor/klinger-das-leidende-weib.xml,Und doch so viel Lärmens.,30,55,character_speech,1,1,,2. SCHÖNER GEIST.,#zweiter_schoener_geist,6.0,MALE,anger,T,,1775.0,negative,emotions of rejection
22,22,GerDracor/klinger-das-leidende-weib.xml,"Es soll Gefühl sein, das Herz
              bricht mir über den schweren Gang.",56,134,character_speech,1,1,,2. SCHÖNER GEIST.,#zweiter_schoener_geist,6.0,MALE,suffering,T,,1775.0,negative,emotions of suffering and empathy
23,23,GerDracor/klinger-das-leidende-weib.xml,Ach!,0,4,character_speech,1,1,,1. SCHÖNER GEIST.,#erster_schoener_geist,7.0,MALE,suffering,T,,1775.0,negative,emotions of suffering and empathy
24,24,GerDracor/klinger-das-leidende-weib.xml,"das Tändlende, Liebliche, das in den Jacobischen Liedern die sanfte, holde Muse
              verrät – wo das nicht ist.",5,125,character_speech,1,1,,1. SCHÖNER GEIST.,#erster_schoener_geist,7.0,MALE,love,T,,1775.0,positive,emotions of affection
25,25,GerDracor/klinger-das-leidende-weib.xml,"Gib mir ein Mäulchen, Suschen!",0,30,character_speech,1,1,,LÄUFER.,#laeufer,8.0,MALE,anger,T,,1775.0,negative,emotions of rejection
26,26,GerDracor/klinger-das-leidende-weib.xml,Freilich doch!,0,14,character_speech,1,1,,SUSCHEN.,#suschen,9.0,FEMALE,no_annotation,T,,1775.0,no_annotation,no_annotation
27,27,GerDracor/klinger-das-leidende-weib.xml,Eigensinnige!,0,13,character_speech,1,1,,LÄUFER.,#laeufer,10.0,MALE,no_annotation,T,,1775.0,no_annotation,no_annotation
28,28,GerDracor/klinger-das-leidende-weib.xml,Hab den Herrn Fritz doch lieber.,0,32,character_speech,1,1,,SUSCHEN.,#suschen,11.0,FEMALE,love,T,,1775.0,positive,emotions of affection
29,29,GerDracor/klinger-das-leidende-weib.xml,"Was hat er mir nicht vor schöne Verschens auf meinen
              Namenstag gemacht!",33,118,character_speech,1,1,,SUSCHEN.,#suschen,11.0,FEMALE,suffering,T,,1775.0,negative,emotions of suffering and empathy
30,30,GerDracor/klinger-das-leidende-weib.xml,"Soll ich sie holen, Herr Läufer?",119,151,character_speech,1,1,,SUSCHEN.,#suschen,11.0,FEMALE,no_annotation,T,,1775.0,no_annotation,no_annotation
31,31,GerDracor/klinger-das-leidende-weib.xml,ich hab sie versteckt.,152,174,character_speech,1,1,,SUSCHEN.,#suschen,11.0,FEMALE,no_annotation,T,,1775.0,no_annotation,no_annotation
32,32,GerDracor/klinger-das-leidende-weib.xml,"Grausame, du!",0,13,character_speech,1,1,,LÄUFER.,#laeufer,12.0,MALE,suffering,T,,1775.0,negative,emotions of suffering and empathy
33,33,GerDracor/klinger-das-leidende-weib.xml,"Nu, wein Er doch nicht gleich, Herr Läufer!",0,43,character_speech,1,1,,SUSCHEN.,#suschen,13.0,FEMALE,suffering,T,,1775.0,negative,emotions of suffering and empathy
34,34,GerDracor/klinger-das-leidende-weib.xml,"Herrgott, wer kann denn mit euch
              Gelehrten zurechtkommen.",44,115,character_speech,1,1,,SUSCHEN.,#suschen,13.0,FEMALE,anger,T,,1775.0,negative,emotions of rejection
35,35,GerDracor/klinger-das-leidende-weib.xml,Kann Ihn doch wohl auch liebhaben.,116,150,character_speech,1,1,,SUSCHEN.,#suschen,13.0,FEMALE,love,T,,1775.0,positive,emotions of affection
36,36,GerDracor/klinger-das-leidende-weib.xml,Was schadt's Ihm denn?,151,173,character_speech,1,1,,SUSCHEN.,#suschen,13.0,FEMALE,no_annotation,T,,1775.0,no_annotation,no_annotation
37,37,GerDracor/klinger-das-leidende-weib.xml,Fährst du noch fort?,0,20,character_speech,1,1,,LÄUFER.,#laeufer,14.0,MALE,no_annotation,T,,1775.0,no_annotation,no_annotation
38,38,GerDracor/klinger-das-leidende-weib.xml,"Sei Er doch nicht kindisch, Herr Läufer!",0,40,character_speech,1,1,,SUSCHEN.,#suschen,15.0,FEMALE,no_annotation,T,,1775.0,no_annotation,no_annotation
39,39,GerDracor/klinger-das-leidende-weib.xml,"Ich fürcht immer, mein Vater möchte kommen.",41,84,character_speech,1,1,,SUSCHEN.,#suschen,15.0,FEMALE,fear,T,,1775.0,negative,emotions of anxiety
40,40,GerDracor/klinger-das-leidende-weib.xml,"Er weiß, er schließt immer eine Stunde früher, wenn so heiß Wetter ist.",99,170,character_speech,1,1,,SUSCHEN.,#suschen,15.0,FEMALE,no_annotation,T,,1775.0,no_annotation,no_annotation
41,41,GerDracor/klinger-das-leidende-weib.xml,Heute nicht.,0,12,character_speech,1,1,,LÄUFER.,#laeufer,16.0,MALE,no_annotation,T,,1775.0,no_annotation,no_annotation
42,42,GerDracor/klinger-das-leidende-weib.xml,Es ist ja gar nicht warm.,13,38,character_speech,1,1,,LÄUFER.,#laeufer,16.0,MALE,no_annotation,T,,1775.0,no_annotation,no_annotation
43,43,GerDracor/klinger-das-leidende-weib.xml,"Er weiß, daß er euch alle nicht leiden kann; es sind nun seine Grillen so.",0,74,character_speech,1,1,,SUSCHEN.,#suschen,17.0,FEMALE,abhorrence,T,,1775.0,negative,emotions of rejection
44,44,GerDracor/klinger-das-leidende-weib.xml,"Warum seid
              ihr auch alle Poeten?",75,121,character_speech,1,1,,SUSCHEN.,#suschen,17.0,FEMALE,being moved,T,,1775.0,being moved,being moved
45,45,GerDracor/klinger-das-leidende-weib.xml,"Ich mag sie wohl leiden, sie sprechen so fein, so – ich weiß
              selbst nicht, weil ich nicht alles versteh.",122,240,character_speech,1,1,,SUSCHEN.,#suschen,17.0,FEMALE,love,T,,1775.0,positive,emotions of affection
46,46,GerDracor/klinger-das-leidende-weib.xml,"Ja, wenn sie nicht immer vom Apoll, Pan,
              und denen Leuten sprächen.",241,322,character_speech,1,1,,SUSCHEN.,#suschen,17.0,FEMALE,no_annotation,T,,1775.0,no_annotation,no_annotation
47,47,GerDracor/klinger-das-leidende-weib.xml,"Das sind Götter, Suschen.",0,25,character_speech,1,1,,LÄUFER.,#laeufer,18.0,MALE,"admiration, reverence",T,,1775.0,positive,emotions of affection
48,48,GerDracor/klinger-das-leidende-weib.xml,Götter!,0,7,character_speech,1,1,,SUSCHEN.,#suschen,19.0,FEMALE,being moved,T,,1775.0,being moved,being moved
49,49,GerDracor/klinger-das-leidende-weib.xml,ei was haben sie mit denen?,8,35,character_speech,1,1,,SUSCHEN.,#suschen,19.0,FEMALE,no_annotation,T,,1775.0,no_annotation,no_annotation
50,50,GerDracor/klinger-das-leidende-weib.xml,immer darzwischen.,0,18,stage_direction,1,1,speech_part,,#erster_schoener_geist,20.0,MALE,no_annotation,T,,1775.0,no_annotation,no_annotation
51,51,GerDracor/klinger-das-leidende-weib.xml,Nein ich will's rezensieren.,0,28,character_speech,1,1,,1. SCHÖNER GEIST,#erster_schoener_geist,20.0,MALE,no_annotation,T,,1775.0,no_annotation,no_annotation
52,52,GerDracor/klinger-das-leidende-weib.xml,Lassen Sie mir's!,29,46,character_speech,1,1,,1. SCHÖNER GEIST,#erster_schoener_geist,20.0,MALE,no_annotation,T,,1775.0,no_annotation,no_annotation
53,53,GerDracor/klinger-das-leidende-weib.xml,Warum aber ich nicht?,0,21,character_speech,1,1,,2. SCHÖNER GEIST.,#zweiter_schoener_geist,21.0,MALE,no_annotation,T,,1775.0,no_annotation,no_annotation
54,54,GerDracor/klinger-das-leidende-weib.xml,"Hören Sie doch nur, ich will zugleich dem Klopstock noch was abgeben, wegen seiner
              »Gelehrtenrepublik«.",0,117,character_speech,1,1,,1. SCHÖNER GEIST.,#erster_schoener_geist,22.0,MALE,no_annotation,T,,1775.0,no_annotation,no_annotation
55,55,GerDracor/klinger-das-leidende-weib.xml,Man kann's ja gar nicht begreifen.,118,152,character_speech,1,1,,1. SCHÖNER GEIST.,#erster_schoener_geist,22.0,MALE,being moved,T,,1775.0,being moved,being moved
56,56,GerDracor/klinger-das-leidende-weib.xml,"Daß er der größte Poet ist, das behaupte ich.",0,45,character_speech,1,1,,2. SCHÖNER GEIST.,#zweiter_schoener_geist,23.0,MALE,no_annotation,T,,1775.0,no_annotation,no_annotation
57,57,GerDracor/klinger-das-leidende-weib.xml,"Nehmen Sie nur die Begriffe vom Dichter
              aus dem Batteux!",46,116,character_speech,1,1,,2. SCHÖNER GEIST.,#zweiter_schoener_geist,23.0,MALE,no_annotation,T,,1775.0,no_annotation,no_annotation
58,58,GerDracor/klinger-das-leidende-weib.xml,"Was er von dem Dichter fordert, das finden Sie alle bei ihm.",117,177,character_speech,1,1,,2. SCHÖNER GEIST.,#zweiter_schoener_geist,23.0,MALE,no_annotation,T,,1775.0,no_annotation,no_annotation
59,59,GerDracor/klinger-das-leidende-weib.xml,"Begeisterung, Feuer der Imagination, Erfindung –",192,240,character_speech,1,1,,2. SCHÖNER GEIST.,#zweiter_schoener_geist,23.0,MALE,joy,T,,1775.0,positive,emotions of pleasure
60,60,GerDracor/klinger-das-leidende-weib.xml,Wenn man ihn aber auch begreifen könnte!,0,40,character_speech,1,1,,1. SCHÖNER GEIST.,#erster_schoener_geist,24.0,MALE,no_annotation,T,,1775.0,no_annotation,no_annotation
61,61,GerDracor/klinger-das-leidende-weib.xml,es ist doch das Liebliche nicht.,41,73,character_speech,1,1,,1. SCHÖNER GEIST.,#erster_schoener_geist,24.0,MALE,suffering,T,,1775.0,negative,emotions of suffering and empathy
62,62,GerDracor/klinger-das-leidende-weib.xml,Sei doch ohne Sorge!,0,20,character_speech,1,1,,LÄUFER.,#laeufer,25.0,MALE,no_annotation,T,,1775.0,no_annotation,no_annotation
63,63,GerDracor/klinger-das-leidende-weib.xml,Kam er auch.,21,33,character_speech,1,1,,LÄUFER.,#laeufer,25.0,MALE,no_annotation,T,,1775.0,no_annotation,no_annotation
