,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/iffland-verbrechen-aus-ehrsucht.xml,"Ein bürgerliches, nicht großes Zimmer.",0,38,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
1,1,GerDracor/iffland-verbrechen-aus-ehrsucht.xml,schreibt.,0,9,stage_direction,1,1,speech_part,,#sekretaer,1.0,MALE,no_annotation,no_annotation,no_annotation
2,2,GerDracor/iffland-verbrechen-aus-ehrsucht.xml,So!,0,3,character_speech,1,1,,SEKRETÄR AHLDEN,#sekretaer,1.0,MALE,being moved,being moved,being moved
3,3,GerDracor/iffland-verbrechen-aus-ehrsucht.xml,Er legt die Feder nieder.,0,25,stage_direction,1,1,inner_speech,,#sekretaer,1.0,MALE,no_annotation,no_annotation,no_annotation
4,4,GerDracor/iffland-verbrechen-aus-ehrsucht.xml, Damit mag es genug sein.,0,25,character_speech,1,1,,SEKRETÄR AHLDEN,#sekretaer,1.0,MALE,no_annotation,no_annotation,no_annotation
5,5,GerDracor/iffland-verbrechen-aus-ehrsucht.xml,"Er steht
                auf.",0,29,stage_direction,1,1,inner_speech,,#sekretaer,1.0,MALE,no_annotation,no_annotation,no_annotation
6,6,GerDracor/iffland-verbrechen-aus-ehrsucht.xml, Ich weiß in der Sache nichts mehr zu sagen.,0,44,character_speech,1,1,,SEKRETÄR AHLDEN,#sekretaer,1.0,MALE,no_annotation,no_annotation,no_annotation
7,7,GerDracor/iffland-verbrechen-aus-ehrsucht.xml,"Sieht die Schrift
                durch.",0,40,stage_direction,1,1,inner_speech,,#sekretaer,1.0,MALE,no_annotation,no_annotation,no_annotation
8,8,GerDracor/iffland-verbrechen-aus-ehrsucht.xml," Ja, das ist genug, wenn man die Wahrheit hören will, und wollte man
              sie nicht hören: so wäre auch das zu viel.",0,125,character_speech,1,1,,SEKRETÄR AHLDEN,#sekretaer,1.0,MALE,no_annotation,no_annotation,no_annotation
9,9,GerDracor/iffland-verbrechen-aus-ehrsucht.xml,"– Gut gearbeitet – ein heit'rer Morgen –
              das gibt Muth!",126,195,character_speech,1,1,,SEKRETÄR AHLDEN,#sekretaer,1.0,MALE,joy,positive,emotions of pleasure
