,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,TextGrid/-Ibrahim_Sultan.xml,"
                                 Der Schauplatz stellet eine Oda / oder ein Gemach des Frauenzimmers im Seraglio für.",0,118,stage_direction,1,0,pre_speech,,,,,no_annotation,T,,1635.0,no_annotation,no_annotation
1,1,TextGrid/-Ibrahim_Sultan.xml,"
                                 Sisigambis.",0,45,stage_direction,1,0,pre_speech,,,,,no_annotation,T,,1635.0,no_annotation,no_annotation
2,2,TextGrid/-Ibrahim_Sultan.xml,Ibrahim.,46,54,stage_direction,1,0,pre_speech,,,,,no_annotation,T,,1635.0,no_annotation,no_annotation
3,3,TextGrid/-Ibrahim_Sultan.xml,Hilf Himmel!,0,12,character_speech,1,0,,SISIGAMBIS.,SISIGAMBIS.,1.0,UNKNOWN,fear,T,,1635.0,negative,emotions of anxiety
4,4,TextGrid/-Ibrahim_Sultan.xml,wer erbricht Uns unser Schlaffgemach?,13,50,character_speech,1,0,,SISIGAMBIS.,SISIGAMBIS.,1.0,UNKNOWN,being moved,T,,1635.0,being moved,being moved
5,5,TextGrid/-Ibrahim_Sultan.xml,Die Sonnenwende folgt stets ihrer Sonnen nach.,0,46,character_speech,1,0,,IBRAHIM.,IBRAHIM.,2.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation
6,6,TextGrid/-Ibrahim_Sultan.xml,Wie?,0,4,character_speech,1,0,,SISIGAMBIS.,SISIGAMBIS.,3.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation
7,7,TextGrid/-Ibrahim_Sultan.xml,sucht der Käyser hier die Keuschheit zu entweihen?,5,55,character_speech,1,0,,SISIGAMBIS.,SISIGAMBIS.,3.0,UNKNOWN,abhorrence,T,,1635.0,negative,emotions of rejection
8,8,TextGrid/-Ibrahim_Sultan.xml,Nein!,0,5,character_speech,1,0,,IBRAHIM.,IBRAHIM.,4.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation
9,9,TextGrid/-Ibrahim_Sultan.xml,Weyrauch aufs Altar dir / Göttin / aufzustreuen.,6,54,character_speech,1,0,,IBRAHIM.,IBRAHIM.,4.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation
10,10,TextGrid/-Ibrahim_Sultan.xml,Ach Gott!,0,9,character_speech,1,0,,SISIGAMBIS.,SISIGAMBIS.,5.0,UNKNOWN,being moved,T,,1635.0,being moved,being moved
11,11,TextGrid/-Ibrahim_Sultan.xml,"was dreut uns sein hier ungewöhnlich Schwerd
                                       
                                       
                                       7
                                    ?",10,213,character_speech,1,0,,SISIGAMBIS.,SISIGAMBIS.,5.0,UNKNOWN,being moved,T,,1635.0,being moved,being moved
12,12,TextGrid/-Ibrahim_Sultan.xml,Es lächst nach meinem Blut / wenn sies / mein Liecht / begehrt.,0,63,character_speech,1,0,,IBRAHIM.,IBRAHIM.,6.0,UNKNOWN,love,T,,1635.0,positive,emotions of affection
13,13,TextGrid/-Ibrahim_Sultan.xml,Was sucht der Fürst für Liecht in schwartzen Trauer-Zimmern?,0,60,character_speech,1,0,,SISIGAMBIS.,SISIGAMBIS.,7.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation
