,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
0,0,Kasperl/Marinelli_Spaziergang_korr.csv,"
      Freule Charlotte Freule Chrette, Jungfer Baberl.",0,55,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
1,1,Kasperl/Marinelli_Spaziergang_korr.csv,die beyden Freulein bitten ihre Dienerin.,56,97,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
2,2,Kasperl/Marinelli_Spaziergang_korr.csv,Sie möchte auf|ihrer Seythe seyn.,98,131,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
3,3,Kasperl/Marinelli_Spaziergang_korr.csv,Charlotte.,132,142,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
4,4,Kasperl/Marinelli_Spaziergang_korr.csv,"wegen den Mons: Franc: den|schönen Kammerdiner, und Chrette wegen den Mons: Leop: den|gallanten Stallmeister.",143,252,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
5,5,Kasperl/Marinelli_Spaziergang_korr.csv,"
       stellt ihnen ihren|Adl, ihr Geld, ihre Schönheit vor.",0,61,character_speech,1,1,,"
       Jungfer Baberl.
      ",#jungfer_baberl,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
6,6,Kasperl/Marinelli_Spaziergang_korr.csv,"
       Es seyen bey der Zeit die|Männer sehr schwer zu bekommen.",0,65,character_speech,1,1,,"
       Freulein.
      ",#freulein,2.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
7,7,Kasperl/Marinelli_Spaziergang_korr.csv,schmeicheln ihr unendlich.|,66,93,character_speech,1,1,,"
       Freulein.
      ",#freulein,2.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
8,8,Kasperl/Marinelli_Spaziergang_korr.csv,"
       Sie könne ihren Fraulein unmöglich was versagen,|verspricht ihnen ihren närrischen Vatern zu betrügen.",0,110,character_speech,1,1,,"
       Jungfer Baberl.
      ",#jungfer_baberl,3.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
9,9,Kasperl/Marinelli_Spaziergang_korr.csv,"
       sogleich",0,16,stage_direction,1,1,speech_part,,#jungfer_baberl,3.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
10,10,Kasperl/Marinelli_Spaziergang_korr.csv,"
       hat das Lezte mit angehört.",0,35,stage_direction,1,2,speech_part,,#herr_v_siemande,4.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
11,11,Kasperl/Marinelli_Spaziergang_korr.csv,"
       fragt, warum|man so nachdrücklich an ihn gedencke?",0,58,character_speech,1,2,,"
       Herr v. Siemande.
      ",#herr_v_siemande,4.0,UNKNOWN,compassion,negative,emotions of suffering and empathy,comedy,KK
12,12,Kasperl/Marinelli_Spaziergang_korr.csv,"
       sie hätte Noth-|wendigkeiten zu verrichten.",0,51,character_speech,1,2,,"
       Baberl.
      ",#baberl,5.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
13,13,Kasperl/Marinelli_Spaziergang_korr.csv,"
       lauft ab.",0,17,stage_direction,1,2,speech_part,,#baberl,5.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
14,14,Kasperl/Marinelli_Spaziergang_korr.csv,"
       stellt seine|Töchter zur Rede, über was sie zu murren hätten, und|warum sie ihn betrügen wollten.",0,105,character_speech,1,2,,"
       Siemande.
      ",#siemande,6.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
15,15,Kasperl/Marinelli_Spaziergang_korr.csv,"
       weil sie so selten|ausgehen d[u→]ürften.",0,48,character_speech,1,2,,"
       Freulein.
      ",#freulein,7.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
16,16,Kasperl/Marinelli_Spaziergang_korr.csv,"
       sie würden izt genug ausgehen|können.",0,45,character_speech,1,2,,"
       Siemande.
      ",#siemande,8.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
17,17,Kasperl/Marinelli_Spaziergang_korr.csv,Er erwarte alle Augenblicke den jungen Herrn|Casperle von Langenohr nebst seinen Hofmeister von Lintz.,46,148,character_speech,1,2,,"
       Siemande.
      ",#siemande,8.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
18,18,Kasperl/Marinelli_Spaziergang_korr.csv,"
       Ob der junge Hh.",0,24,character_speech,1,2,,"
       Freulein.
      ",#freulein,9.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
19,19,Kasperl/Marinelli_Spaziergang_korr.csv,"Geld habe, und ob der Hofmeister|hüpsch seye.",25,70,character_speech,1,2,,"
       Freulein.
      ",#freulein,9.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
20,20,Kasperl/Marinelli_Spaziergang_korr.csv,"
       wundert sich über ihre neugierigen|Fragen.",0,50,character_speech,1,2,,"
       Herr v. Siemande.
      ",#herr_v_siemande,10.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
21,21,Kasperl/Marinelli_Spaziergang_korr.csv,sollen beyde zur Arbeit gehn.,51,80,character_speech,1,2,,"
       Herr v. Siemande.
      ",#herr_v_siemande,10.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
22,22,Kasperl/Marinelli_Spaziergang_korr.csv,mit der Baberl wolle|er schon ein andermahl Abrechnung halten,81,142,character_speech,1,2,,"
       Herr v. Siemande.
      ",#herr_v_siemande,10.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
23,23,Kasperl/Marinelli_Spaziergang_korr.csv,"
       alle ab",0,15,stage_direction,1,2,speech_part,,#herr_v_siemande,10.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
24,24,Kasperl/Marinelli_Spaziergang_korr.csv,"
      Stadt.",0,13,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
25,25,Kasperl/Marinelli_Spaziergang_korr.csv,"
      Cathel die Köchin mit einen Zögerl, und Jungfer Waberl aus Siemandens Hau{se.}",0,85,stage_direction,1,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
26,26,Kasperl/Marinelli_Spaziergang_korr.csv,"
       spricht sie gleich an.",0,30,character_speech,1,3,,"
       Waberl.
      ",#waberl,11.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
27,27,Kasperl/Marinelli_Spaziergang_korr.csv,wo sie so geschwind hingehe.,31,59,character_speech,1,3,,"
       Waberl.
      ",#waberl,11.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
28,28,Kasperl/Marinelli_Spaziergang_korr.csv,"
       |sie seye heute völlig stumpf.",0,38,character_speech,1,3,,"
       Chaterl.
      ",#chaterl,12.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
29,29,Kasperl/Marinelli_Spaziergang_korr.csv,"
       warum?",0,14,character_speech,1,3,,"
       Waberl.
      ",#waberl,13.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
30,30,Kasperl/Marinelli_Spaziergang_korr.csv,"
       ihr Kutscher|hätte ihr versprochen sie auf den Hof bey der grünnen Kräutlerinn|abzuhollen.",0,98,character_speech,1,3,,"
       Chaterl.
      ",#chaterl,14.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
31,31,Kasperl/Marinelli_Spaziergang_korr.csv,und er seye nicht gekommen.,99,126,character_speech,1,3,,"
       Chaterl.
      ",#chaterl,14.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
32,32,Kasperl/Marinelli_Spaziergang_korr.csv,"
       Es würde ja|an ihren Gutscher das Heil nicht gelegen seyn!",0,66,character_speech,1,3,,"
       Waberl.
      ",#waberl,15.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
33,33,Kasperl/Marinelli_Spaziergang_korr.csv,"
       lobt|ihren Gutscher, daß der er der beste A{lor}mant in der ganzen|Wienstadt seye.",0,90,character_speech,1,3,,"
       Chaterl.
      ",#chaterl,16.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
34,34,Kasperl/Marinelli_Spaziergang_korr.csv,"daß er ihr gleich die Hand gebe, und daß|sie schon niteinmahl miteinander gerauft hätten,",91,180,character_speech,1,3,,"
       Chaterl.
      ",#chaterl,16.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
35,35,Kasperl/Marinelli_Spaziergang_korr.csv,"
       unter dieser|Erzellung schnupft sie Toback.",0,51,stage_direction,1,3,speech_part,,#chaterl,16.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
36,36,Kasperl/Marinelli_Spaziergang_korr.csv,"zieht den Rock dann, und wann hinauf, und|schlagt sich selbst auf die Haube.",52,128,stage_direction,1,3,speech_part,,#chaterl,16.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
37,37,Kasperl/Marinelli_Spaziergang_korr.csv,"
       Es würde ihr vieleicht ein|anderes hungriches Weibsbild ihren Gutscher weggefischt haben|",0,97,character_speech,1,3,,"
       Baberl.
      ",#baberl,17.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
38,38,Kasperl/Marinelli_Spaziergang_korr.csv,"
       daß sie dies keiner rathen wolle, sie raufte auf Mord, und|Bluth.",0,73,character_speech,1,3,,"
       Chaterl.
      ",#chaterl,18.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
39,39,Kasperl/Marinelli_Spaziergang_korr.csv,"Naasen, und Ohren würde sie wegkrazen.",74,112,character_speech,1,3,,"
       Chaterl.
      ",#chaterl,18.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
40,40,Kasperl/Marinelli_Spaziergang_korr.csv,"
       lacht über ihre¬|Eyfer.",0,31,character_speech,1,3,,"
       Baberl.
      ",#baberl,19.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
41,41,Kasperl/Marinelli_Spaziergang_korr.csv,"
       sie soll nicht lachen.",0,30,character_speech,1,3,,"
       Chaterl.
      ",#chaterl,20.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
42,42,Kasperl/Marinelli_Spaziergang_korr.csv,"sie möchte sonst vergesßen,|daß sie ihre gute Freundin.",31,86,character_speech,1,3,,"
       Chaterl.
      ",#chaterl,20.0,UNKNOWN,friendship,positive,emotions of affection,comedy,KK
43,43,Kasperl/Marinelli_Spaziergang_korr.csv,"
       besänftiget sie, und fragt,|warum sie denn heute ihren Gutscher so sehnlich erwartet?|",0,94,character_speech,1,3,,"
       Baberl.
      ",#baberl,21.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
44,44,Kasperl/Marinelli_Spaziergang_korr.csv,"
      *abends*|",0,16,stage_direction,1,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
45,45,Kasperl/Marinelli_Spaziergang_korr.csv,"
       ihre Herrschaft speisste heute nicht zu Hauße.",0,54,character_speech,1,3,,"
       Chaterl.
      ",#chaterl,22.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
46,46,Kasperl/Marinelli_Spaziergang_korr.csv,der Gutscher|habe ihr versprochen sie in Brader zu führen.,55,113,character_speech,1,3,,"
       Chaterl.
      ",#chaterl,22.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
47,47,Kasperl/Marinelli_Spaziergang_korr.csv,"
       Er würde|vieleicht schon noch kommen.",0,45,character_speech,1,3,,"
       Baberl.
      ",#baberl,23.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
48,48,Kasperl/Marinelli_Spaziergang_korr.csv,Sie müsße izt bey ihrer Haubenhefterin Hauben hohlen.,46,99,character_speech,1,3,,"
       Baberl.
      ",#baberl,23.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
49,49,Kasperl/Marinelli_Spaziergang_korr.csv,"
       will ihr, weil ihr Weeg auch dahin gehe Geselschaft |leisten.",0,69,character_speech,1,3,,"
       Chaterl.
      ",#chaterl,24.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
50,50,Kasperl/Marinelli_Spaziergang_korr.csv,"
      Lazzi der Komp.",0,22,stage_direction,1,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
51,51,Kasperl/Marinelli_Spaziergang_korr.csv,[ab] beyde ab.|,23,38,stage_direction,1,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
52,52,Kasperl/Marinelli_Spaziergang_korr.csv,"
       Ein selbstgespräch von seiner Schönheit, und der|Liebe zu seiner Freule Charlotte",0,89,character_speech,1,4,,"
       Monsieur Francois.
      ",#monsiur_francois,25.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
53,53,Kasperl/Marinelli_Spaziergang_korr.csv,"
       zu ihm.",0,15,stage_direction,1,4,speech_part,,#monsiur_francois,25.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
54,54,Kasperl/Marinelli_Spaziergang_korr.csv,"
       gewöhnliche Begrüsßungen reden von ihrer|Schwägerschaft, und von seiner Liebe zu der Fr: Chrette.",0,105,character_speech,1,5,,"
       Monsieur Leopold.
      ",#monsieur_leopold,26.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
55,55,Kasperl/Marinelli_Spaziergang_korr.csv,"
       zu|ihnen.|",0,18,stage_direction,1,5,speech_part,,#monsieur_leopold,26.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
56,56,Kasperl/Marinelli_Spaziergang_korr.csv,"
      Freule Charlotte, und Grette eine reist die andere nach, und nach vom Fenster weg.",0,89,stage_direction,1,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
57,57,Kasperl/Marinelli_Spaziergang_korr.csv,"
      Jede will mit ihren Liebhaber sprechen.",0,46,stage_direction,1,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
58,58,Kasperl/Marinelli_Spaziergang_korr.csv,wie|sie dann miteinander stünden?,47,80,stage_direction,1,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
59,59,Kasperl/Marinelli_Spaziergang_korr.csv,ez.,81,84,stage_direction,1,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
60,60,Kasperl/Marinelli_Spaziergang_korr.csv,"bleiben endlich, und vernehme¬|von ihren Liebhabern, daß sie dieselben gern im Brader führen|möchten.",85,186,stage_direction,1,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
61,61,Kasperl/Marinelli_Spaziergang_korr.csv,"
       versprechen durch Hilfe der Waberl gewiß|zu kommen.",0,59,character_speech,1,6,,"
       Freulein.
      ",#freulein,27.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
62,62,Kasperl/Marinelli_Spaziergang_korr.csv,"Fürchten, es möchte ihr Vater kommen, gehen vom{m} Fenster",60,118,character_speech,1,6,,"
       Freulein.
      ",#freulein,27.0,UNKNOWN,fear,negative,emotions of anxiety,comedy,KK
63,63,Kasperl/Marinelli_Spaziergang_korr.csv,"
       schreien ihnen noch tausend Compl nach.",0,47,character_speech,1,6,,"
       Liebhaber.
      ",#liebhaber,28.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
64,64,Kasperl/Marinelli_Spaziergang_korr.csv,"
       dazu|",0,13,stage_direction,1,6,speech_part,,#liebhaber,28.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
65,65,Kasperl/Marinelli_Spaziergang_korr.csv,"
       Siemande.",0,17,character_speech,1,7,,"
       Herr v.
      ",#herr_v_siemande,29.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
66,66,Kasperl/Marinelli_Spaziergang_korr.csv,Was sie seinem Hauße für Kompl: machten?,18,58,character_speech,1,7,,"
       Herr v.
      ",#herr_v_siemande,29.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
67,67,Kasperl/Marinelli_Spaziergang_korr.csv,"
       |beyde erschröcken.",0,27,stage_direction,1,7,speech_part,,#herr_v_siemande,29.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
68,68,Kasperl/Marinelli_Spaziergang_korr.csv,"
       warum sie die Nahmen seiner|Töchter genennt, was sie da wollten?",0,72,character_speech,1,7,,"
       Siemande.
      ",#siemande,30.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
69,69,Kasperl/Marinelli_Spaziergang_korr.csv,"
       machen in Kürze|ihren Liebsantrag.",0,42,character_speech,1,7,,"
       Beyde.
      ",#herr_v_siemande #liebhaber,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
70,70,Kasperl/Marinelli_Spaziergang_korr.csv,"
       [so→]die wären die beste¬ Schwiegersöhne,|die man auf der Gaßen fände, und die gleich ihre Meinung|da erklärten.",0,120,character_speech,1,7,,"
       Siemande.
      ",#siemande,32.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
71,71,Kasperl/Marinelli_Spaziergang_korr.csv,Wer sie dann beyde wären.,121,146,character_speech,1,7,,"
       Siemande.
      ",#siemande,32.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
72,72,Kasperl/Marinelli_Spaziergang_korr.csv,"
       sagen es|",0,17,character_speech,1,7,,"
       Liebhaber.
      ",#liebhaber,33.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
73,73,Kasperl/Marinelli_Spaziergang_korr.csv,"
       Er wolle Tochter keinem masquirten Laquey, und keine{m}|authorisirten Stallknecht geben.",0,96,character_speech,1,7,,"
       Siemande.
      ",#siemande,34.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
74,74,Kasperl/Marinelli_Spaziergang_korr.csv,Er müsße izt zum|Wasßer hinausgehen.,97,133,character_speech,1,7,,"
       Siemande.
      ",#siemande,34.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
75,75,Kasperl/Marinelli_Spaziergang_korr.csv,"Es solle sich keiner gelüsten lasßen|in seiner Abwesenheit seine Behausung zu betretten, oder {er}|wolle ihm mit Stock, und Wache den Weeg zeigen.",134,280,character_speech,1,7,,"
       Siemande.
      ",#siemande,34.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
76,76,Kasperl/Marinelli_Spaziergang_korr.csv,Sie sollen|ihm seine Ofenherzigkeit nicht übel nehmen.,281,335,character_speech,1,7,,"
       Siemande.
      ",#siemande,34.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
77,77,Kasperl/Marinelli_Spaziergang_korr.csv,"
       geht fort.|",0,19,stage_direction,1,7,speech_part,,#siemande,34.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
78,78,Kasperl/Marinelli_Spaziergang_korr.csv,"
       wollen klüger seyn, nachgeben, und ihm heimlich|um seine Töchter betrügen.",0,82,character_speech,1,7,,"
       Liebhaber.
      ",#liebhaber,35.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
79,79,Kasperl/Marinelli_Spaziergang_korr.csv,"
       beyde gehen fort.|",0,26,stage_direction,1,7,speech_part,,#liebhaber,35.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
80,80,Kasperl/Marinelli_Spaziergang_korr.csv,"
       flucht über die höllische Schindmehren, welche ihm durch|das Ausschlagen verhindert, mit seiner Katherl zu reden.|Menget die Chatel und die Schindm[eh→]ören so durcheinander|daß man nicht weiß, wem er eigentlich den schönen Tietel bey-|lege",0,248,character_speech,1,8,,"
       der Gutscher.
      ",#der_guscher,36.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
81,81,Kasperl/Marinelli_Spaziergang_korr.csv,"
       dazu|",0,13,stage_direction,1,8,speech_part,,#der_guscher,36.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
82,82,Kasperl/Marinelli_Spaziergang_korr.csv,"
       wo er dann stecke?",0,26,character_speech,1,9,,"
       Lauffer.
      ",#lauffer,37.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
83,83,Kasperl/Marinelli_Spaziergang_korr.csv,die Gräfin hätte anspannen befohlen|,27,63,character_speech,1,9,,"
       Lauffer.
      ",#lauffer,37.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
84,84,Kasperl/Marinelli_Spaziergang_korr.csv,"
       Er könne nicht anspannen.",0,33,character_speech,1,9,,"
       Kutscher.
      ",#kutscher,38.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
85,85,Kasperl/Marinelli_Spaziergang_korr.csv,"denn er habe seine Chatel *nich¬*|gesehen, und die Schindmören sey beym Schmid.",34,113,character_speech,1,9,,"
       Kutscher.
      ",#kutscher,38.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
86,86,Kasperl/Marinelli_Spaziergang_korr.csv,"
       was|für eine Schindmören?",0,33,character_speech,1,9,,"
       Lauffer.
      ",#lauffer,39.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
87,87,Kasperl/Marinelli_Spaziergang_korr.csv,"
       Nu!",0,11,character_speech,1,9,,"
       Chutscher.
      ",#chutscher,40.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
88,88,Kasperl/Marinelli_Spaziergang_korr.csv,"das Pferd welches mich|heut geschlagen hat, und welches ich zum beschlagen geritte¬|habe.",12,101,character_speech,1,9,,"
       Chutscher.
      ",#chutscher,40.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
89,89,Kasperl/Marinelli_Spaziergang_korr.csv,"
       wer dann izt fahren würde?",0,34,character_speech,1,9,,"
       Lauffer.
      ",#lauffer,41.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
90,90,Kasperl/Marinelli_Spaziergang_korr.csv,"
       seinetweg¬|könne fahren, wer da wolle.",0,46,character_speech,1,9,,"
       Gutscher.
      ",#gutscher,42.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
91,91,Kasperl/Marinelli_Spaziergang_korr.csv,Die verfluchte Schindmören!,47,74,character_speech,1,9,,"
       Gutscher.
      ",#gutscher,42.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
92,92,Kasperl/Marinelli_Spaziergang_korr.csv,seine|Kathel würde izt auch böse seyn.,75,113,character_speech,1,9,,"
       Gutscher.
      ",#gutscher,42.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
93,93,Kasperl/Marinelli_Spaziergang_korr.csv,und sein Chatel seye ihm|lieber als sein Dienst.,114,162,character_speech,1,9,,"
       Gutscher.
      ",#gutscher,42.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
94,94,Kasperl/Marinelli_Spaziergang_korr.csv,die verfluchte Schindmöhren!,163,191,character_speech,1,9,,"
       Gutscher.
      ",#gutscher,42.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
95,95,Kasperl/Marinelli_Spaziergang_korr.csv,"Hauen|will ichs, daß sie daran gedenken sollte, daß sie einen|Gutscher geschlagen hat.",192,278,character_speech,1,9,,"
       Gutscher.
      ",#gutscher,42.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
96,96,Kasperl/Marinelli_Spaziergang_korr.csv,"
       lacht.",0,14,stage_direction,1,9,speech_part,,#lauffer,43.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
97,97,Kasperl/Marinelli_Spaziergang_korr.csv,"
       An seiner Chatel seye|nicht viel neu ge[k→]bachenes?",0,60,character_speech,1,9,,"
       Lauffer.
      ",#lauffer,43.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
98,98,Kasperl/Marinelli_Spaziergang_korr.csv,"
       wie so?",0,15,character_speech,1,9,,"
       Gutsch.
      ",#gutsch,44.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
99,99,Kasperl/Marinelli_Spaziergang_korr.csv,"
       Er habe sie mit|einen gewisßen Heyducken gehn sehen.",0,60,character_speech,1,9,,"
       Lauffer.
      ",#lauffer,45.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
100,100,Kasperl/Marinelli_Spaziergang_korr.csv,"
       Last sich die Sache|etwas genauer erzellen:",0,51,character_speech,1,9,,"
       Gutscher.
      ",#gutscher,46.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
