,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/fouque-sigurds-rache.xml,Dichter Wald.,0,13,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
1,1,GerDracor/fouque-sigurds-rache.xml,Eine alte Burg im Hintergrunde.,14,45,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
2,2,GerDracor/fouque-sigurds-rache.xml,"Gunnar, Högne, Grimhildis treten mit einigem Gefolge und einem Boten auf.",0,73,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
3,3,GerDracor/fouque-sigurds-rache.xml,Halle in König Atles Burg.,0,26,stage_direction,2,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
4,4,GerDracor/fouque-sigurds-rache.xml,Morgendämmerung.,27,43,stage_direction,2,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
5,5,GerDracor/fouque-sigurds-rache.xml,König Dietereich mit seinem Knecht.,0,35,stage_direction,2,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
6,6,GerDracor/fouque-sigurds-rache.xml,Zwei Diener tragen einen Weinschlauch.,0,38,stage_direction,3,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
7,7,GerDracor/fouque-sigurds-rache.xml,Setz' ab.,0,9,character_speech,3,1,,EINER.,#erster_diener,1.0,MALE,no_annotation,no_annotation,no_annotation
8,8,GerDracor/fouque-sigurds-rache.xml,Das wiegt zu schwer.,10,30,character_speech,3,1,,EINER.,#erster_diener,1.0,MALE,no_annotation,no_annotation,no_annotation
9,9,GerDracor/fouque-sigurds-rache.xml,den Weinschlauch öffnend.,0,25,stage_direction,3,1,speech_part,,#zweiter_diener,2.0,MALE,no_annotation,no_annotation,no_annotation
10,10,GerDracor/fouque-sigurds-rache.xml,Wir wollen's erleichtern.,0,25,character_speech,3,1,,DER ANDRE,#zweiter_diener,2.0,MALE,no_annotation,no_annotation,no_annotation
11,11,GerDracor/fouque-sigurds-rache.xml,Du!,0,3,character_speech,3,1,,ERSTER.,#erster_diener,3.0,MALE,abhorrence,negative,emotions of rejection
12,12,GerDracor/fouque-sigurds-rache.xml,Laß' die Herr'n das merken.,4,31,character_speech,3,1,,ERSTER.,#erster_diener,3.0,MALE,no_annotation,no_annotation,no_annotation
13,13,GerDracor/fouque-sigurds-rache.xml,"
              Merken?",0,22,character_speech,3,1,,ZWEITER.,#zweiter_diener,4.0,MALE,no_annotation,no_annotation,no_annotation
14,14,GerDracor/fouque-sigurds-rache.xml,Die?,23,27,character_speech,3,1,,ZWEITER.,#zweiter_diener,4.0,MALE,being moved,being moved,being moved
