,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/schiller-don-carlos-infant-von-spanien.xml,Der königliche Garten in Aranjuez.,0,34,stage_direction,1,0,pre_scene,,,,,no_annotation,T,,1787.0,no_annotation,no_annotation
1,1,GerDracor/schiller-don-carlos-infant-von-spanien.xml,"Carlos, Domingo.",0,16,stage_direction,1,1,pre_speech,,,,,no_annotation,T,,1787.0,no_annotation,no_annotation
2,2,GerDracor/schiller-don-carlos-infant-von-spanien.xml,"
              Die schönen Tage in Aranjuez
              Sind nun zu Ende.",0,75,character_speech,1,1,,DOMINGO.,#domingo,1.0,MALE,suffering,T,,1787.0,negative,emotions of suffering and empathy
3,3,GerDracor/schiller-don-carlos-infant-von-spanien.xml,"Eure königliche Hoheit
              Verlassen es nicht heiterer.",76,141,character_speech,1,1,,DOMINGO.,#domingo,1.0,MALE,no_annotation,T,,1787.0,no_annotation,no_annotation
4,4,GerDracor/schiller-don-carlos-infant-von-spanien.xml,"Wir sind
              Vergebens hier gewesen.",142,188,character_speech,1,1,,DOMINGO.,#domingo,1.0,MALE,suffering,T,,1787.0,negative,emotions of suffering and empathy
5,5,GerDracor/schiller-don-carlos-infant-von-spanien.xml,"Brechen Sie
              Dies rätselhafte Schweigen.",189,242,character_speech,1,1,,DOMINGO.,#domingo,1.0,MALE,no_annotation,T,,1787.0,no_annotation,no_annotation
6,6,GerDracor/schiller-don-carlos-infant-von-spanien.xml,"Öffnen Sie
              Ihr Herz dem Vaterherzen, Prinz.",243,300,character_speech,1,1,,DOMINGO.,#domingo,1.0,MALE,love,T,,1787.0,positive,emotions of affection
7,7,GerDracor/schiller-don-carlos-infant-von-spanien.xml,"Zu teuer
              Kann der Monarch die Ruhe seines Sohns –
              Des einzgen Sohns – zu teuer nie erkaufen.",301,421,character_speech,1,1,,DOMINGO.,#domingo,1.0,MALE,love,T,,1787.0,positive,emotions of affection
8,8,GerDracor/schiller-don-carlos-infant-von-spanien.xml,Carlos sieht zur Erde und schweigt.,0,35,stage_direction,1,1,speech_part,,#domingo,1.0,MALE,no_annotation,T,,1787.0,no_annotation,no_annotation
9,9,GerDracor/schiller-don-carlos-infant-von-spanien.xml,"
              Wär noch ein Wunsch zurücke, den der Himmel
              Dem liebsten seiner Söhne weigerte?",0,108,character_speech,1,1,,DOMINGO.,#domingo,1.0,MALE,no_annotation,T,,1787.0,no_annotation,no_annotation
10,10,GerDracor/schiller-don-carlos-infant-von-spanien.xml,"Ich stand dabei, als in Toledos Mauern
              Der stolze Karl die Huldigung empfing,
              Als Fürsten sich zu seinem Handkuß drängten,
              Und jetzt in einem – einem Niederfall
              Sechs Königreiche ihm zu Füßen lagen –
              Ich stand und sah das junge stolze Blut
              In seine Wangen steigen, seinen Busen
              Von fürstlichen Entschlüssen wallen, sah
              Sein trunknes Aug durch die Versammlung fliegen,
              In Wonne brechen – Prinz, und dieses Auge
              Gestand: Ich bin gesättigt.",123,700,character_speech,1,1,,DOMINGO.,#domingo,1.0,MALE,"admiration, reverence",T,,1787.0,positive,emotions of affection
11,11,GerDracor/schiller-don-carlos-infant-von-spanien.xml,Carlos wendet sich weg.,0,23,stage_direction,1,1,speech_part,,#domingo,1.0,MALE,no_annotation,T,,1787.0,no_annotation,no_annotation
12,12,GerDracor/schiller-don-carlos-infant-von-spanien.xml,"
              Dieser stille
              Und feierliche Kummer, Prinz, den wir
              Acht Monde schon in Ihren Blicken lesen,
              Das Rätsel dieses ganzen Hofs, die Angst
              Des Königreichs, hat Seiner Majestät
              Schon manche sorgenvolle Nacht gekostet,
              Schon manche Träne Ihrer Mutter.",0,343,character_speech,1,1,,DOMINGO.,#domingo,1.0,MALE,suffering,T,,1787.0,negative,emotions of suffering and empathy
13,13,GerDracor/schiller-don-carlos-infant-von-spanien.xml,dreht sich rasch um.,0,20,stage_direction,1,1,speech_part,,#carlos,2.0,MALE,being moved,T,,1787.0,being moved,being moved
14,14,GerDracor/schiller-don-carlos-infant-von-spanien.xml,"
              Mutter?",0,22,character_speech,1,1,,CARLOS,#carlos,2.0,MALE,being moved,T,,1787.0,being moved,being moved
15,15,GerDracor/schiller-don-carlos-infant-von-spanien.xml,"– O Himmel, gib, daß ich es dem vergesse,
              Der sie zu meiner Mutter machte!",37,125,character_speech,1,1,,CARLOS,#carlos,2.0,MALE,suffering,T,,1787.0,negative,emotions of suffering and empathy
16,16,GerDracor/schiller-don-carlos-infant-von-spanien.xml,Prinz?,0,6,character_speech,1,1,,DOMINGO.,#domingo,3.0,MALE,no_annotation,T,,1787.0,no_annotation,no_annotation
17,17,GerDracor/schiller-don-carlos-infant-von-spanien.xml,besinnt sich und fährt mit der Hand über die Stirne.,0,52,stage_direction,1,1,speech_part,,#carlos,4.0,MALE,no_annotation,T,,1787.0,no_annotation,no_annotation
18,18,GerDracor/schiller-don-carlos-infant-von-spanien.xml,"
              Hochwürdger Herr – ich habe sehr viel Unglück
              Mit meinen Müttern.",0,94,character_speech,1,1,,CARLOS,#carlos,4.0,MALE,suffering,T,,1787.0,negative,emotions of suffering and empathy
19,19,GerDracor/schiller-don-carlos-infant-von-spanien.xml,"Meine erste Handlung,
              Als ich das Licht der Welt erblickte, war
              Ein Muttermord.",95,202,character_speech,1,1,,CARLOS,#carlos,4.0,MALE,no_annotation,T,,1787.0,no_annotation,no_annotation
20,20,GerDracor/schiller-don-carlos-infant-von-spanien.xml,"
              Ists möglich, gnädger Prinz?",0,43,character_speech,1,1,,DOMINGO.,#domingo,5.0,MALE,no_annotation,T,,1787.0,no_annotation,no_annotation
21,21,GerDracor/schiller-don-carlos-infant-von-spanien.xml,Kann dieser Vorwurf Ihr Gewissen drücken?,58,99,character_speech,1,1,,DOMINGO.,#domingo,5.0,MALE,being moved,T,,1787.0,being moved,being moved
22,22,GerDracor/schiller-don-carlos-infant-von-spanien.xml,"
              Und meine neue Mutter – hat sie mir
              Nicht meines Vaters Liebe schon gekostet?",0,106,character_speech,1,1,,CARLOS.,#carlos,6.0,MALE,love,T,,1787.0,positive,emotions of affection
23,23,GerDracor/schiller-don-carlos-infant-von-spanien.xml,Mein Vater hat mich kaum geliebt.,121,154,character_speech,1,1,,CARLOS.,#carlos,6.0,MALE,love,T,,1787.0,positive,emotions of affection
