,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,TextGrid/-Irenaromachia.xml,"
                                 Justitia, Irene, Mars, Ulpianus, Mercurius tretten auff.",0,90,stage_direction,3,0,pre_speech,,,,,no_annotation,TK,,1607.0,no_annotation,no_annotation
1,1,TextGrid/-Irenaromachia.xml,/,91,92,stage_direction,3,0,pre_speech,,,,,no_annotation,TK,,1607.0,no_annotation,no_annotation
2,2,TextGrid/-Irenaromachia.xml,"
                                    setzet sich vnd spricht.",0,61,stage_direction,3,0,speech_part,,,1.0,UNKNOWN,no_annotation,TK,,1607.0,no_annotation,no_annotation
3,3,TextGrid/-Irenaromachia.xml," Nach dem für dem Thron der Majestat vnsers H. Vatters deß allerhöchsten Jovis / die allhie gegenwertige heilige Irene als die Göttinne deß Friedes / erschienen vnnd sich hefftig beklaget vber eine sehr grosse Gewaldthat oder freventliche Turbation von dir auch hiezu jegen / dem streitigen Marte, jhr vnbillich zugefüget: Jst im Rath der heiligen Götter beliebet / mir der Göttinnen der Gerechtigkeit / diesen rechtlichen process auffzutragen / das ich nemblich in sothaner Sach / an statt deß allerhöchsten Jovis selbst / dem Judicio præsidiren / die Sache in gute beyzulegen / allen müglichen fleiß anwenden / vnd im Fall die Güte nicht haften / als dann nach gnugsamber verhör / nach außweiß tragender Commission zwischen euch beyden wiedrigen Parten mit recht erkennen / Sprechen vnnd entscheiden soll.",0,807,character_speech,3,0,,JUSTITIA,JUSTITIA,1.0,UNKNOWN,no_annotation,TK,,1607.0,no_annotation,no_annotation
4,4,TextGrid/-Irenaromachia.xml,Wann ich da n in aller demütigkeit mich schuldig erkandt / der vom höhesten Jove an mich außgangener Commission ein vnterthänigstes gehorsamstes gnügen zuthun; Als habe ich euch beyde Krafft tragender Commission gegenwertigen Tag berahmet / auff denselben euch gebürlich citiret vnd vorgefodert / damit der einer dem andern auff seine klage antworten / vnnd des rechtlichen Process biß zum Ende abwarten könne.,808,1218,character_speech,3,0,,JUSTITIA,JUSTITIA,1.0,UNKNOWN,no_annotation,TK,,1607.0,no_annotation,no_annotation
5,5,TextGrid/-Irenaromachia.xml," Daß du / O heilige Justitia, an statt deß allerhöhesten / als dessen delegirte vnnd zu dieser Sache verordente præsidentinne / auff mein inständiges suchen / dich zu dem beschwerlichen Werck verstehen / vnnd heutigen Tag zu 
gnädiger Audientz ernennen wollen / dessen thue ich mich zum höchsten bedancken: Weil aber die Sach grosser Importantz, ich auch keines zanckens vnd haderens gewohnet / als habe ich gegenwertigen / den hochgelahrten H[errn] Ulpianum Jurisconsultum bittlich dahin vermocht / daß er an statt meiner vnnd nebenst mir allhie vor Gericht erscheinen / vnnd alles was dieser gerichtlicher process gebräuchlicher maß nothtürfftig erheischen / wird proponiren vnd vorbringen / auch deß gegenparts vermeynte entschuldigunge oder außflüchte refutiren sol; Zu welchem Ende ich jhn dann dazu gnugsam informiret habe / vnnd er darinn auch seiner hochrühmlichen Erfahrenheit vnd Verstandes der Rechten wol wird zugebrauchen wissen.",0,942,character_speech,3,0,,IRENE.,IRENE.,2.0,UNKNOWN,"admiration, reverence",TK,,1607.0,positive,emotions of affection
6,6,TextGrid/-Irenaromachia.xml," Allerheiligste Justitia, dieses Gerichts wolverordente præsidentinne / ich thue mich vnterthänig bedancken / für gnädig audientz, vnd erkenne mich schuldig meiner Principalinnen der H. Irenen rechtmässige Klage vorzubringen / vnd geduldig zuernehmen / was dann Martis vermeynte gegenrede seyn mochten; Mars aber verstehet keine Rechte / er ist gewohnet das Faustrecht für die hand zunehmen / vnd ist also / in sothanem fall gefährlich wieder jhn zustehen; so bitte ich demnach vnterthänig daß jhm / durch einen gnugsamen gevollmächtigten Advocatum seine Entschuldigungen allhie vorzubringen / ernstlich aufferlegt vnnd anbefohlen werde.",0,637,character_speech,3,0,,ULPIANUS.,ULPIANUS.,3.0,UNKNOWN,"admiration, reverence",TK,,1607.0,positive,emotions of affection
7,7,TextGrid/-Irenaromachia.xml, Das begehren ist billich!,0,26,character_speech,3,0,,JUSTITIA.,JUSTITIA.,4.0,UNKNOWN,anger,TK,,1607.0,negative,emotions of rejection
8,8,TextGrid/-Irenaromachia.xml,Mars schaffe dir ein Vorweser deiner Sachen.,27,71,character_speech,3,0,,JUSTITIA.,JUSTITIA.,4.0,UNKNOWN,no_annotation,TK,,1607.0,no_annotation,no_annotation
9,9,TextGrid/-Irenaromachia.xml," Heilige Justitia, weil dich der höchste Gott Jupiter selbst delegirt, kans wol für recht geachtet werden / dich etwas höher als sonsten zu respectiren: Vnd wenns das 
nicht wehre / trüge ich groß bedencken / auff Irenen leichtfertiges begehren allhie zuerscheinen / vnd jhr nichtiges lügenhafftiges Weiber Gezänck vnnd Wascherey anzuhören; deucht mir auch wol das den Sachen schon mehr dann zuviel geschehen; doch dessen vngeachtet habe ich auff deine Citation, jnsonderheit weil du ein solch hohes Commissariat prætendirest / mich gern eingestellet.",0,551,character_speech,3,0,,MARS.,MARS.,5.0,UNKNOWN,"admiration, reverence",TK,,1607.0,positive,emotions of affection
10,10,TextGrid/-Irenaromachia.xml,Das ich mich aber solte groß vmb einen blackscheisserschen Advocaten oder dollen Juristen bemühen / erachte ich vnnötig; sintemal ich meiner gerechten vnd guten Sache gnug vertrawe / vnd im Fall die mir solte durch Juristen Rencke verdrehet werden / so habe ich Schlecht auff den Degen.,552,838,character_speech,3,0,,MARS.,MARS.,5.0,UNKNOWN,anger,TK,,1607.0,negative,emotions of rejection
11,11,TextGrid/-Irenaromachia.xml,meinen Advocaten / der euch allen (wann jhrs vergessen) das Corpus Juris wieder einblewen soll / allezeit bey mir zur Hand.,839,962,character_speech,3,0,,MARS.,MARS.,5.0,UNKNOWN,"admiration, reverence",TK,,1607.0,positive,emotions of affection
12,12,TextGrid/-Irenaromachia.xml, Eben das ists / das ich besorge; weil er dann mein Adversarius seiner sach so sehr trawet / vnd einen advocaten deroselben zuzuordnen hönisch hellt / so bitte ich dennoch (damit man sicher für diesem heiligen Judicio handien könne) wollest doch O heilige Justitia jhm ernstlich aufferlegen / daß er sein Gewehr von sich thun vnd also nicht mit dem Degen / sondern mit gnugsamen Grunden der Warheit seine Vnschuld verfechten müsse.,0,431,character_speech,3,0,,ULPIANUS.,ULPIANUS.,6.0,UNKNOWN,fear,TK,,1607.0,negative,emotions of anxiety
13,13,TextGrid/-Irenaromachia.xml, Jn diesem Punct / O heilige Justitia laß doch meinem H[errn] Advocaten keine fehl bitte thun / denn ich weiß wie er der Mars mich schon tractiret / das mir warlich grawset wenn ich daran gedencke.,0,197,character_speech,3,0,,IRENE.,IRENE.,7.0,UNKNOWN,fear,TK,,1607.0,negative,emotions of anxiety
14,14,TextGrid/-Irenaromachia.xml, Solte ich mein Gewehr von mir legen / vnd allhie ohne alle Vrsach schimpfflich disarmiret werden?,0,98,character_speech,3,0,,MARS.,MARS.,8.0,UNKNOWN,anger,TK,,1607.0,negative,emotions of rejection
15,15,TextGrid/-Irenaromachia.xml, Ja Mars das muß geschehen / doch nicht mit schimpff / sondern allerley gefahr zuverhüten / denn du must allhie deine Sach mit Worten vnd nicht mit dem Degen führen / wie jetzo H[err] Ulpianus wol erinnert: darumb befehl ich dir anstatt deß höchsten Jovis das du dich darinne nicht wiederspenstig bezeigest / besondern alsbald dein bey dir habendes Gewehr vnserm gewohnlichen Gerichts frohnen Mercurio zustellest.,0,413,character_speech,3,0,,JUSTITIA.,JUSTITIA.,9.0,UNKNOWN,anger,TK,,1607.0,negative,emotions of rejection
16,16,TextGrid/-Irenaromachia.xml, Das soll nimmermehr geschehen!,0,31,character_speech,3,0,,MARS.,MARS.,10.0,UNKNOWN,suffering,TK,,1607.0,negative,emotions of suffering and empathy
17,17,TextGrid/-Irenaromachia.xml, Es soll vnd muß geschehen /,0,28,character_speech,3,0,,JUSTITIA.,JUSTITIA.,11.0,UNKNOWN,no_annotation,TK,,1607.0,no_annotation,no_annotation
18,18,TextGrid/-Irenaromachia.xml, Wenn einer von meinen geringsten Soldaten solte disarmirt werden / würde er sein Leben daran setzen: Was meinet jhr / wie mirs dem Gott vnd patronen aller Soldaten / ja auch der dapfersten Kriegesleute / gefallen wird?,0,219,character_speech,3,0,,MARS.,MARS.,12.0,UNKNOWN,"admiration, reverence",TK,,1607.0,positive,emotions of affection
19,19,TextGrid/-Irenaromachia.xml, Mache nur ein End darauß.,0,26,character_speech,3,0,,JUSTITIA.,JUSTITIA.,13.0,UNKNOWN,no_annotation,TK,,1607.0,no_annotation,no_annotation
20,20,TextGrid/-Irenaromachia.xml,"
                                    indignab[undns].",0,53,stage_direction,3,0,speech_part,,,14.0,UNKNOWN,no_annotation,TK,,1607.0,no_annotation,no_annotation
21,21,TextGrid/-Irenaromachia.xml, Wenns ja geschehen soll / so muß ich dennoch wissen / woran ich mich meines zugefügten Schimpffs / zu außtracht der Sachen / endlich erholen sol?,0,146,character_speech,3,0,,MARS,MARS,14.0,UNKNOWN,anger,TK,,1607.0,negative,emotions of rejection
