,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/uhland-ludwig-der-bayer.xml,Saal im Schlosse zu München.,0,28,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
1,1,GerDracor/uhland-ludwig-der-bayer.xml,"Auf der einen Seite der Bühne die Abgeordneten bayrischer Städte, deren Sprecher ein
          Schöffe von Landshut, auf der andern kriegsgefangener Adel aus Niederbayern, worunter Graf
          Adelram von Hals.",0,213,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
2,2,GerDracor/uhland-ludwig-der-bayer.xml,Friedrichs von Österreich Lager vor Frankfurt.,0,46,stage_direction,2,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
3,3,GerDracor/uhland-ludwig-der-bayer.xml,"Vor einem glänzenden Zelte sitzen
            zwei Edelknaben.",47,109,stage_direction,2,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
4,4,GerDracor/uhland-ludwig-der-bayer.xml,"Albertus, ein fahrender Schüler, tritt auf.",110,153,stage_direction,2,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
5,5,GerDracor/uhland-ludwig-der-bayer.xml,"
              Zween Könige!",0,28,character_speech,2,1,,ALBERTUS.,#albertus,1.0,MALE,no_annotation,no_annotation,no_annotation
6,6,GerDracor/uhland-ludwig-der-bayer.xml,"Beglücktes Deutsches Reich,
              Seit vierzehn Monden bist du ohne Haupt,
              Und flugs erwächst dir ein gedoppeltes:
              Den Friedrich ruft man hier im Lager aus,
              Dem Ludwig läutet man in Frankfurt drüben;
              O freud'ge, wahrhaft königliche Zeit!",29,330,character_speech,2,1,,ALBERTUS.,#albertus,1.0,MALE,joy,positive,emotions of pleasure
7,7,GerDracor/uhland-ludwig-der-bayer.xml,"Zwar heißt es, eine Doppelsonne sei
              Kein gutes Zeichen, und die Bienen dulden
              Zwo Königinnen nicht in einem Korb ...",345,489,character_speech,2,1,,ALBERTUS.,#albertus,1.0,MALE,no_annotation,no_annotation,no_annotation
8,8,GerDracor/uhland-ludwig-der-bayer.xml,unterbrechend.,0,14,stage_direction,2,1,speech_part,,#erster_edelknabe,2.0,MALE,no_annotation,no_annotation,no_annotation
9,9,GerDracor/uhland-ludwig-der-bayer.xml,"Wer seid Ihr, Freund?",0,21,character_speech,2,1,,ERSTER EDELKNABE,#erster_edelknabe,2.0,MALE,no_annotation,no_annotation,no_annotation
10,10,GerDracor/uhland-ludwig-der-bayer.xml,Ein reisender Scholar.,0,22,character_speech,2,1,,ALBERTUS.,#albertus,3.0,MALE,no_annotation,no_annotation,no_annotation
11,11,GerDracor/uhland-ludwig-der-bayer.xml,"
              Er ist ein zierlicher und schmucker Mann.",0,56,character_speech,2,1,,ZWEITER EDELKNABE.,#zweiter_edelknabe,4.0,MALE,"admiration, reverence",positive,emotions of affection
12,12,GerDracor/uhland-ludwig-der-bayer.xml,"Der Mantel, der von seiner Achsel flattert,
              Ist einer Spinnewebe zu vergleichen,
              Recht duftig und durchsichtig, fast zu sehr.",71,224,character_speech,2,1,,ZWEITER EDELKNABE.,#zweiter_edelknabe,4.0,MALE,no_annotation,no_annotation,no_annotation
13,13,GerDracor/uhland-ludwig-der-bayer.xml,"
              Die Straußenfedern seiner Reisemütze,
              In welchem Hühnerhof sind sie gepflückt?",0,107,character_speech,2,1,,ERSTER.,#erster_edelknabe,5.0,MALE,no_annotation,no_annotation,no_annotation
14,14,GerDracor/uhland-ludwig-der-bayer.xml,"
              Das Tintenfaß, das ihm am Gürtel hängt,
              Ist sicherlich der größten Weisheit voll.",0,110,character_speech,2,1,,ZWEITER.,#zweiter_edelknabe,6.0,MALE,no_annotation,no_annotation,no_annotation
