,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/goethe-faust-eine-tragoedie.xml,Direktor.,0,9,stage_direction,1,2,pre_speech,,,,,no_annotation,T,,1819.0,no_annotation,no_annotation
1,1,GerDracor/goethe-faust-eine-tragoedie.xml,Theaterdichter.,10,25,stage_direction,1,2,pre_speech,,,,,no_annotation,T,,1819.0,no_annotation,no_annotation
2,2,GerDracor/goethe-faust-eine-tragoedie.xml,Lustige Person.,26,41,stage_direction,1,2,pre_speech,,,,,no_annotation,T,,1819.0,no_annotation,no_annotation
3,3,GerDracor/goethe-faust-eine-tragoedie.xml,"
            Ihr beiden, die ihr mir so oft,
            In Not und Trübsal, beigestanden,
            Sagt, was ihr wohl in deutschen Landen
            Von unsrer Unternehmung hofft?",0,184,character_speech,1,2,,DIREKTOR.,#direktor,1.0,MALE,friendship,T,,1819.0,positive,emotions of affection
4,4,GerDracor/goethe-faust-eine-tragoedie.xml,"Ich wünschte sehr der Menge zu behagen,
            Besonders weil sie lebt und leben läßt.",197,288,character_speech,1,2,,DIREKTOR.,#direktor,1.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
5,5,GerDracor/goethe-faust-eine-tragoedie.xml,"Die Pfosten sind, die Bretter aufgeschlagen,
            Und jedermann erwartet sich ein Fest.",301,395,character_speech,1,2,,DIREKTOR.,#direktor,1.0,MALE,joy,T,,1819.0,positive,emotions of pleasure
6,6,GerDracor/goethe-faust-eine-tragoedie.xml,"Sie sitzen schon, mit hohen Augenbraunen,
            Gelassen da und möchten gern erstaunen.",408,501,character_speech,1,2,,DIREKTOR.,#direktor,1.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
7,7,GerDracor/goethe-faust-eine-tragoedie.xml,"Ich weiß, wie man den Geist des Volks versöhnt;
            Doch so verlegen bin ich nie gewesen:
            Zwar sind sie an das Beste nicht gewöhnt,
            Allein sie haben schrecklich viel gelesen.",514,720,character_speech,1,2,,DIREKTOR.,#direktor,1.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
8,8,GerDracor/goethe-faust-eine-tragoedie.xml,"Wie machen wir's, daß alles frisch und neu
            Und mit Bedeutung auch gefällig sei?",733,824,character_speech,1,2,,DIREKTOR.,#direktor,1.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
9,9,GerDracor/goethe-faust-eine-tragoedie.xml,"Denn freilich mag ich gern die Menge sehen,
            Wenn sich der Strom nach unsrer Bude drängt
            Und mit gewaltig wiederholten Wehen
            Sich durch die enge Gnadenpforte zwängt,
            Bei hellem Tage, schon vor vieren,
            Mit Stößen sich bis an die Kasse ficht
            Und, wie in Hungersnot um Brot an Bäckertüren,
            Um ein Billett sich fast die Hälse bricht.",837,1249,character_speech,1,2,,DIREKTOR.,#direktor,1.0,MALE,joy,T,,1819.0,positive,emotions of pleasure
10,10,GerDracor/goethe-faust-eine-tragoedie.xml,"Dies Wunder wirkt auf so verschiedne Leute
            Der Dichter nur; mein Freund, o tu es heute!",1262,1361,character_speech,1,2,,DIREKTOR.,#direktor,1.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
11,11,GerDracor/goethe-faust-eine-tragoedie.xml,"
            O sprich mir nicht von jener bunten Menge,
            Bei deren Anblick uns der Geist entflieht.",0,110,character_speech,1,2,,DICHTER.,#dichter,2.0,MALE,joy,T,,1819.0,positive,emotions of pleasure
12,12,GerDracor/goethe-faust-eine-tragoedie.xml,"Verhülle mir das wogende Gedränge,
            Das wider Willen uns zum Strudel zieht.",123,209,character_speech,1,2,,DICHTER.,#dichter,2.0,MALE,suffering,T,,1819.0,negative,emotions of suffering and empathy
13,13,GerDracor/goethe-faust-eine-tragoedie.xml,"Nein, führe mich zur stillen Himmelsenge,
            Wo nur dem Dichter reine Freude blüht,
            Wo Lieb' und Freundschaft unsres Herzens Segen
            Mit Götterhand erschaffen und erpflegen.",222,426,character_speech,1,2,,DICHTER.,#dichter,2.0,MALE,joy,T,,1819.0,positive,emotions of pleasure
14,14,GerDracor/goethe-faust-eine-tragoedie.xml,Ach!,452,456,character_speech,1,2,,DICHTER.,#dichter,2.0,MALE,suffering,T,,1819.0,negative,emotions of suffering and empathy
15,15,GerDracor/goethe-faust-eine-tragoedie.xml,"was in tiefer Brust uns da entsprungen,
            Was sich die Lippe schüchtern vorgelallt,
            Mißraten jetzt und jetzt vielleicht gelungen,
            Verschlingt des wilden Augenblicks Gewalt.",457,663,character_speech,1,2,,DICHTER.,#dichter,2.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
16,16,GerDracor/goethe-faust-eine-tragoedie.xml,"Oft, wenn es erst durch Jahre durchgedrungen,
            Erscheint es in vollendeter Gestalt.",676,770,character_speech,1,2,,DICHTER.,#dichter,2.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
17,17,GerDracor/goethe-faust-eine-tragoedie.xml,"Was glänzt, ist für den Augenblick geboren,
            Das Echte bleibt der Nachwelt unverloren.",783,880,character_speech,1,2,,DICHTER.,#dichter,2.0,MALE,joy,T,,1819.0,positive,emotions of pleasure
18,18,GerDracor/goethe-faust-eine-tragoedie.xml,"
            Wenn ich nur nichts von Nachwelt hören sollte.",0,59,character_speech,1,2,,LUSTIGE PERSON.,#lustige_person,3.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
19,19,GerDracor/goethe-faust-eine-tragoedie.xml,"Gesetzt, daß ich von Nachwelt reden wollte,
            Wer machte denn der Mitwelt Spaß?",72,161,character_speech,1,2,,LUSTIGE PERSON.,#lustige_person,3.0,MALE,joy,T,,1819.0,positive,emotions of pleasure
20,20,GerDracor/goethe-faust-eine-tragoedie.xml,Den will sie doch und soll ihn haben.,174,211,character_speech,1,2,,LUSTIGE PERSON.,#lustige_person,3.0,MALE,love,T,,1819.0,positive,emotions of affection
21,21,GerDracor/goethe-faust-eine-tragoedie.xml,"Die Gegenwart von einem braven Knaben
            Ist, dächt' ich, immer auch schon was.",224,312,character_speech,1,2,,LUSTIGE PERSON.,#lustige_person,3.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
22,22,GerDracor/goethe-faust-eine-tragoedie.xml,"Wer sich behaglich mitzuteilen weiß,
            Den wird des Volkes Laune nicht erbittern;
            Er wünscht sich einen großen Kreis,
            Um ihn gewisser zu erschüttern.",325,508,character_speech,1,2,,LUSTIGE PERSON.,#lustige_person,3.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
23,23,GerDracor/goethe-faust-eine-tragoedie.xml,"Drum seid nur brav und zeigt euch musterhaft,
            Laßt Phantasie mit allen ihren Chören,
            Vernunft, Verstand, Empfindung, Leidenschaft,
            Doch, merkt euch wohl!",521,710,character_speech,1,2,,LUSTIGE PERSON.,#lustige_person,3.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
24,24,GerDracor/goethe-faust-eine-tragoedie.xml,nicht ohne Narrheit hören!,711,737,character_speech,1,2,,LUSTIGE PERSON.,#lustige_person,3.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
25,25,GerDracor/goethe-faust-eine-tragoedie.xml,"
            Besonders aber laßt genug geschehn!",0,48,character_speech,1,2,,DIREKTOR.,#direktor,4.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
26,26,GerDracor/goethe-faust-eine-tragoedie.xml,"Man kommt zu schaun, man will am liebsten sehn.",61,108,character_speech,1,2,,DIREKTOR.,#direktor,4.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
27,27,GerDracor/goethe-faust-eine-tragoedie.xml,"Wird vieles vor den Augen abgesponnen,
            So daß die Menge staunend gaffen kann,
            Da habt Ihr in der Breite gleich gewonnen,
            Ihr seid ein vielgeliebter Mann.",121,310,character_speech,1,2,,DIREKTOR.,#direktor,4.0,MALE,"admiration, reverence",T,,1819.0,positive,emotions of affection
28,28,GerDracor/goethe-faust-eine-tragoedie.xml,"Die Masse könnt Ihr nur durch Masse zwingen,
            Ein jeder sucht sich endlich selbst was aus.",323,424,character_speech,1,2,,DIREKTOR.,#direktor,4.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
29,29,GerDracor/goethe-faust-eine-tragoedie.xml,"Wer vieles bringt, wird manchem etwas bringen;
            Und jeder geht zufrieden aus dem Haus.",437,534,character_speech,1,2,,DIREKTOR.,#direktor,4.0,MALE,joy,T,,1819.0,positive,emotions of pleasure
30,30,GerDracor/goethe-faust-eine-tragoedie.xml,"Gebt Ihr ein Stück, so gebt es gleich in Stücken!",547,596,character_speech,1,2,,DIREKTOR.,#direktor,4.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
31,31,GerDracor/goethe-faust-eine-tragoedie.xml,"Solch ein Ragout, es muß Euch glücken;
            Leicht ist es vorgelegt, so leicht als ausgedacht.",609,710,character_speech,1,2,,DIREKTOR.,#direktor,4.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
