,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
0,0,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
     Die Bühne stellt einen ländlichen Garten vor mit einem Zaun.",0,66,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
1,1,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"Auf einer Seite Kasperls Haus, vor demselben ein hoher Baum mit einem ländlichen Tisch und Stühlen.",67,166,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
2,2,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"Auf der andern Seite die Thüre in die Presse, vor derselben Butten, Wannen und dergl.",167,252,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
3,3,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"In der Entfernung sieht man das Dorf, und unter den Bauerhütten das Schloß des Dorfherrn hervorragen.",253,354,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
4,4,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
      (Rosine sitzt an dem Tisch, und bindet einen großen Kranz von Weinlaub und Herbstblumen zusammen.",0,104,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
5,5,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"Hernach Steffel, trägt eine Butte, und will vorüber gehen.)",105,164,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
6,6,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       So – jetzt wär der Herbstkranz beisammen, den wir morgen unserem Herrn Grafen bringen sollen.",0,101,character_speech,1,1,,"
       Rosine.
      ",#rosine,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
7,7,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
        (besieht ihn)",0,22,stage_direction,1,1,inner_speech,,#rosine,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
8,8,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       Recht hübsch – er ist mir recht gut gerathen –",0,54,character_speech,1,1,,"
       Rosine.
      ",#rosine,1.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
9,9,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
        (Steffel kommt)",0,24,stage_direction,1,1,inner_speech,,#rosine,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
10,10,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       Wenn jetzt nur gleich mein Steffel da wäre, daß er ihn auch sehen könnte –",0,82,character_speech,1,1,,"
       Rosine.
      ",#rosine,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
11,11,Kasperl/Hensler_Kasper Grünzinger_korr.csv,"
       Je nun – wenns nur aufs sehen ankommt – da wär ich ja –",0,63,character_speech,1,1,,"
       Steffel.
      ",#steffel,2.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
