,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,TextGrid/-Agnes_von_Hohenstaufen.xml,"
                                    Der Kaiser, Philipp, Fürsten, der Erzbischof von Mainz, Prälaten.",0,102,stage_direction,1,1,pre_speech,,,,,no_annotation,,,1784.0,no_annotation,no_annotation
1,1,TextGrid/-Agnes_von_Hohenstaufen.xml,"Irmengard, umgeben von ihren Frauen.",103,139,stage_direction,1,1,pre_speech,,,,,no_annotation,,,1784.0,no_annotation,no_annotation
2,2,TextGrid/-Agnes_von_Hohenstaufen.xml,Deutsche Ritter.,140,156,stage_direction,1,1,pre_speech,,,,,no_annotation,,,1784.0,no_annotation,no_annotation
3,3,TextGrid/-Agnes_von_Hohenstaufen.xml,Kaiserliche Marschälle.,157,180,stage_direction,1,1,pre_speech,,,,,no_annotation,,,1784.0,no_annotation,no_annotation
4,4,TextGrid/-Agnes_von_Hohenstaufen.xml,Herolde.,181,189,stage_direction,1,1,pre_speech,,,,,no_annotation,,,1784.0,no_annotation,no_annotation
5,5,TextGrid/-Agnes_von_Hohenstaufen.xml,Später der Burggraf.,190,210,stage_direction,1,1,pre_speech,,,,,no_annotation,,,1784.0,no_annotation,no_annotation
6,6,TextGrid/-Agnes_von_Hohenstaufen.xml,"
                                       Es schwebe der Adler
                                       Des heiligen Reiches,
                                       Mit siegenden Schwingen
                                       In Welschlands Gefild!",0,246,character_speech,1,1,,ALLGEMEINER CHOR.,ALLGEMEINER CHOR.,1.0,UNKNOWN,"admiration, reverence",,,1784.0,positive,emotions of affection
7,7,TextGrid/-Agnes_von_Hohenstaufen.xml,"Er bringe Verderben
                                       Dem Meutrergeschlechte,
                                       Und werde den Treuen
                                       Ein deckender Schild!",286,489,character_speech,1,1,,ALLGEMEINER CHOR.,ALLGEMEINER CHOR.,1.0,UNKNOWN,abhorrence,,,1784.0,negative,emotions of rejection
8,8,TextGrid/-Agnes_von_Hohenstaufen.xml,"
                                       zu den Fürsten.",0,55,stage_direction,1,1,speech_part,,,2.0,UNKNOWN,no_annotation,,,1784.0,no_annotation,no_annotation
9,9,TextGrid/-Agnes_von_Hohenstaufen.xml,"
                                       So schwöret beim Klange
                                       Der Kriegesdrommeten.",0,124,character_speech,1,1,,KAISER,KAISER,2.0,UNKNOWN,no_annotation,,,1784.0,no_annotation,no_annotation
10,10,TextGrid/-Agnes_von_Hohenstaufen.xml,"Zu folgen dem Adler
                                       Des heiligen Reichs.",164,243,character_speech,1,1,,KAISER,KAISER,2.0,UNKNOWN,no_annotation,,,1784.0,no_annotation,no_annotation
11,11,TextGrid/-Agnes_von_Hohenstaufen.xml,"
                                       Zugleich.",0,49,stage_direction,1,1,speech_part,,,2.0,UNKNOWN,no_annotation,,,1784.0,no_annotation,no_annotation
12,12,TextGrid/-Agnes_von_Hohenstaufen.xml,"
                                       Ja eilt zu erkämpfen
                                       Siciliens Thron!",0,116,character_speech,1,1,,"
IRMENGARD ","
IRMENGARD ",3.0,UNKNOWN,"admiration, reverence",,,1784.0,positive,emotions of affection
13,13,TextGrid/-Agnes_von_Hohenstaufen.xml,"
                                       Auf, laßt uns erkämpfen
                                       Siciliens Thron!",0,119,character_speech,1,1,,PHILIPP.,PHILIPP.,4.0,UNKNOWN,no_annotation,,,1784.0,no_annotation,no_annotation
14,14,TextGrid/-Agnes_von_Hohenstaufen.xml,"
                                       Wir folgen dem Adler
                                       Des heiligen Reiches,
                                       Zu blutigen Kämpfen
                                       In Welschlands Gefild.",0,242,character_speech,1,1,,CHOR DER FÜRSTEN UND RITTER.,CHOR DER FÜRSTEN UND RITTER.,5.0,UNKNOWN,no_annotation,,,1784.0,no_annotation,no_annotation
