,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,Die Gräber und Mausoläen der Könige von Trilinik.,0,49,stage_direction,2,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
1,1,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"Es ist pechschwarze Nacht, nur so viel Sternen-Licht, daß man den König Caromasko
            der als Todten-Geripp, doch ohne Kron und Purpur nach den Gräbern seiner Väter
            herspazirt, sehen kann.",0,208,stage_direction,2,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
2,2,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"sieht sich um, seufzt ein wenig, und schüttelt sich, wie einer der aus dem Schlaf
              erwacht.",0,104,stage_direction,2,1,speech_part,,#koenig_caromasko,1.0,MALE,no_annotation,no_annotation,no_annotation
3,3,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,Da bin ich nun endlich einmal gestorben!,0,40,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,despair,negative,emotions of anxiety
4,4,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"Es hält wahrhaftig hart, bis ich mich von
              Regierungs-Geschäften, Kron und Scepter, den weichen Sophas, den guten Weinen, feinen
              Speisen und Madame Colombine trennen konnte.",41,241,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,no_annotation,no_annotation,no_annotation
5,5,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"Doch hab ich mir das Ding noch immer
              fürchterlicher vorgestellt, als es ist.",242,332,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,fear,negative,emotions of anxiety
6,6,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,Ich bin leicht und fühle keinen Hunger.,333,372,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,suffering,negative,emotions of suffering and empathy
7,7,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"Kalt
              ists ein wenig – vermuthlich haben sie mir deßwegen meinen neusten Mantel mitgegeben.",373,477,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,suffering,negative,emotions of suffering and empathy
8,8,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,–,492,493,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,no_annotation,no_annotation,no_annotation
9,9,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,Ich bin so funfzig Jahr König von Trilinik gewesen.,0,51,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,"admiration, reverence",positive,emotions of affection
10,10,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,Eine hübsche Zeit!,52,70,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,joy,positive,emotions of pleasure
11,11,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"und läßt sich
              viel drinnen thun; aber jezt ists, als wie der Wind der über meine Kiefer streicht –
              als wärs nicht gewesen.",71,221,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,suffering,negative,emotions of suffering and empathy
12,12,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,Drum ließ ich mir bas wohl seyn.,222,254,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,no_annotation,no_annotation,no_annotation
13,13,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,–,255,256,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,no_annotation,no_annotation,no_annotation
14,14,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"Wenn ich aber nun so denke, was für ein elendes, lumpichtes, niederträchtiges
              Geschmeiß die Menschen sind!",0,120,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,abhorrence,negative,emotions of rejection
15,15,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"Ich war ein Prinz von funfzehen Jahren, ein unbärtiger
                 Junge; regierte über das große Trilinik, über Kerls von 60 Jahren,
              voll Weisheit und Verstand, mit langen grauen Bärten, und doch sagten mir die Bursche
              grade zu ins glatte Angesicht, ich wisse mehr als sie alle; sie seyen Dumköpfe gegen
              mich, ich sey die Sonne die sie erleuchte.",121,515,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,abhorrence,negative,emotions of rejection
16,16,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"Ich glaubte es auch steif und fest, und
              glaubt es noch hier auf dem Grabe, hätten sie gestern, als ich so furchtsam zwischen
              der Winkel-Treppe des Lebens und des Todes schwankte, nicht das nehmliche zu meinem
              Prinz Seiden-Wurm gesagt, der doch bey meinem Scepter!",516,821,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,fear,negative,emotions of anxiety
17,17,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"und der Höhle des Tods seys
              geschworen!",822,875,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,love,positive,emotions of affection
18,18,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"dummer ist, als eine Auster!",876,904,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,abhorrence,negative,emotions of rejection
19,19,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"Das ist nun alles was ich in den funfzig
              Jahren gelernt hab, nehmlich: Daß das Menschenzeug, elendes Lumpen-Gesindel ist,
                das sich unter einem Seiden-Wurm eben so gut befindet, als unter einem Solon; oder
                meines gleichen.",905,1172,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,abhorrence,negative,emotions of rejection
20,20,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,–,1173,1174,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,no_annotation,no_annotation,no_annotation
21,21,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,Ich muß doch meine königliche Gemahlin Tritina aus dem dumpfen Loch hervorpochen.,0,81,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,no_annotation,no_annotation,no_annotation
22,22,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"Ich
              glaub immer nicht, daß ich Seiden-Wurms Vater bin; der Gauch hat keine königliche Ader
              an seinem Leibe, und ich hab immer den Schuft von dikem Minister Bim im Verdacht, der
              da oben die Menschen, die ich noch gestern meine Sclaven nannte, räudig sticht.",82,380,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,abhorrence,negative,emotions of rejection
23,23,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,Er klopft an der Königin Tritina Gruft.,0,39,stage_direction,2,1,speech_part,,#koenig_caromasko,1.0,MALE,no_annotation,no_annotation,no_annotation
24,24,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,Frau Gemahlin auf ein Wort!,0,27,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,no_annotation,no_annotation,no_annotation
25,25,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,– Machen Sie nicht lange!,28,53,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,no_annotation,no_annotation,no_annotation
26,26,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"brauchen nicht vor der Toilette
              zu sizen, und viel zu schminken.",54,132,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,no_annotation,no_annotation,no_annotation
27,27,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"Hab die Ehre mit dürren, hohlen Kiefern zu paradiren,
              wie Sie –",133,210,character_speech,2,1,,KÖNIG CAROMASKO,#koenig_caromasko,1.0,MALE,no_annotation,no_annotation,no_annotation
28,28,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,aus der Gruft.,0,14,stage_direction,2,1,speech_part,,#koenigin_tritina,2.0,FEMALE,no_annotation,no_annotation,no_annotation
29,29,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"Ey, sind Sie da Herr Gemahl!",0,28,character_speech,2,1,,KÖNIGIN TRITINA,#koenigin_tritina,2.0,FEMALE,being moved,being moved,being moved
30,30,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,Ich hab schon lange auf Sie gewartet!,29,66,character_speech,2,1,,KÖNIGIN TRITINA,#koenigin_tritina,2.0,FEMALE,joy,positive,emotions of pleasure
31,31,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"Es ist ein
              sonderbares Leben hier!",67,115,character_speech,2,1,,KÖNIGIN TRITINA,#koenigin_tritina,2.0,FEMALE,no_annotation,no_annotation,no_annotation
32,32,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"Das Zimmer ist etwas eng, und schlecht tapizirt.",116,164,character_speech,2,1,,KÖNIGIN TRITINA,#koenigin_tritina,2.0,FEMALE,no_annotation,no_annotation,no_annotation
33,33,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"Man lebt so
              still – Indessen Sie wissen, ich laß mich nicht gern vor meinem Gemahl ohne Puz sehen.",165,277,character_speech,2,1,,KÖNIGIN TRITINA,#koenigin_tritina,2.0,FEMALE,no_annotation,no_annotation,no_annotation
34,34,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,Nur die Haarloken will ich etwas zusammen suchen.,292,341,character_speech,2,1,,KÖNIGIN TRITINA,#koenigin_tritina,2.0,FEMALE,no_annotation,no_annotation,no_annotation
35,35,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"Viel Umstände bin ich dermalen nicht
              gewohnt zu machen.",342,411,character_speech,2,1,,KÖNIGIN TRITINA,#koenigin_tritina,2.0,FEMALE,anger,negative,emotions of rejection
36,36,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,Die Dames d'honneur logirn ein wenig zu weit von mir.,412,465,character_speech,2,1,,KÖNIGIN TRITINA,#koenigin_tritina,2.0,FEMALE,no_annotation,no_annotation,no_annotation
37,37,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"Auch haben
              mir die leidige Würme – Ach!",466,519,character_speech,2,1,,KÖNIGIN TRITINA,#koenigin_tritina,2.0,FEMALE,suffering,negative,emotions of suffering and empathy
38,38,GerDracor/klinger-prinz-seiden-wurm-der-reformator.xml,"ich kanns Ihnen gar nicht beschreiben, wie dumm es hier
              ist –",520,595,character_speech,2,1,,KÖNIGIN TRITINA,#koenigin_tritina,2.0,FEMALE,suffering,negative,emotions of suffering and empathy
