,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/brentano-ponce-de-leon.xml,"Abend, ein Licht.",0,17,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
1,1,GerDracor/brentano-ponce-de-leon.xml,Eine kleine bürgerliche Stube in Valerios Haus mit einem Kamin.,0,63,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
2,2,GerDracor/brentano-ponce-de-leon.xml,"Ponce, in einer
            reichen venetianischen Maske, schwarz mit Brillant-Knöpfen, steht auf einem Tabouret;
            Valeria, die ihn geputzt hat, kniet vor ihm und zupft ihm die Schleifen an den Schuhen
            und Beinkleidern zurecht.",64,314,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
3,3,GerDracor/brentano-ponce-de-leon.xml,"Ponce ist durch und durch launig, kalt, und gut in dieser
            Szene zu nehmen.",315,401,stage_direction,1,1,pre_speech,,,,,abhorrence,negative,emotions of rejection
4,4,GerDracor/brentano-ponce-de-leon.xml,"sieht an ihm in die Höhe, und nickt.",0,36,stage_direction,1,1,speech_part,,#valeria,1.0,FEMALE,no_annotation,no_annotation,no_annotation
5,5,GerDracor/brentano-ponce-de-leon.xml,Ponce?,0,6,character_speech,1,1,,VALERIA,#valeria,1.0,FEMALE,no_annotation,no_annotation,no_annotation
6,6,GerDracor/brentano-ponce-de-leon.xml,Und?,0,4,character_speech,1,1,,PONCE.,#ponce,2.0,MALE,no_annotation,no_annotation,no_annotation
7,7,GerDracor/brentano-ponce-de-leon.xml,– Wird es bald ein Ende?,5,29,character_speech,1,1,,PONCE.,#ponce,2.0,MALE,no_annotation,no_annotation,no_annotation
8,8,GerDracor/brentano-ponce-de-leon.xml,"Man darf euch Mädchen nur unter die Hände kommen, so
              wird man gleich oder nimmer fertig.",30,132,character_speech,1,1,,PONCE.,#ponce,2.0,MALE,no_annotation,no_annotation,no_annotation
9,9,GerDracor/brentano-ponce-de-leon.xml,"Nimmer, meiner Liebe zu dir wird nimmer ein Ende, ich könnte mein Leben damit
              zubringen, dich zu putzen – ach!",0,124,character_speech,1,1,,VALERIA.,#valeria,3.0,FEMALE,love,positive,emotions of affection
10,10,GerDracor/brentano-ponce-de-leon.xml,und ich würde nicht fertig.,125,152,character_speech,1,1,,VALERIA.,#valeria,3.0,FEMALE,no_annotation,no_annotation,no_annotation
11,11,GerDracor/brentano-ponce-de-leon.xml,–,153,154,character_speech,1,1,,VALERIA.,#valeria,3.0,FEMALE,no_annotation,no_annotation,no_annotation
12,12,GerDracor/brentano-ponce-de-leon.xml,Putze lieber einmal das Licht.,0,30,character_speech,1,1,,PONCE.,#ponce,4.0,MALE,no_annotation,no_annotation,no_annotation
13,13,GerDracor/brentano-ponce-de-leon.xml,sie tut es.,0,11,stage_direction,1,1,speech_part,,#valeria,5.0,FEMALE,no_annotation,no_annotation,no_annotation
14,14,GerDracor/brentano-ponce-de-leon.xml,"Du hast recht, so kann ich dich noch besser bewundern, du bist doch gut, daß du das
              sagst.",0,104,character_speech,1,1,,VALERIA,#valeria,5.0,FEMALE,"admiration, reverence",positive,emotions of affection
15,15,GerDracor/brentano-ponce-de-leon.xml,–,105,106,character_speech,1,1,,VALERIA,#valeria,5.0,FEMALE,no_annotation,no_annotation,no_annotation
16,16,GerDracor/brentano-ponce-de-leon.xml,"Ich bitte dich, stelle dir nichts zu Großmütiges von mir vor; es war der bloßen
              Dunkelheit wegen, und damit ich schneller von dem dummen Stühlchen herunterkomme.",0,175,character_speech,1,1,,PONCE.,#ponce,6.0,MALE,no_annotation,no_annotation,no_annotation
