,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,TextGrid/-Carolus_Stuardus.xml,"
                                 Die Gemahlin des Feld Herren Fairfax.",0,71,stage_direction,1,0,pre_speech,,,,,no_annotation,T,,1649.0,no_annotation,no_annotation
1,1,TextGrid/-Carolus_Stuardus.xml,"
                                 Fairfax und seine Gemahlin.",0,61,stage_direction,1,0,pre_speech,,,,,no_annotation,T,,1649.0,no_annotation,no_annotation
2,2,TextGrid/-Carolus_Stuardus.xml,Wie daß die Gäste schon / mein Trost / geschiden sind?,0,54,character_speech,1,0,,GEMAHLIN.,GEMAHLIN.,1.0,UNKNOWN,joy,T,,1649.0,positive,emotions of pleasure
3,3,TextGrid/-Carolus_Stuardus.xml,"
                                    Mein Engel!",0,48,character_speech,1,0,,FAIRFAX.,FAIRFAX.,2.0,UNKNOWN,being moved,T,,1649.0,being moved,being moved
4,4,TextGrid/-Carolus_Stuardus.xml,es wird spät!,49,62,character_speech,1,0,,FAIRFAX.,FAIRFAX.,2.0,UNKNOWN,no_annotation,T,,1649.0,no_annotation,no_annotation
5,5,TextGrid/-Carolus_Stuardus.xml,"auch weiß sie zu was Sorgen
                                    Der nahe Tag uns ruff'.",63,150,character_speech,1,0,,FAIRFAX.,FAIRFAX.,2.0,UNKNOWN,no_annotation,T,,1649.0,no_annotation,no_annotation
6,6,TextGrid/-Carolus_Stuardus.xml,"
                                    Es muß ihn nechster Morgen
                                    In neuer Ehre schaun!",0,121,character_speech,1,0,,GEMAHLIN.,GEMAHLIN.,3.0,UNKNOWN,no_annotation,T,,1649.0,no_annotation,no_annotation
7,7,TextGrid/-Carolus_Stuardus.xml,Mein Trost zu ihrer Ehr.,0,24,character_speech,1,0,,FAIRFAX.,FAIRFAX.,4.0,UNKNOWN,"admiration, reverence",T,,1649.0,positive,emotions of affection
8,8,TextGrid/-Carolus_Stuardus.xml,"
                                    Wahr ists das für und für ich neuen Ruhm anhör /
                                    Den seiner Tugend nur mein Glück allein zu dancken /
                                    Sein hoher Name wird / weil Menschen stehn / nicht wancken.",0,270,character_speech,1,0,,GEMAHLIN.,GEMAHLIN.,5.0,UNKNOWN,joy,T,,1649.0,positive,emotions of pleasure
9,9,TextGrid/-Carolus_Stuardus.xml,Er hat der Länder Recht auff festen Fuß gesetzt.,307,355,character_speech,1,0,,GEMAHLIN.,GEMAHLIN.,5.0,UNKNOWN,no_annotation,T,,1649.0,no_annotation,no_annotation
10,10,TextGrid/-Carolus_Stuardus.xml,"Er hat den schwachen Statt / der tödtlich fast verletzt
                                    Durch Königliche Sig' / aus letzter Angst gerissen.",392,535,character_speech,1,0,,GEMAHLIN.,GEMAHLIN.,5.0,UNKNOWN,fear,T,,1649.0,negative,emotions of anxiety
11,11,TextGrid/-Carolus_Stuardus.xml,"Es wird von seinem Fleiß die greise Nach-Welt wissen;
                                    Krafft des Er beyde Reich vereinigt / und durch Macht
                                    Mehr durch Verstand zu Ruh und in Gehorsam bracht.",572,802,character_speech,1,0,,GEMAHLIN.,GEMAHLIN.,5.0,UNKNOWN,"admiration, reverence",T,,1649.0,positive,emotions of affection
12,12,TextGrid/-Carolus_Stuardus.xml,"Er siht was wider Ihn Schwerdt oder Stahl erhoben;
                                    Gebunden oder tod.",839,944,character_speech,1,0,,GEMAHLIN.,GEMAHLIN.,5.0,UNKNOWN,suffering,T,,1649.0,negative,emotions of suffering and empathy
13,13,TextGrid/-Carolus_Stuardus.xml,"Die Völcker sind verstoben
                                    Die so von West als Nord mit neuer Glutt gedreut.",945,1057,character_speech,1,0,,GEMAHLIN.,GEMAHLIN.,5.0,UNKNOWN,no_annotation,T,,1649.0,no_annotation,no_annotation
14,14,TextGrid/-Carolus_Stuardus.xml,Die Flott ist uns zu Dinst und Stuards Heer zerstreut.,0,54,character_speech,1,0,,FAIRFAX.,FAIRFAX.,6.0,UNKNOWN,no_annotation,T,,1649.0,no_annotation,no_annotation
15,15,TextGrid/-Carolus_Stuardus.xml,Gantz Albion gestehts daß seine tapfre Thaten,0,45,character_speech,1,0,,GEMAHLIN.,GEMAHLIN.,7.0,UNKNOWN,"admiration, reverence",T,,1649.0,positive,emotions of affection
16,16,TextGrid/-Carolus_Stuardus.xml,Bey höchst verwirrtem Werck' und über Wundsch gerathen.,0,55,character_speech,1,0,,FAIRFAX.,FAIRFAX.,8.0,UNKNOWN,no_annotation,T,,1649.0,no_annotation,no_annotation
