,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/kleist-prinz-friedrich-von-homburg.xml,Szene: Fehrbellin.,0,18,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
1,1,GerDracor/kleist-prinz-friedrich-von-homburg.xml,Ein Garten im altfranzösischen Stil.,19,55,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
2,2,GerDracor/kleist-prinz-friedrich-von-homburg.xml,"Im Hintergrunde ein Schloß, von welchem eine Rampe herabführt.",0,62,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
3,3,GerDracor/kleist-prinz-friedrich-von-homburg.xml,"– Es ist
          Nacht.",63,88,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
4,4,GerDracor/kleist-prinz-friedrich-von-homburg.xml,"Der Prinz von Homburg sitzt mit bloßem Haupt und offner Brust, halb wachend halb
            schlafend, unter einer Eiche und windet sich einen Kranz.",0,150,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
5,5,GerDracor/kleist-prinz-friedrich-von-homburg.xml,"– Der Kurfürst, seine Gemahlin
            Prinzessin Natalie, der Graf von Hohenzollern, Rittmeister Golz und andere treten
            heimlich aus dem Schloß, und schauen vom Geländer der Rampe, auf ihn nieder.",151,364,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
6,6,GerDracor/kleist-prinz-friedrich-von-homburg.xml,"– Pagen mit
            Fackeln.",365,397,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
7,7,GerDracor/kleist-prinz-friedrich-von-homburg.xml,"
              Der Prinz von Homburg, unser tapfrer Vetter,
              Der an der Reuter Spitze, seit drei Tagen
              Den flücht'gen Schweden munter nachgesetzt,
              Und sich erst heute wieder atemlos,
              Im Hauptquartier zu Fehrbellin gezeigt:
              Befehl ward ihm von dir, hier länger nicht,
              Als nur drei Füttrungsstunden zu verweilen,
              Und gleich dem Wrangel wiederum entgegen,
              Der sich am Rhyn versucht hat einzuschanzen,
              Bis an die Hackelberge vorzurücken?",0,558,character_speech,1,1,,DER GRAF VON HOHENZOLLERN.,#hohenzollern,1.0,MALE,"admiration, reverence",positive,emotions of affection
8,8,GerDracor/kleist-prinz-friedrich-von-homburg.xml,So ist's!,0,9,character_speech,1,1,,DER KURFÜRST.,#der_kurfuerst,2.0,MALE,no_annotation,no_annotation,no_annotation
9,9,GerDracor/kleist-prinz-friedrich-von-homburg.xml,"
              Die Chefs nun sämtlicher Schwadroner,
               Zum Aufbruch aus der Stadt, dem Plan gemäß,
              Glock zehn zu Nacht, gemessen instruiert,
              Wirft er erschöpft, gleich einem Jagdhund lechzend,
              Sich auf das Stroh um für die Schlacht, die uns
              Bevor beim Strahl des Morgens steht, ein wenig
              Die Glieder, die erschöpften, auszuruhn.",0,411,character_speech,1,1,,HOHENZOLLERN.,#hohenzollern,3.0,MALE,no_annotation,no_annotation,no_annotation
