,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,TextGrid/-Claudine_von_Villa_Bella.xml,"
                                 Die Musik kündigt einen Wirrwarr, einen fröhlichen Tumult an, einen Zusammenlauf des Volks zu einem festlichen Pompe.",0,151,stage_direction,1,0,pre_speech,,,,,joy,S,,1774.0,positive,emotions of pleasure
1,1,TextGrid/-Claudine_von_Villa_Bella.xml,"
                                 Eine geschmückte Gartenszene stellt sich dar.",0,79,stage_direction,1,0,pre_speech,,,,,no_annotation,S,,1774.0,no_annotation,no_annotation
2,2,TextGrid/-Claudine_von_Villa_Bella.xml,Unter einem feurigen Marsche naht sich der Zug.,80,127,stage_direction,1,0,pre_speech,,,,,no_annotation,S,,1774.0,no_annotation,no_annotation
3,3,TextGrid/-Claudine_von_Villa_Bella.xml,"
                                 Kleine Kinder gehen voran mit Blumenkörben und Kränken; ihnen folgen Mädchen und Jünglinge mit Früchten; darauf kommen Alte mit allerlei Gaben.",0,177,stage_direction,1,0,pre_speech,,,,,no_annotation,S,,1774.0,no_annotation,no_annotation
4,4,TextGrid/-Claudine_von_Villa_Bella.xml,Sibylla und Camilla fragen Geschmeide und köstliche Kleider.,178,238,stage_direction,1,0,pre_speech,,,,,no_annotation,S,,1774.0,no_annotation,no_annotation
5,5,TextGrid/-Claudine_von_Villa_Bella.xml,"Sodann gehen die beiden Alten, Don Gonzalo und Don Sebastian.",239,300,stage_direction,1,0,pre_speech,,,,,no_annotation,S,,1774.0,no_annotation,no_annotation
6,6,TextGrid/-Claudine_von_Villa_Bella.xml,"Gleich hinter ihnen erscheint, getragen von vier Jünglingen, auf einem mit Blumen geschmückten Sessel, Donna Claudina.",301,419,stage_direction,1,0,pre_speech,,,,,no_annotation,S,,1774.0,no_annotation,no_annotation
7,7,TextGrid/-Claudine_von_Villa_Bella.xml,"Die herabhangenden Kränke fragen vier andere Jünglinge, deren erster, rechter Hand, Don Pedro ist.",420,518,stage_direction,1,0,pre_speech,,,,,no_annotation,S,,1774.0,no_annotation,no_annotation
8,8,TextGrid/-Claudine_von_Villa_Bella.xml,"
                                 Während des Zugs singt der Chor.",0,66,stage_direction,1,0,pre_speech,,,,,no_annotation,S,,1774.0,no_annotation,no_annotation
9,9,TextGrid/-Claudine_von_Villa_Bella.xml,"
                                    Fröhlicher,
                                    Seliger,
                                    Herrlicher Tag!",0,145,character_speech,1,0,,CHOR.,CHOR.,1.0,UNKNOWN,joy,S,,1774.0,positive,emotions of pleasure
