,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/grillparzer-medea.xml,Vor den Mauern von Korinth.,0,27,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
1,1,GerDracor/grillparzer-medea.xml,Links im Mittelgrunde ein Zelt aufgeschlagen.,28,73,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
2,2,GerDracor/grillparzer-medea.xml,"Im
          Hintergrunde das Meer, an dem sich auf einer Landspitze ein Teil der Stadt hinzieht.",74,171,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
3,3,GerDracor/grillparzer-medea.xml,Früher Morgen noch vor Tagesanbruch.,182,218,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
4,4,GerDracor/grillparzer-medea.xml,Dunkel.,219,226,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
5,5,GerDracor/grillparzer-medea.xml,"Ein Sklave steht rechts im Vorgrunde in einer Grube, mit der Schaufel grabend und
          Erde auswerfend.",0,108,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
6,6,GerDracor/grillparzer-medea.xml,"Medea auf der andern Seite, vor ihr eine schwarze, seltsam mit Gold
          verzierte Kiste in welche sie mancherlei Gerät während des Folgenden hineinlegt.",109,267,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
7,7,GerDracor/grillparzer-medea.xml,Halle in Kreons Königsburg zu Korinth.,0,38,stage_direction,2,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
8,8,GerDracor/grillparzer-medea.xml,"Kreusa sitzend, Medea auf einem niederen Schemmel vor ihr, eine Leier in ihrem Arm;
          sie ist griechisch gekleidet",0,122,stage_direction,2,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
9,9,GerDracor/grillparzer-medea.xml,Vorhof von Kreons Burg.,0,23,stage_direction,3,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
10,10,GerDracor/grillparzer-medea.xml,"Im Hintergrunde der Eingang von der Wohnung des Königs;
          rechts an den Seitenwänden ein Säulengang zu Medeens Aufenthalt führend.",24,162,stage_direction,3,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
11,11,GerDracor/grillparzer-medea.xml,"Medea im Vorgrunde stehend, Gora weiter zurück mit einem Diener des Königs
          sprechend.",0,95,stage_direction,3,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
12,12,GerDracor/grillparzer-medea.xml,Vorhof vor Kreons Burg wie im vorigen Aufzuge.,0,46,stage_direction,4,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
