,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/brawe-der-freigeist.xml,Henley.,0,7,stage_direction,1,1,pre_speech,,,,,no_annotation,T,,1759.0,no_annotation,no_annotation
1,1,GerDracor/brawe-der-freigeist.xml,Widston.,8,16,stage_direction,1,1,pre_speech,,,,,no_annotation,T,,1759.0,no_annotation,no_annotation
2,2,GerDracor/brawe-der-freigeist.xml,Welch ein unvermutheter Zufall!,0,31,character_speech,1,1,,HENLEY.,#henley,1.0,MALE,being moved,T,,1759.0,being moved,being moved
3,3,GerDracor/brawe-der-freigeist.xml,Was habe ich erblickt!,32,54,character_speech,1,1,,HENLEY.,#henley,1.0,MALE,being moved,T,,1759.0,being moved,being moved
4,4,GerDracor/brawe-der-freigeist.xml,"Meine Anschläge, meine Rache,
              – alles ist hin!",55,115,character_speech,1,1,,HENLEY.,#henley,1.0,MALE,suffering,T,,1759.0,negative,emotions of suffering and empathy
5,5,GerDracor/brawe-der-freigeist.xml,ich Unglücklicher!,116,134,character_speech,1,1,,HENLEY.,#henley,1.0,MALE,suffering,T,,1759.0,negative,emotions of suffering and empathy
6,6,GerDracor/brawe-der-freigeist.xml,–,135,136,character_speech,1,1,,HENLEY.,#henley,1.0,MALE,no_annotation,T,,1759.0,no_annotation,no_annotation
7,7,GerDracor/brawe-der-freigeist.xml,Indem er sich umsieht.,0,22,stage_direction,1,1,inner_speech,,#henley,1.0,MALE,no_annotation,T,,1759.0,no_annotation,no_annotation
8,8,GerDracor/brawe-der-freigeist.xml," du folgst
              mir?",0,29,character_speech,1,1,,HENLEY.,#henley,1.0,MALE,no_annotation,T,,1759.0,no_annotation,no_annotation
9,9,GerDracor/brawe-der-freigeist.xml,"Ja, mein Herr, Ihre heftige Bestürzung beunruhiget mich.",0,56,character_speech,1,1,,WIDSTON.,#widston,2.0,MALE,being moved,T,,1759.0,being moved,being moved
10,10,GerDracor/brawe-der-freigeist.xml,"Werden Sie mir 
              vergeben, wenn ich mich nach der Ursache dieser schleunigen Veränderung mich
              erkundige?",57,188,character_speech,1,1,,WIDSTON.,#widston,2.0,MALE,suffering,T,,1759.0,negative,emotions of suffering and empathy
11,11,GerDracor/brawe-der-freigeist.xml,"Kanntest du den Fremden, der eben itzt so schnell bey uns vorbey gieng?",0,71,character_speech,1,1,,HENLEY.,#henley,3.0,MALE,no_annotation,T,,1759.0,no_annotation,no_annotation
12,12,GerDracor/brawe-der-freigeist.xml,"Eine dunkle Erinnerung, daß ich ihn irgend einmal gesehn –",0,58,character_speech,1,1,,WIDSTON.,#widston,4.0,MALE,no_annotation,T,,1759.0,no_annotation,no_annotation
13,13,GerDracor/brawe-der-freigeist.xml,"Du betrogst dich nicht, es war Granville, mit dem ich in London durch den Klerdon in
              eine kurze Bekanntschaft gerieth.",0,132,character_speech,1,1,,HENLEY.,#henley,5.0,MALE,friendship,T,,1759.0,positive,emotions of affection
14,14,GerDracor/brawe-der-freigeist.xml,Und seine Gegenwart kann in Ihnen so heftige Bewegungen erregen?,0,64,character_speech,1,1,,WIDSTON.,#widston,6.0,MALE,being moved,T,,1759.0,being moved,being moved
