,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/tieck-prinz-zerbino.xml,Die Szene ist ein dichter Wald.,0,31,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
1,1,GerDracor/tieck-prinz-zerbino.xml,Ein Jäger tritt als Prologus mit einem Waldhorn auf.,0,52,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
2,2,GerDracor/tieck-prinz-zerbino.xml,Palast.,0,7,stage_direction,2,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
3,3,GerDracor/tieck-prinz-zerbino.xml,Curio und Selinus treten auf.,0,29,stage_direction,2,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
4,4,GerDracor/tieck-prinz-zerbino.xml,Wie befindet sich der Prinz?,0,28,character_speech,2,1,,CURIO.,#curio,1.0,MALE,no_annotation,no_annotation,no_annotation
5,5,GerDracor/tieck-prinz-zerbino.xml,Immer noch beim alten.,0,22,character_speech,2,1,,SELINUS.,#selinus,2.0,MALE,no_annotation,no_annotation,no_annotation
6,6,GerDracor/tieck-prinz-zerbino.xml,Es wird mit jedem Tage schlimmer.,23,56,character_speech,2,1,,SELINUS.,#selinus,2.0,MALE,suffering,negative,emotions of suffering and empathy
7,7,GerDracor/tieck-prinz-zerbino.xml,"Aber in aller Welt, was soll daraus werden, und gibt es denn gar kein Mittel
              dagegen?",0,99,character_speech,2,1,,CURIO.,#curio,3.0,MALE,compassion,negative,emotions of suffering and empathy
8,8,GerDracor/tieck-prinz-zerbino.xml,"Man sagt, es sei alles nur die Anstellung eines bösen Geistes, der diesem Reiche
              seine Macht und Größe neidet, er will den Glanz unsres Hofes verdunkeln und auf diese
              Art das Oberste zuunterst kehren.",0,228,character_speech,2,1,,SELINUS.,#selinus,4.0,MALE,abhorrence,negative,emotions of rejection
9,9,GerDracor/tieck-prinz-zerbino.xml,Sicamber tritt auf.,0,19,stage_direction,2,1,speech_part,,#selinus,4.0,MALE,no_annotation,no_annotation,no_annotation
10,10,GerDracor/tieck-prinz-zerbino.xml,"Nun, Sicamber?",0,14,character_speech,2,1,,CURIO.,#curio,5.0,MALE,no_annotation,no_annotation,no_annotation
11,11,GerDracor/tieck-prinz-zerbino.xml,"Nun, Curio?",0,11,character_speech,2,1,,SICAMBER.,#sicamber,6.0,MALE,no_annotation,no_annotation,no_annotation
12,12,GerDracor/tieck-prinz-zerbino.xml,Hast du den Prinzen heute schon gesehen?,0,40,character_speech,2,1,,CURIO.,#curio,7.0,MALE,no_annotation,no_annotation,no_annotation
13,13,GerDracor/tieck-prinz-zerbino.xml,Jawohl.,0,7,character_speech,2,1,,SICAMBER.,#sicamber,8.0,MALE,no_annotation,no_annotation,no_annotation
14,14,GerDracor/tieck-prinz-zerbino.xml,"Und er wird mit jedem Tage dummer, wie man sagt?",0,48,character_speech,2,1,,CURIO.,#curio,9.0,MALE,suffering,negative,emotions of suffering and empathy
15,15,GerDracor/tieck-prinz-zerbino.xml,Dummer?,0,7,character_speech,2,1,,SICAMBER.,#sicamber,10.0,MALE,anger,negative,emotions of rejection
16,16,GerDracor/tieck-prinz-zerbino.xml,"– Sie setzen mich in Erstaunen, meine Herren.",8,53,character_speech,2,1,,SICAMBER.,#sicamber,10.0,MALE,being moved,being moved,being moved
17,17,GerDracor/tieck-prinz-zerbino.xml,"Nun, oder einfältiger, nennen Sie es, wie Sie wollen, genug, die Hauptsache ist doch
              einmal wahr.",0,111,character_speech,2,1,,SELINUS.,#selinus,11.0,MALE,no_annotation,no_annotation,no_annotation
