,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,TextGrid/-Somnium_Vitae_Humanae.xml,"
                                    Degenwerth.",0,48,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
1,1,TextGrid/-Somnium_Vitae_Humanae.xml,Friedlieb.,49,59,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
2,2,TextGrid/-Somnium_Vitae_Humanae.xml,Reinart.,60,68,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
3,3,TextGrid/-Somnium_Vitae_Humanae.xml,Wolrath.,69,77,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
4,4,TextGrid/-Somnium_Vitae_Humanae.xml,Warner.,78,85,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
5,5,TextGrid/-Somnium_Vitae_Humanae.xml,Leuthülff.,86,96,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
6,6,TextGrid/-Somnium_Vitae_Humanae.xml,Christman.,97,107,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
7,7,TextGrid/-Somnium_Vitae_Humanae.xml,Gottlieb.,108,117,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
8,8,TextGrid/-Somnium_Vitae_Humanae.xml,"
                                       Herr Doctor lieber sagt mir doch,
                                       Solt auch ein Fürst itzt leben noch
                                       Im heiligen Römischen Reich,
                                       Der an weißheit vnserm sey gleich?",0,290,character_speech,1,1,,DEGENWERTH.,DEGENWERTH.,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
9,9,TextGrid/-Somnium_Vitae_Humanae.xml,"
                                       Lieben Junckern, auff ewer frag
                                       Mit warheit ich also viel sag:
                                       Das wir einen Landsherren habn
                                       Geziert von Gott mit hohen gabn.",0,283,character_speech,1,1,,FRIEDLIEB.,FRIEDLIEB.,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation
10,10,TextGrid/-Somnium_Vitae_Humanae.xml,"Dem solln wir dancken früh vnd spat
                                       Der aus Gnaden jhn geben hat.",323,427,character_speech,1,1,,FRIEDLIEB.,FRIEDLIEB.,2.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
11,11,TextGrid/-Somnium_Vitae_Humanae.xml,"Dann freilich ists ein wolthat groß,
                                       Nicht außzusprechn mit worten blos,
                                       Wann Gott Regenten from vnd klug
                                       Einm Lande gibt, wie wir mit fug
                                       Rühmen können: doch will hiemit
                                       Ander' Fürstn ich verachten nicht.",467,867,character_speech,1,1,,FRIEDLIEB.,FRIEDLIEB.,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation
