,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/raupach-kritik-und-antikritik.xml,Ein Buchladen; kann auch ein Zimmer sein.,0,41,stage_direction,1,1,pre_speech,,,,,no_annotation,K,,1825.0,no_annotation,no_annotation
1,1,GerDracor/raupach-kritik-und-antikritik.xml,Till und der Baron.,0,19,stage_direction,1,1,pre_speech,,,,,no_annotation,K,,1825.0,no_annotation,no_annotation
2,2,GerDracor/raupach-kritik-und-antikritik.xml,ein Pack Bücher zusammenschnürend.,0,34,stage_direction,1,1,speech_part,,#till,1.0,MALE,no_annotation,K,,1825.0,no_annotation,no_annotation
3,3,GerDracor/raupach-kritik-und-antikritik.xml,"Wohin befehlen Sie Ihnen die Bücher zu schicken, Herr – – – Ich weiß nicht, mit wem
              ich die Ehre habe – –",0,119,character_speech,1,1,,TILL,#till,1.0,MALE,being moved,K,,1825.0,being moved,being moved
4,4,GerDracor/raupach-kritik-und-antikritik.xml,Baron Riedberg.,0,15,character_speech,1,1,,BARON.,#baron,2.0,MALE,no_annotation,K,,1825.0,no_annotation,no_annotation
5,5,GerDracor/raupach-kritik-und-antikritik.xml,Ich wohne im Schwan; doch die Bücher werde ich holen lassen.,16,76,character_speech,1,1,,BARON.,#baron,2.0,MALE,no_annotation,K,,1825.0,no_annotation,no_annotation
6,6,GerDracor/raupach-kritik-und-antikritik.xml,"Wie Sie befehlen, Herr Baron.",0,29,character_speech,1,1,,TILL.,#till,3.0,MALE,no_annotation,K,,1825.0,no_annotation,no_annotation
7,7,GerDracor/raupach-kritik-und-antikritik.xml,Sie bekommen – –?,0,17,character_speech,1,1,,BARON.,#baron,4.0,MALE,being moved,K,,1825.0,being moved,being moved
8,8,GerDracor/raupach-kritik-und-antikritik.xml,Eine Kleinigkeit: 23 Thaler 4 Groschen.,0,39,character_speech,1,1,,TILL.,#till,5.0,MALE,no_annotation,K,,1825.0,no_annotation,no_annotation
9,9,GerDracor/raupach-kritik-und-antikritik.xml,Geld hinwerfend.,0,16,stage_direction,1,1,speech_part,,#baron,6.0,MALE,no_annotation,K,,1825.0,no_annotation,no_annotation
10,10,GerDracor/raupach-kritik-und-antikritik.xml,Gerade Rechnung: 4 Friedrichsd'ors.,0,35,character_speech,1,1,,BARON,#baron,6.0,MALE,no_annotation,K,,1825.0,no_annotation,no_annotation
11,11,GerDracor/raupach-kritik-und-antikritik.xml,Unterthänigen Dank.,0,19,character_speech,1,1,,TILL.,#till,7.0,MALE,"admiration, reverence",K,,1825.0,positive,emotions of affection
12,12,GerDracor/raupach-kritik-und-antikritik.xml,Schweres Gold für leichte Waare.,0,32,character_speech,1,1,,BARON.,#baron,8.0,MALE,no_annotation,K,,1825.0,no_annotation,no_annotation
13,13,GerDracor/raupach-kritik-und-antikritik.xml,Wollen Sie Exemplare auf Velin?,0,31,character_speech,1,1,,TILL.,#till,9.0,MALE,no_annotation,K,,1825.0,no_annotation,no_annotation
14,14,GerDracor/raupach-kritik-und-antikritik.xml,Die fallen mehr in's Gewicht.,32,61,character_speech,1,1,,TILL.,#till,9.0,MALE,no_annotation,K,,1825.0,no_annotation,no_annotation
15,15,GerDracor/raupach-kritik-und-antikritik.xml,Sind aber auch theurer.,0,23,character_speech,1,1,,BARON.,#baron,10.0,MALE,no_annotation,K,,1825.0,no_annotation,no_annotation
16,16,GerDracor/raupach-kritik-und-antikritik.xml,"Es ist eine schlechte Gewöhnung unserer Zeit, daß wir neben
              der leiblichen Speise auch geistige bedürfen, und dadurch unsere Nahrungssorgen
              verdoppeln.",24,203,character_speech,1,1,,BARON.,#baron,10.0,MALE,suffering,K,,1825.0,negative,emotions of suffering and empathy
17,17,GerDracor/raupach-kritik-und-antikritik.xml,Verdoppeln wohl nicht.,0,22,character_speech,1,1,,TILL.,#till,11.0,MALE,no_annotation,K,,1825.0,no_annotation,no_annotation
