,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/sessa-unser-verkehr.xml,(Strasse.),0,10,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
1,1,GerDracor/sessa-unser-verkehr.xml,"Abraham Hirsch, Rachel und Jakob.",0,33,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
2,2,GerDracor/sessa-unser-verkehr.xml,"(Letzterer mit einem Bündel Kleider, reisefertig, treten auf.)",0,62,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
3,3,GerDracor/sessa-unser-verkehr.xml,(seiner Mutter die Hand drückend.),0,34,stage_direction,1,1,speech_part,,#jakob,1.0,MALE,"admiration, reverence",positive,emotions of affection
4,4,GerDracor/sessa-unser-verkehr.xml,"Nü, Memme, bleibt gesünd!",0,25,character_speech,1,1,,Jakob.,#jakob,1.0,MALE,anger,negative,emotions of rejection
5,5,GerDracor/sessa-unser-verkehr.xml,(ihn umarmend),0,14,stage_direction,1,1,speech_part,,#rachel,2.0,FEMALE,joy,positive,emotions of pleasure
6,6,GerDracor/sessa-unser-verkehr.xml,As de süllst leeben lange Johr!,0,31,character_speech,1,1,,Rachel.,#rachel,2.0,FEMALE,no_annotation,no_annotation,no_annotation
7,7,GerDracor/sessa-unser-verkehr.xml,(seufzend),0,10,stage_direction,1,1,speech_part,,#jakob,3.0,MALE,suffering,negative,emotions of suffering and empathy
8,8,GerDracor/sessa-unser-verkehr.xml,'s gaiht mer su Herzen!,0,23,character_speech,1,1,,Jakob.,#jakob,3.0,MALE,love,positive,emotions of affection
9,9,GerDracor/sessa-unser-verkehr.xml,(schluchzend),0,13,stage_direction,1,1,speech_part,,#rachel,4.0,FEMALE,suffering,negative,emotions of suffering and empathy
10,10,GerDracor/sessa-unser-verkehr.xml,Mir aach!,0,9,character_speech,1,1,,Rachel.,#rachel,4.0,FEMALE,joy,positive,emotions of pleasure
11,11,GerDracor/sessa-unser-verkehr.xml,ai waih!,10,18,character_speech,1,1,,Rachel.,#rachel,4.0,FEMALE,no_annotation,no_annotation,no_annotation
12,12,GerDracor/sessa-unser-verkehr.xml,(schluchzend),0,13,stage_direction,1,1,speech_part,,#jakob #rachel,5.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
13,13,GerDracor/sessa-unser-verkehr.xml,Ai waih!,0,8,character_speech,1,1,,Beide.,#jakob #rachel,5.0,UNKNOWN,no_annotation,no_annotation,no_annotation
14,14,GerDracor/sessa-unser-verkehr.xml,ai waih!,9,17,character_speech,1,1,,Beide.,#jakob #rachel,5.0,UNKNOWN,no_annotation,no_annotation,no_annotation
15,15,GerDracor/sessa-unser-verkehr.xml,Mai!,0,4,character_speech,1,1,,Abraham.,#abraham_hirsch,6.0,MALE,no_annotation,no_annotation,no_annotation
16,16,GerDracor/sessa-unser-verkehr.xml,wos is?,5,12,character_speech,1,1,,Abraham.,#abraham_hirsch,6.0,MALE,no_annotation,no_annotation,no_annotation
17,17,GerDracor/sessa-unser-verkehr.xml,"Wos staiht er, wos schrait er?",13,43,character_speech,1,1,,Abraham.,#abraham_hirsch,6.0,MALE,no_annotation,no_annotation,no_annotation
18,18,GerDracor/sessa-unser-verkehr.xml,"wos fangt er an än gewaltigen Spektokel uf
            öffentlicher Strasse?",44,120,character_speech,1,1,,Abraham.,#abraham_hirsch,6.0,MALE,anger,negative,emotions of rejection
19,19,GerDracor/sessa-unser-verkehr.xml,"– As der Sühn süll raisen ebbes Moos verdienen – nü so wollen wer
            wünschen glückliche Geschäfte uf den Weg!",121,240,character_speech,1,1,,Abraham.,#abraham_hirsch,6.0,MALE,joy,positive,emotions of pleasure
20,20,GerDracor/sessa-unser-verkehr.xml,"– Er süll finden blanke Tholer un Lugedore, er
            süll sich in Acht nehmen fer falschen Papieren un schofler Woore!",241,365,character_speech,1,1,,Abraham.,#abraham_hirsch,6.0,MALE,no_annotation,no_annotation,no_annotation
21,21,GerDracor/sessa-unser-verkehr.xml,"– Raisen is ä graußes
            Vergnügen, Persente nehmen is ä gor graußes Vergnügen!",366,454,character_speech,1,1,,Abraham.,#abraham_hirsch,6.0,MALE,joy,positive,emotions of pleasure
22,22,GerDracor/sessa-unser-verkehr.xml,(weinerlich),0,12,stage_direction,1,1,speech_part,,#jakob,7.0,MALE,suffering,negative,emotions of suffering and empathy
23,23,GerDracor/sessa-unser-verkehr.xml,Jo Persente!,0,12,character_speech,1,1,,Jakob.,#jakob,7.0,MALE,no_annotation,no_annotation,no_annotation
24,24,GerDracor/sessa-unser-verkehr.xml,Hast de gesehen?,13,29,character_speech,1,1,,Jakob.,#jakob,7.0,MALE,no_annotation,no_annotation,no_annotation
25,25,GerDracor/sessa-unser-verkehr.xml,aus Nix wird Nix!,30,47,character_speech,1,1,,Jakob.,#jakob,7.0,MALE,joy,positive,emotions of pleasure
26,26,GerDracor/sessa-unser-verkehr.xml,Dü!,0,3,character_speech,1,1,,Abraham.,#abraham_hirsch,8.0,MALE,no_annotation,no_annotation,no_annotation
27,27,GerDracor/sessa-unser-verkehr.xml,Wos hast de gesogt?,4,23,character_speech,1,1,,Abraham.,#abraham_hirsch,8.0,MALE,no_annotation,no_annotation,no_annotation
28,28,GerDracor/sessa-unser-verkehr.xml,Aus Nix wird Nix?,24,41,character_speech,1,1,,Abraham.,#abraham_hirsch,8.0,MALE,being moved,being moved,being moved
29,29,GerDracor/sessa-unser-verkehr.xml,Wai geschrieen?,42,57,character_speech,1,1,,Abraham.,#abraham_hirsch,8.0,MALE,no_annotation,no_annotation,no_annotation
30,30,GerDracor/sessa-unser-verkehr.xml,As mer de Tate gegeben hätt ä poor hündert Thooler –,0,52,character_speech,1,1,,Jakob.,#jakob,9.0,MALE,no_annotation,no_annotation,no_annotation
31,31,GerDracor/sessa-unser-verkehr.xml,Ae poor hündert Thooler?,0,24,character_speech,1,1,,Abraham.,#abraham_hirsch,10.0,MALE,no_annotation,no_annotation,no_annotation
32,32,GerDracor/sessa-unser-verkehr.xml,Wai geschrieen?,25,40,character_speech,1,1,,Abraham.,#abraham_hirsch,10.0,MALE,no_annotation,no_annotation,no_annotation
33,33,GerDracor/sessa-unser-verkehr.xml,"Aber äsau – nich funfzig, nich vierzig, nich dreißig, nich swanzig – sehne hot er mer
            gegeben.",0,106,character_speech,1,1,,Jakob.,#jakob,11.0,MALE,suffering,negative,emotions of suffering and empathy
34,34,GerDracor/sessa-unser-verkehr.xml,Wos?,0,4,character_speech,1,1,,Abraham.,#abraham_hirsch,12.0,MALE,no_annotation,no_annotation,no_annotation
35,35,GerDracor/sessa-unser-verkehr.xml,Hob ich der nich gegeben noch ä Säckel mit falsche Groschen?,5,65,character_speech,1,1,,Abraham.,#abraham_hirsch,12.0,MALE,anger,negative,emotions of rejection
36,36,GerDracor/sessa-unser-verkehr.xml,Jo!,0,3,character_speech,1,1,,Jakob.,#jakob,13.0,MALE,no_annotation,no_annotation,no_annotation
37,37,GerDracor/sessa-unser-verkehr.xml,wer wird se nehmen?,4,23,character_speech,1,1,,Jakob.,#jakob,13.0,MALE,love,positive,emotions of affection
38,38,GerDracor/sessa-unser-verkehr.xml,Wer wird se nehmen?,0,19,character_speech,1,1,,Abraham.,#abraham_hirsch,14.0,MALE,love,positive,emotions of affection
39,39,GerDracor/sessa-unser-verkehr.xml,"As de se reibst mit Mitzenpulver, kennt se kä Goi!",20,70,character_speech,1,1,,Abraham.,#abraham_hirsch,14.0,MALE,no_annotation,no_annotation,no_annotation
40,40,GerDracor/sessa-unser-verkehr.xml,"– Hob ich der
            nich gegeben än Fuchspelz?",71,123,character_speech,1,1,,Abraham.,#abraham_hirsch,14.0,MALE,no_annotation,no_annotation,no_annotation
41,41,GerDracor/sessa-unser-verkehr.xml,Mai!,0,4,character_speech,1,1,,Jakob.,#jakob,15.0,MALE,no_annotation,no_annotation,no_annotation
42,42,GerDracor/sessa-unser-verkehr.xml,den hoben de Ratten zerbissen und de Motten halb kohl genogt.,5,66,character_speech,1,1,,Jakob.,#jakob,15.0,MALE,abhorrence,negative,emotions of rejection
43,43,GerDracor/sessa-unser-verkehr.xml,"Hob ich der nich gegeben zwei poor mänschesterne Hausen, un äne Felbelweste, un än
            braunen Malbisch, den ich hob gestern gehandelt von än Schlächter?",0,161,character_speech,1,1,,Abraham.,#abraham_hirsch,16.0,MALE,abhorrence,negative,emotions of rejection
44,44,GerDracor/sessa-unser-verkehr.xml,"Hob ich der nich
            gegeben ä Perpli?",162,208,character_speech,1,1,,Abraham.,#abraham_hirsch,16.0,MALE,no_annotation,no_annotation,no_annotation
45,45,GerDracor/sessa-unser-verkehr.xml,– Du Schelm von än Paucher!,209,236,character_speech,1,1,,Abraham.,#abraham_hirsch,16.0,MALE,abhorrence,negative,emotions of rejection
46,46,GerDracor/sessa-unser-verkehr.xml,"süllst de verschwarzt liegen as du sogst,
            aus Nix wird Nix!",237,308,character_speech,1,1,,Abraham.,#abraham_hirsch,16.0,MALE,suffering,negative,emotions of suffering and empathy
47,47,GerDracor/sessa-unser-verkehr.xml,Gott hat er gemacht de Welt – aus wos?,309,347,character_speech,1,1,,Abraham.,#abraham_hirsch,16.0,MALE,being moved,being moved,being moved
48,48,GerDracor/sessa-unser-verkehr.xml,aus Nix!,348,356,character_speech,1,1,,Abraham.,#abraham_hirsch,16.0,MALE,no_annotation,no_annotation,no_annotation
49,49,GerDracor/sessa-unser-verkehr.xml,"Jakob ist geworden ä
            raicher Mann – aus wos?",357,413,character_speech,1,1,,Abraham.,#abraham_hirsch,16.0,MALE,abhorrence,negative,emotions of rejection
50,50,GerDracor/sessa-unser-verkehr.xml,aus Nix!,414,422,character_speech,1,1,,Abraham.,#abraham_hirsch,16.0,MALE,no_annotation,no_annotation,no_annotation
51,51,GerDracor/sessa-unser-verkehr.xml,Jo!,0,3,character_speech,1,1,,Jakob.,#jakob,17.0,MALE,no_annotation,no_annotation,no_annotation
52,52,GerDracor/sessa-unser-verkehr.xml,vor alten Zeiten is gewesen wohlfeil!,4,41,character_speech,1,1,,Jakob.,#jakob,17.0,MALE,anger,negative,emotions of rejection
53,53,GerDracor/sessa-unser-verkehr.xml,as is geschaffen worden de Welt aus Nix!,42,82,character_speech,1,1,,Jakob.,#jakob,17.0,MALE,no_annotation,no_annotation,no_annotation
54,54,GerDracor/sessa-unser-verkehr.xml,"Hör su, wos schraist de?",0,24,character_speech,1,1,,Abraham.,#abraham_hirsch,18.0,MALE,no_annotation,no_annotation,no_annotation
55,55,GerDracor/sessa-unser-verkehr.xml,"Hoben wer nich vor Augen Exempel von unsere Leit, die fangen
            an mit Nix, un hören auf mit Landgüter?",25,137,character_speech,1,1,,Abraham.,#abraham_hirsch,18.0,MALE,no_annotation,no_annotation,no_annotation
56,56,GerDracor/sessa-unser-verkehr.xml,– Ober mer muß doch hoben än Verstand dersu!,138,182,character_speech,1,1,,Abraham.,#abraham_hirsch,18.0,MALE,"admiration, reverence",positive,emotions of affection
