,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/kotzebue-sultan-wampum.xml,"(Ein freier Platz nahe bei Schiras, mit Ruhebänken unter Cypressen und Feigenbäumen.",0,84,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
1,1,GerDracor/kotzebue-sultan-wampum.xml,An der einen Seite ein Brunnen unter Gesträuch versteckt.),95,153,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
2,2,GerDracor/kotzebue-sultan-wampum.xml,"Immer neu, und immer neu",0,24,character_speech,1,1,,Alma.,#alma,1.0,FEMALE,being moved,being moved,being moved
3,3,GerDracor/kotzebue-sultan-wampum.xml,"Sprudelt meine liebe Quelle,",0,28,character_speech,1,1,,Alma.,#alma,1.0,FEMALE,no_annotation,no_annotation,no_annotation
4,4,GerDracor/kotzebue-sultan-wampum.xml,Wie geht das zu?,0,16,character_speech,1,1,,Alma.,#alma,1.0,FEMALE,no_annotation,no_annotation,no_annotation
5,5,GerDracor/kotzebue-sultan-wampum.xml,–,17,18,character_speech,1,1,,Alma.,#alma,1.0,FEMALE,no_annotation,no_annotation,no_annotation
6,6,GerDracor/kotzebue-sultan-wampum.xml,Warum schlägt mein Herz so schnelle?,0,36,character_speech,1,1,,Alma.,#alma,1.0,FEMALE,being moved,being moved,being moved
7,7,GerDracor/kotzebue-sultan-wampum.xml,"Eins, zwei, drei!",0,17,character_speech,1,1,,Alma.,#alma,1.0,FEMALE,no_annotation,no_annotation,no_annotation
8,8,GerDracor/kotzebue-sultan-wampum.xml,"– Eins, zwei, drei!",18,37,character_speech,1,1,,Alma.,#alma,1.0,FEMALE,no_annotation,no_annotation,no_annotation
9,9,GerDracor/kotzebue-sultan-wampum.xml,–,38,39,character_speech,1,1,,Alma.,#alma,1.0,FEMALE,no_annotation,no_annotation,no_annotation
10,10,GerDracor/kotzebue-sultan-wampum.xml,"Närrchen, was begehrest du?",0,27,character_speech,1,1,,Alma.,#alma,1.0,FEMALE,no_annotation,no_annotation,no_annotation
11,11,GerDracor/kotzebue-sultan-wampum.xml,"Immer neu, und immer neu",0,24,character_speech,1,1,,Alma.,#alma,1.0,FEMALE,being moved,being moved,being moved
12,12,GerDracor/kotzebue-sultan-wampum.xml,"Ist des Herzens Schelmerei,",0,27,character_speech,1,1,,Alma.,#alma,1.0,FEMALE,no_annotation,no_annotation,no_annotation
13,13,GerDracor/kotzebue-sultan-wampum.xml,Wie geht das zu?,0,16,character_speech,1,1,,Alma.,#alma,1.0,FEMALE,no_annotation,no_annotation,no_annotation
14,14,GerDracor/kotzebue-sultan-wampum.xml,–,17,18,character_speech,1,1,,Alma.,#alma,1.0,FEMALE,no_annotation,no_annotation,no_annotation
15,15,GerDracor/kotzebue-sultan-wampum.xml,"Nirgends Feuer, und ich brenne,",0,31,character_speech,1,1,,Alma.,#alma,1.0,FEMALE,fear,negative,emotions of anxiety
16,16,GerDracor/kotzebue-sultan-wampum.xml,"Und ich wünsch', was ich nicht kenne,",0,37,character_speech,1,1,,Alma.,#alma,1.0,FEMALE,no_annotation,no_annotation,no_annotation
17,17,GerDracor/kotzebue-sultan-wampum.xml,"Habe Schlaf und doch keine Ruh,",0,31,character_speech,1,1,,Alma.,#alma,1.0,FEMALE,suffering,negative,emotions of suffering and empathy
18,18,GerDracor/kotzebue-sultan-wampum.xml,Wie geht das zu?,0,16,character_speech,1,1,,Alma.,#alma,1.0,FEMALE,no_annotation,no_annotation,no_annotation
19,19,GerDracor/kotzebue-sultan-wampum.xml,"(Geht mit einem Wasserkruge zum Brunnen, schlägt ihren Schleier zurück und
              schöpft.)",0,98,stage_direction,1,1,speech_part,,#alma,1.0,FEMALE,no_annotation,no_annotation,no_annotation
20,20,GerDracor/kotzebue-sultan-wampum.xml,Mein Schäfchen dürstet – hat auch keine Mutter mehr.,0,52,character_speech,1,1,,Alma.,#alma,1.0,FEMALE,suffering,negative,emotions of suffering and empathy
21,21,GerDracor/kotzebue-sultan-wampum.xml,"Alma und ihr Schäfchen sind
              beide mutterlos.",53,111,character_speech,1,1,,Alma.,#alma,1.0,FEMALE,suffering,negative,emotions of suffering and empathy
