,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/kotzebue-ueble-laune.xml,(Ein Saal mit angrenzenden Zimmern.),0,36,stage_direction,1,0,pre_scene,,,,,no_annotation,no_annotation,no_annotation
1,1,GerDracor/kotzebue-ueble-laune.xml,(Es ist Morgen.,0,15,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
2,2,GerDracor/kotzebue-ueble-laune.xml,Ein Bedienter deckt den Theetisch.,16,50,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
3,3,GerDracor/kotzebue-ueble-laune.xml,"Ein anderer wischt den Staub von
            den Möbeln.",51,107,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
4,4,GerDracor/kotzebue-ueble-laune.xml,"Fräulein Ulrike tritt herein, sehr knapp und sauber gekleidet.)",108,171,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
5,5,GerDracor/kotzebue-ueble-laune.xml,Guten Tag Kinder.,0,17,character_speech,1,1,,Ulr.,#ulrike,1.0,FEMALE,joy,positive,emotions of pleasure
6,6,GerDracor/kotzebue-ueble-laune.xml,Es schläft wohl noch Alles?,18,45,character_speech,1,1,,Ulr.,#ulrike,1.0,FEMALE,no_annotation,no_annotation,no_annotation
7,7,GerDracor/kotzebue-ueble-laune.xml,Das gnädige Fräulein ist im Garten.,0,35,character_speech,1,1,,Bed.,#bedienter_franz,2.0,MALE,no_annotation,no_annotation,no_annotation
8,8,GerDracor/kotzebue-ueble-laune.xml,"Ja, die ist immer die Erste.",0,28,character_speech,1,1,,Ulr.,#ulrike,3.0,FEMALE,no_annotation,no_annotation,no_annotation
9,9,GerDracor/kotzebue-ueble-laune.xml,Gerade wie ihre selige Mutter.,29,59,character_speech,1,1,,Ulr.,#ulrike,3.0,FEMALE,no_annotation,no_annotation,no_annotation
10,10,GerDracor/kotzebue-ueble-laune.xml,War eine brave Frau!,60,80,character_speech,1,1,,Ulr.,#ulrike,3.0,FEMALE,joy,positive,emotions of pleasure
11,11,GerDracor/kotzebue-ueble-laune.xml,"wenn
              der Hahn zum drittenmahl krähte, husch aus dem Bette.",81,153,character_speech,1,1,,Ulr.,#ulrike,3.0,FEMALE,no_annotation,no_annotation,no_annotation
12,12,GerDracor/kotzebue-ueble-laune.xml,"– Hier, Franz, hier liegt  noch viel Staub.",154,197,character_speech,1,1,,Ulr.,#ulrike,3.0,FEMALE,no_annotation,no_annotation,no_annotation
13,13,GerDracor/kotzebue-ueble-laune.xml,"– Damals galt das Sprüchwort: Morgenstunde hat Gold im
              Munde.",198,273,character_speech,1,1,,Ulr.,#ulrike,3.0,FEMALE,no_annotation,no_annotation,no_annotation
14,14,GerDracor/kotzebue-ueble-laune.xml,Ist nur noch für Tagelöhner.,274,302,character_speech,1,1,,Ulr.,#ulrike,3.0,FEMALE,no_annotation,no_annotation,no_annotation
15,15,GerDracor/kotzebue-ueble-laune.xml,"Das liebe Gold hat sich längst in Kupfer
              verwandelt.",303,369,character_speech,1,1,,Ulr.,#ulrike,3.0,FEMALE,no_annotation,no_annotation,no_annotation
16,16,GerDracor/kotzebue-ueble-laune.xml,"– Franz, den Spiegelrahmen.",370,397,character_speech,1,1,,Ulr.,#ulrike,3.0,FEMALE,no_annotation,no_annotation,no_annotation
17,17,GerDracor/kotzebue-ueble-laune.xml,Du wischest so obenhin.,398,421,character_speech,1,1,,Ulr.,#ulrike,3.0,FEMALE,no_annotation,no_annotation,no_annotation
18,18,GerDracor/kotzebue-ueble-laune.xml,"Man muß nichts in der
              Welt obenhin thun, denn daher kommt es eben, daß man so vieles zweymal thun muß.",422,538,character_speech,1,1,,Ulr.,#ulrike,3.0,FEMALE,no_annotation,no_annotation,no_annotation
19,19,GerDracor/kotzebue-ueble-laune.xml,Die verdammten Fliegen –,0,24,character_speech,1,1,,Bed.,#bedienter_franz,4.0,MALE,abhorrence,negative,emotions of rejection
20,20,GerDracor/kotzebue-ueble-laune.xml,"Du hast Recht, mein Sohn.",0,25,character_speech,1,1,,Ulr.,#ulrike,5.0,FEMALE,no_annotation,no_annotation,no_annotation
21,21,GerDracor/kotzebue-ueble-laune.xml,"Ich hasse kein Gottesgeschöpf, aber die Fliegen – es ist
              unreinliches Vieh.",26,115,character_speech,1,1,,Ulr.,#ulrike,5.0,FEMALE,abhorrence,negative,emotions of rejection
22,22,GerDracor/kotzebue-ueble-laune.xml,Keinen Löffel Suppe kann man in Ruhe essen.,116,159,character_speech,1,1,,Ulr.,#ulrike,5.0,FEMALE,no_annotation,no_annotation,no_annotation
23,23,GerDracor/kotzebue-ueble-laune.xml,"Jeden Kronleuchter muß
              man in Flor hüllen.",160,216,character_speech,1,1,,Ulr.,#ulrike,5.0,FEMALE,no_annotation,no_annotation,no_annotation
24,24,GerDracor/kotzebue-ueble-laune.xml,"Sie respektiren nicht einmal das Portrait meines seligen Herrn
              Großvaters.",217,305,character_speech,1,1,,Ulr.,#ulrike,5.0,FEMALE,abhorrence,negative,emotions of rejection
25,25,GerDracor/kotzebue-ueble-laune.xml,"Nein, da lobe ich mir den Winter.",306,339,character_speech,1,1,,Ulr.,#ulrike,5.0,FEMALE,no_annotation,no_annotation,no_annotation
26,26,GerDracor/kotzebue-ueble-laune.xml,Man könnte Gift auf die Fenster stellen.,0,40,character_speech,1,1,,Bed.,#bedienter_franz,6.0,MALE,no_annotation,no_annotation,no_annotation
27,27,GerDracor/kotzebue-ueble-laune.xml,Nicht doch.,0,11,character_speech,1,1,,Ulr.,#ulrike,7.0,FEMALE,no_annotation,no_annotation,no_annotation
28,28,GerDracor/kotzebue-ueble-laune.xml,"Man muß nichts auf der Welt vergiften, nicht einmal eine Fliege.",12,76,character_speech,1,1,,Ulr.,#ulrike,7.0,FEMALE,no_annotation,no_annotation,no_annotation
29,29,GerDracor/kotzebue-ueble-laune.xml,"Gott
              wird wohl wissen, wozu er die Fliegen geschaffen hat, ob ich gleich in Demuth bekenne,
              daß ist es nicht begreife –",77,224,character_speech,1,1,,Ulr.,#ulrike,7.0,FEMALE,no_annotation,no_annotation,no_annotation
